objid,ra,dec,z_phot,z_phot_err,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
1237662263786144168,229.303837407142,7.23998957227024,0.06272140603736999,0.01735880873424169,281.3889663355512,-22.312255860619224,0.003857342621471042
1237662263786144112,229.283258339791,7.23359484446686,0.07359233026127013,0.020583186274440505,332.6876913091875,-21.23239827627099,0.001020671161045142
1237662263786144744,229.277435608567,7.22952817839379,0.5875641596585973,0.07088663282572283,3441.646715565293,-22.133238850133445,2.1865678791685727e-05
1237662263786209471,229.327620386346,7.20869820076498,0.10838358815868832,0.023948746129484947,501.6855685599242,-20.933252741665218,0.0003407515813715355
1237662237485629845,229.307297814885,7.18505300912505,0.059827238897136925,0.017115011404582995,267.85483482298616,-22.00091691932549,0.003195713137197328
1237663783134101773,23.8446341910864,-0.731706795563288,0.19227826039903373,0.035764199857825835,937.9672846367155,-20.83385408442449,8.895415775452186e-05
1237663783134101667,23.8519703304377,-0.744775496926668,0.07989959868222211,0.0240524257223769,362.7833912134019,-20.11904710083938,0.00030783928950180753
1237663783134101673,23.8569325651194,-0.746489868316316,0.11433832805859766,0.016880444278708016,531.3327295584227,-22.150711814171466,0.0009322912066838462
1237663783134101675,23.86416096719,-0.745272690493732,0.5799723317120782,0.0623013721484054,3387.83916391309,-21.531638611098742,1.296611520421727e-05
1237662697570500658,230.273781154614,28.4482851788723,0.07578763103631829,0.01836725419900442,343.13521031441456,-21.492803464158232,0.0012195253041567444
1237662697570500906,230.299909338785,28.4569854000224,0.10696842556091525,0.01850098992896333,494.67047376597077,-22.79046424333901,0.0019388924521720151
1237659149924893068,230.215146011845,50.6814048045073,0.4341554854660057,0.03605594404235457,2393.4649126087666,-22.32876070626742,5.413151125678557e-05
1237659149924893066,230.261816268651,50.7184011720122,0.4391659324992523,0.048960550838612185,2426.321393713584,-22.19750019778772,4.667705250076876e-05
1237659119864971428,230.509873512293,45.2342107787673,0.07886183351502034,0.0247396795716105,357.81492684149094,-20.138628439609434,0.0003222066265939525
1237668602071024577,230.778202905099,55.3282979039575,0.5743718031246663,0.05257336347314011,3348.266897054927,-21.411182345916565,1.1880447513850419e-05
1237651250435784860,230.913612359263,55.3771518009842,0.09936561030600824,0.023564307487646638,457.18522002065725,-21.202041719937032,0.0005255721258531229
1237668602071024172,230.763827039989,55.3669172180123,0.4422159984355372,0.05187575163899512,2446.370838749606,-21.84410736609168,3.3158766308811955e-05
1237662663213252636,231.576603480986,30.3797109389778,0.19086070039854114,0.018171133981466393,930.2728982523806,-22.646057223950322,0.0004799568031903035
1237662263787192621,231.655679773531,6.99491070064415,0.08493466986788205,0.025659041552560224,386.9824254349065,-20.572554911270878,0.0004108085558430062
1237662263787192610,231.636815927793,6.92823411288723,0.07614734357077022,0.021394219469453895,344.8499053880811,-20.02905465586665,0.0003135895919486294
1237662224084960184,232.142192105309,28.954778913647,0.32660959298153003,0.045112194478102934,1713.2157792113915,-22.613909798601874,0.0001373851486567766
1237662224084959531,232.123982206367,28.9906232057686,0.09547989255985197,0.02286147496763154,438.159487135266,-20.20819587790136,0.0002290941038598317
1237662224084959593,232.161779818884,28.9871247394062,0.07379391493173759,0.023182461453792342,333.645810645585,-20.53919177046223,0.0005359266528105811
1237662224084959508,232.136984039967,29.0025082659714,0.05660001912941642,0.017536419571094863,252.82467961523497,-22.48134386782948,0.005583398377181095
1237662224084959509,232.131178512301,29.0046444363977,0.07664806539044498,0.018327255990747315,347.2380858847275,-20.8575936177533,0.0006634111095744708
1237662224084959846,232.153530041264,28.9239902298113,0.5742244747790345,0.0444868290926799,3347.2273070070037,-22.328665149411886,2.767551097271676e-05
1237662224084959477,232.080356765343,28.9703007469816,0.08652959090205078,0.017417199278267282,394.6797810995235,-21.51982676329223,0.000945019887219354
1237662637445743220,232.158831016664,10.5428058746693,0.5468528362066105,0.0498883420824957,3155.351243635635,-21.905853712737745,2.109823201941697e-05
1237662637445677211,232.147469337112,10.569058336997,0.10817681318191702,0.023068458124689706,500.6598295213498,-21.304137185733534,0.0004814701643301232
1237648704598442326,232.199028295699,0.154595074435897,0.08484196913853248,0.02476887368288726,386.5355089410896,-20.928258981942015,0.0005713796911986649
1237648704598443096,232.210589277491,0.107321068283719,0.6419492338812876,0.04974965111640094,3832.512045764554,-21.686962842682107,1.1690096063595692e-05
1237651250972983923,232.396821938846,55.2348781019117,0.5218152704249728,0.05218013126051207,2982.0905944927736,-22.15564858488511,2.973156485953829e-05
1237651250972983943,232.377144813691,55.2176187177427,0.6368376587641131,0.08644514383241522,3795.3803095811545,-22.207401030732107,1.925084565329517e-05
1237662305122910391,232.393696366979,30.4714661379079,0.056162407167647144,0.019467604652489964,250.79158662733374,-20.94104143504755,0.0013733797766063947
1237662305122910497,232.403007970429,30.5229833645255,0.2781008687057527,0.03642385818194521,1423.1063964947782,-22.68506693348965,0.00021259450354112972
1237662305122910447,232.484022399913,30.4777904228388,0.08154727832030859,0.01930661522494545,370.68536868106565,-21.78901094167089,0.0013727564343483057
1237665440994427677,232.883164287274,20.3032307464444,0.45852493970854596,0.04959296581519329,2554.191430221555,-21.98840371712985,3.474198272459948e-05
1237665440994427933,232.872527657591,20.3203265800327,0.5346151352457325,0.05130082822999868,3070.3926077570763,-21.744253658950576,1.9200548706711377e-05
1237665533330326186,232.882600027349,20.3605592064829,0.4881012164644605,0.06276125799958726,2752.31303214408,-21.633678432558586,2.1581206484499094e-05
1237665440994427219,232.874917849631,20.3539353448595,0.1542523856944254,0.023819506709669955,735.3373059297891,-21.783941798146888,0.0003472190304056149
1237659161735200956,234.572886681058,44.6792577342187,0.059950772690265206,0.016950179605632498,268.43145851566527,-21.595807775606318,0.002191070178788522
1237662637447184951,235.588922805741,9.93095974509748,0.4810605074915862,0.047886320935109083,2704.8518548404168,-22.191633388585924,3.7356517925337606e-05
1237662637447185564,235.572538257845,9.9115541946243,0.49531979223840744,0.08042767497399307,2801.1634745182764,-22.15730202387424,3.3747678258081115e-05
1237654880209273005,235.726185591847,3.07170369940886,0.06582587851925731,0.021728851757140042,295.9642841590821,-20.807143726096964,0.0008717237531243702
1237668366923334130,236.829790634126,14.713358820878,0.561591093101643,0.0597971963817784,3258.3523415455215,-22.156930124471522,2.4933081693343926e-05
1237668366923334211,236.856902308222,14.7117067846053,0.5610745782065982,0.04672957494312977,3254.730102665211,-21.71123943341038,1.6575468483334794e-05
1237661388149424157,237.007793459824,45.0018437782039,0.04170540661047745,0.017358331780706605,184.30200231434077,-22.00414278777593,0.006770129998666746
1237661388149424400,237.087991187988,45.046714038784,0.22818411081444737,0.02781083083372336,1136.3854272118397,-22.413992768888495,0.00025974416250687895
1237661388149424158,236.999208748888,45.0063026323495,0.06392158090175983,0.017475209520155098,287.0166438998321,-21.48953054952827,0.0017377930499785398
1237661388149424195,236.984329579517,44.9626946139001,0.04446388882641211,0.017166399684537877,196.886864268503,-21.98284704106124,0.005817083957760341
1237661388149425046,237.035946902801,44.9382791417296,0.793755146655994,0.09453383904012264,4969.68813277831,-21.802156069619233,7.730438972430516e-06
1237661388149424554,237.014944484112,45.0809824372924,0.5220026583301856,0.05580843012392667,2983.3791537448483,-22.1092271139294,2.846255900835105e-05
1237655743487738203,238.107221140109,4.29077453642762,0.12411370931921592,0.02261852789884599,580.4507632496873,-20.742870832983996,0.0002136080227417674
1237655743487738180,238.088619715007,4.27912560083291,0.08016387351664273,0.02284612845564434,364.04969526371343,-20.437786759257225,0.0004100089717638635
1237662267541685293,238.143223207632,4.33968414785106,0.46030010228879054,0.05399509227060828,2565.989215294836,-21.99913533364002,3.476517981363478e-05
1237665429181497897,238.779699350174,19.1473940819016,0.5180641000855021,0.0388059748195572,2956.3221764858536,-22.326006545998247,3.539151028788288e-05
1237665429181432074,238.72240997063,19.2530733021027,0.0627870480070193,0.016376744956196596,281.69653392613964,-21.59813790668229,0.001993848500345875
1237665429181432104,238.70383207826,19.1531217961486,0.0685558407123513,0.02266955942840984,308.830509776864,-19.80117466156349,0.0003169782533661955
1237668272451093138,239.150729098073,12.2885548822197,0.5234904606752115,0.056897185014934,2993.6143331368994,-22.185948547605168,3.0338053998737797e-05
1237668272451028268,239.118508535922,12.2692046468015,0.5727934357255746,0.0756285729082726,3337.133250562819,-21.974494141138464,2.0093267222022412e-05
1237668272451092809,239.231646209309,12.2983665068815,0.09417891986960557,0.01959935100304994,431.8096415555662,-21.474807375720935,0.0007574226358033387
1237668311092166806,239.164819817107,12.2223294893982,0.5068855979809463,0.056906714538375425,2879.8303591981557,-21.8815504286676,2.476773885888916e-05
1237668311092167769,239.182564861631,12.2141762140674,0.31445460279070264,0.052879268905894034,1639.4973087604683,-22.191403540551654,0.00010165763455519651
1237668272451093189,239.187884366391,12.3671613026945,0.4965900949627891,0.06566728628189293,2809.779830213821,-21.984190053138605,2.859772199710175e-05
1237662504293892161,239.791672998013,35.027235784591,0.5575422923222337,0.09881557802874165,3229.9829140478073,-21.416777235038825,1.2832475506780615e-05
1237662504293892616,239.751757084399,35.0306405515644,0.6316461346158864,0.05462823997780167,3757.750171991247,-22.37682503675197,2.295483672349505e-05
1237662474765992569,239.779321031652,35.0664552900589,0.4906416910403574,0.0655956679024938,2769.4833655177345,-21.666560544832624,2.19698299791018e-05
1237662474765992484,239.756560306492,35.0771210030181,0.5080255200002279,0.05988401541143536,2887.6100118067234,-21.762919864562445,2.2084667650586185e-05
1237662504293892541,239.705485658008,35.0460697430855,0.5281704190338314,0.04607504102444095,3025.860613112572,-22.203285401419457,3.0172849323631957e-05
1237662474765992350,239.858668481833,35.0822647608166,0.4152844315642032,0.07269800237069117,2270.612483215594,-21.987081825793638,4.3908306589140116e-05
1237662474765927292,239.747993997518,35.1047841720721,0.48976804127293205,0.05313651548562838,2763.5759319182557,-21.754119988710666,2.391691675884323e-05
1237662474765992730,239.880843024384,35.0823594880551,0.4453169352561474,0.043662892306272905,2466.792017252056,-21.863237171714033,3.3191723194782333e-05
1237662504293826803,239.672667786033,35.0674381476367,0.07829451693071766,0.023129333495628315,355.1015808565522,-20.457023288584242,0.00043863582983117994
1237662504293957928,239.825082797356,34.9306772305266,0.3790472698036505,0.044024301051175635,2038.7776355312203,-22.517838644643554,8.879647710469768e-05
1237661463841210400,240.306928538452,31.0917730217428,0.11466595908083406,0.01981157195007507,532.9699526402034,-21.14861298702411,0.0003681626641176011
1237661463841210497,240.316352775167,31.1160190817586,0.08377151375187473,0.019032264971408613,381.3785373302227,-21.407608024004492,0.0009127055932807874
1237665127492223359,240.483018956791,20.8678570254242,0.08158212716185542,0.018176580047980957,370.8526755724381,-21.73397658321007,0.0013037304228309097
1237662663753990198,240.536770788363,26.3253371977784,0.06958054867926838,0.017687207662655347,313.6717830419102,-21.563956163231072,0.0015582299949866935
1237662663753990444,240.563284424442,26.3603058752031,0.07131543080025163,0.017621317416259278,321.8830261226363,-21.583849978059362,0.0015071061428755918
1237662663753990410,240.5220039728,26.3727153406286,0.08464878455489282,0.024188632518010924,385.6043199856619,-20.54994265363614,0.00040522224659888764
1237662306200256948,240.902974264552,26.7698416170637,0.2267215813332013,0.018504434997232852,1128.1728109490678,-22.75816574492651,0.00036183872130871996
1237662697575285811,241.013211812868,23.2477203595854,0.3967346294267287,0.05188741859967349,2151.256624939317,-22.434461103883564,7.385841781207976e-05
1237661465988564038,241.257373319153,32.6318654720594,0.6644888971153353,0.043485243748682505,3997.192871160546,-21.4265209809601,8.454699648813266e-06
1237659131681505664,241.732836575512,37.2776534179997,0.5898103166951897,0.052274912437059576,3457.6027006030677,-21.6367112037517,1.3713057719576203e-05
1237659131681505528,241.807801437165,37.297038260594,0.06666080675979362,0.017572374238064792,299.89439322504205,-21.904549351695472,0.0023328297654530788
1237659131681440023,241.658366562424,37.3536188571336,0.0694554165873999,0.02345264922559383,313.0802450983485,-20.0686580457012,0.00039459528174417126
1237659131681505306,241.744324173404,37.3930393284422,0.5797576456643572,0.04055688847521854,3386.320320607754,-22.004134023649925,2.0053839557119683e-05
1237659324953460885,241.998160685532,42.6895285418835,0.13423217218031375,0.01812374749317546,631.8744163833599,-21.324155839044494,0.0003078936924631784
1237659324953460943,242.0545205449,42.656909906818,0.07035662116749389,0.01772418653290957,317.3426677791527,-21.581494391832813,0.0015471799189116285
1237659329776255315,242.065539371825,42.707056156393,0.04895544290685222,0.02175738758633188,217.48136563104197,-19.7022887570209,0.000583541033203884
1237651539799442260,242.968979331645,53.0578805544744,0.698967216691332,0.04808464450564728,4252.015210440828,-21.34492578712871,6.930757378706562e-06
1237651539799376136,243.00277699633,53.0998648882981,0.13088270148375591,0.017236773485165096,614.7867637358839,-21.60695751317605,0.00042202092786326506
1237659324417704525,243.888145627169,40.5661479844666,0.544606550731757,0.04561358280189987,3139.717893847513,-21.949220300606036,2.217720770673784e-05
1237668611197633690,244.592487695065,50.3877388256966,0.7246261458214089,0.05138784898335585,4443.868893395631,-21.25255989775871,5.827757661589006e-06
1237668611197632654,244.557366917701,50.4411019734886,0.12451283449337668,0.025004657002240072,582.4680145787255,-21.983625588375613,0.0006651292883361217
1237668611197633103,244.594310361351,50.4324463146495,0.4490923470157273,0.0724266053200873,2491.7055498386812,-22.36900772756854,5.1833394602843616e-05
1237659154216845575,244.528540859454,36.355887555127,0.13676279019714307,0.0167693390568694,644.8271310715894,-21.95020597050808,0.0005262544533358216
1237659154216911006,244.567178495765,36.2919667641016,0.09898826004566137,0.018445451051727093,455.333647099812,-21.540578609472632,0.0007237223021414427
1237659154216911327,244.597401832954,36.3654163607048,0.5396530094998279,0.05465768851788317,3105.304544362645,-21.66317523430271,1.7420543325576342e-05
1237659154216845503,244.432932350391,36.354842698374,0.11923186265812656,0.015784287218196687,555.8516675418218,-21.997458664360437,0.0007397170686942445
1237659154216846350,244.589535133598,36.41239322828,0.7113149856868137,0.10071895304811398,4344.108927562105,-22.00054273277279,1.2145507877147062e-05
1237665571438133475,244.670839534464,55.517642022037,0.09633025021148589,0.019110558196355636,442.31541675111225,-21.947980824088038,0.001116164424148935
1237665571438133465,244.662868925873,55.5203939118586,0.09876751356130924,0.019787528456873163,454.25088652515035,-21.747625797793646,0.0008799515325353068
1237665571438133976,244.626053697249,55.5091997165828,0.5904734791262476,0.050111354274271325,3462.316743325931,-21.55451878972206,1.2678676592339227e-05
