objid,ra,dec,z_phot,z_phot_err,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
1237655463776551064,219.260440393778,56.9100709035082,0.07735895419212319,0.0439203637586993,350.63128114211327,-19.14993046269354,0.00013498044886067726
1237665429709980439,219.424499123364,26.2667415357244,0.5265727268666585,0.04423047965609465,3014.843362980022,-21.940315435862477,2.3855947370684862e-05
1237662268607234332,219.478779753619,6.8508995463783,0.10200643617350927,0.019440701901488357,470.1668437495497,-21.06310412671864,0.00043725788723236633
1237665429173305795,219.787516341441,25.6695187254793,0.3459855186314832,0.03647277505136505,1832.1058663557465,-22.570267826587436,0.00011540005080011585
1237655498134782046,220.2191812586,-2.58507626019231,0.045785867141684256,0.011205881678556075,202.9351217954709,-20.940105182430464,0.0020956928901134085
1237655498134782776,220.214658532801,-2.57442588861031,0.4129462420885468,0.03084402381680085,2255.4903486962144,-22.291906865399756,5.892245046889338e-05
1237655498134782198,220.19568534027,-2.59885850863316,0.07700389122196818,0.011354681795283695,348.93611872183044,-21.7556682301255,0.0015023649396208496
1237655498134782186,220.184593631242,-2.60650146448109,0.08002918273586718,0.020652865910963075,363.40425543139725,-21.19752824275707,0.0008283831950123787
1237655498671718766,220.327299309697,-2.23252061549512,0.12393595367690236,0.037401383140655144,579.552650222956,-21.375394880727036,0.00038368264912328344
1237668297145516237,221.140771113999,15.5947052361056,0.07880404249545392,0.02723688587392316,357.53843589645464,-20.761565399643143,0.0005727705607312698
1237668297145516443,221.087072364295,15.615742154531,0.5712065309541304,0.06505445373681028,3325.9477446756528,-22.278795837795,2.6772411523468836e-05
1237668297145516342,221.131029872104,15.6588294426954,0.3223597324038644,0.04064835435305322,1687.3644190355099,-22.07196800512932,8.59744543130668e-05
1237668333638844475,221.106405580808,15.5513830387097,0.03598986836496813,0.010167537001181667,158.3801833657479,-21.56068256718614,0.006093563539273826
1237648705130725661,221.774355540313,0.585563069312692,0.08392383918990935,0.02305953189833935,382.11194943445037,-21.31280019595707,0.0008331800068775819
1237662698103898269,221.993134746291,32.0156934159254,0.12452375349707773,0.016430860181027324,582.5232141493254,-21.655068815623906,0.0004913614175320035
1237662698103833356,221.97486952279,32.0215432224752,0.3606593172793151,0.029624266124688742,1923.2490413115465,-22.297278953127996,8.144051887786538e-05
1237665178450788562,222.517880948548,25.872703310009,0.1174056457167772,0.02324039434651512,546.6851261514246,-21.66149560027144,0.0005612078329758118
1237665180061335686,222.83111969399,27.1343287833001,0.09941298701843268,0.014375899047501268,457.41774675429673,-21.922324681112592,0.00101930428987313
1237661385997418538,223.155249064898,49.7669510257842,0.11613366439262376,0.02430906481481919,540.3120006902697,-21.514124088083573,0.0005016033265486995
1237661416068350433,223.155081893089,49.7434593872769,0.5244698096041964,0.04717274076878637,3000.355936433272,-22.134231083697347,2.8796975440072035e-05
1237661385997418612,223.142548706506,49.7991478468243,0.13334106361243406,0.029666535359619,627.3220707893676,-21.50894133696465,0.00037033554682285887
1237662501073191529,223.572326991955,46.7311453354477,0.5043741876891246,0.037003646802838616,2862.7072485480126,-22.36230074834258,3.9027112831361215e-05
1237662303511314449,223.552122100429,46.7555706752467,0.2474957962711818,0.1647966155901511,1245.8442310903765,-20.756458907639573,4.695221357312109e-05
1237667735598530678,223.612182839467,18.3543536536152,0.08052936503021918,0.013958226388036175,365.8016906369496,-21.36058981168616,0.0009500457248579167
1237667735598530996,223.593136135211,18.3100289268867,0.4149211797312858,0.03179036500994801,2268.2617144202673,-22.254311192328192,5.627793480095598e-05
1237667735598530679,223.613011440493,18.3586978398448,0.08437378969189167,0.023374282464346283,384.2791782543002,-21.049895546658945,0.0006466428978027284
1237667735598530757,223.667910325261,18.3327024755274,0.07407103454078467,0.022284961620274036,334.9633489776048,-21.033217819996583,0.0008380936458688014
1237667782313967990,223.825088457985,17.6581290254021,0.28222453973679573,0.02668177008030341,1447.3380866786883,-22.755188143551507,0.00021924781604610634
1237667782313902349,223.807398170562,17.6488027386573,0.17730907685287733,0.03175031189175604,857.2603990790535,-21.941061220347905,0.00029525615784494174
1237655743481512900,223.893421514566,5.58779475687808,0.5268149437683706,0.04163749453103,3016.513046576509,-21.946202710014035,2.395910925832326e-05
1237659150459666615,224.517259810461,53.8932154624501,0.05919718254729356,0.018634745377752258,264.9153721905118,-19.826598208730683,0.00044098616437162307
1237659150459667156,224.512426878966,53.9047250409314,0.34921034321889927,0.025243983961477277,1852.0552746368792,-22.557888680346103,0.00011164713524916194
1237665531716370634,224.702485815106,21.6184514001601,0.19372089257416888,0.04959810225725979,945.8087629112806,-21.057909787166256,0.00010753683443756129
1237665548893815121,224.709239416084,21.5963001539527,0.5653457995898433,0.046655672538800964,3284.710549144813,-21.963660006331793,2.053382195430644e-05
1237665531716370587,224.675634809595,21.6498662096238,0.09091969735572328,0.025742781302223357,415.9463823083143,-21.142062596878876,0.0006008282384894288
1237665531716370520,224.729023116469,21.6007951901836,0.5675440706905359,0.07118431340725964,3300.1645111404537,-22.01596894863142,2.1345994834711348e-05
1237665531716371067,224.708519806496,21.6433748078249,0.5621250060849408,0.042573975639287,3262.0975371462177,-21.84113227180316,1.859769084379694e-05
1237659324947562949,226.840685227304,51.4750579484816,0.5916317981581488,0.04921348386241738,3470.554007914513,-21.805294965878534,1.5897190261180217e-05
1237659149386973658,226.906541333002,51.8654701021832,0.5895981781679341,0.06177415703315727,3456.0950317487345,-22.32072621852018,2.577027992371193e-05
1237665532254224709,227.210065816682,21.3558110527244,0.3063651331334271,0.023048777154146133,1590.8110754650797,-22.41573697973864,0.00013275704591366878
1237654879668797793,227.599347947336,3.07073101879067,0.08441880754847425,0.022914723289685007,384.4960784082101,-21.186610123296354,0.000732588707599372
1237651821640745133,227.610269750439,3.01056477668452,0.10264001371777265,0.01736021444498508,473.2875048741404,-20.93314519468474,0.00038283179527414974
1237648705670152554,227.594800289949,0.97654115222591,0.5807353744144903,0.04817144345085026,3393.2387069362712,-21.871594761943072,1.7677021087253624e-05
1237648705670152679,227.623827317197,1.0007129105683,0.3808787421860651,0.027923742057149547,2050.3634752044336,-22.517135084017756,8.773892721961994e-05
1237648705670218095,227.646881477696,0.99135508571672,0.380935928760905,0.030043035427013018,2050.725464209775,-22.615026120810157,9.598323870886353e-05
1237668350288855109,227.614855134451,13.56546594522,0.07770241737407632,0.018729134312134754,352.2717948002887,-21.347337760485196,0.001011997314420684
1237668350288855625,227.608309159871,13.5684427633112,0.33890820665322546,0.028928879848466475,1788.4854197189582,-22.28904391998879,9.346451570943342e-05
1237668350288855239,227.635861407261,13.5302522546217,0.0485064364966626,0.012845280713558631,215.4168746787183,-20.222198303742065,0.0009601075392380967
1237662636370100368,227.78010538198,10.5445445280816,0.06175015141828258,0.008881703932191636,276.84124415170464,-22.605855191675516,0.005222524571825508
1237662636370100556,227.751775094044,10.5556187777361,0.3731214599639545,0.029197808911884688,2001.3886815246328,-22.88554159692696,0.00012928667309629224
1237662636370100369,227.785389540985,10.5370069112261,0.05500781681842941,0.010258836667557262,245.43323970859478,-21.96148774043978,0.003670526264342896
1237662636370100338,227.741211960278,10.5302039446101,0.3303915580530107,0.10259581176256631,1736.289700129846,-21.59273045484487,5.222131503375576e-05
1237662636370165947,227.809285614919,10.5438904648559,0.12149594808214217,0.015041938540149027,567.2429676470515,-21.46377490228234,0.000434481931044252
