objID,raMean,decMean,z_phot,z_phot_err,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
139272459499793517,245.949982870336,26.06079157391267,0.5244972389910192,0.035395141334057786,1968.2192435848756,-20.874639663815465,2.097533560275225e-05
139272459505912741,245.95059599078317,26.060158876248103,0.523666734297209,0.03580034420735909,1965.5397343541508,-21.198133413721045,2.8332813966439348e-05
139272459798741750,245.9799164369204,26.059320750500422,0.793309964283602,0.11987294275106493,2769.327010813973,-20.74922977525546,9.43937906679527e-06
139272459863525504,245.98639436806175,26.062458022251956,0.4944901900460077,0.092053751407658,1870.5639976185328,-20.537445306753114,1.7022877742852966e-05
139252460757970345,246.07585666658665,26.04152578017958,0.4677826444997124,0.03418078815231245,1782.1785046419245,-21.382650288416652,4.084676934062463e-05
139252460927917182,246.09274294520904,26.047138974544776,0.6924236945005562,0.07673107287785563,2483.6497988904466,-20.804754076966116,1.2351534405691156e-05
139252461113228425,246.11128466307343,26.04820884393459,0.20048122950204356,0.06853160638396018,818.5901533497631,-19.276325923616167,2.782257596398918e-05
139252461220858412,246.1220783237031,26.04821017438664,0.15681805123940418,0.04415355040875838,647.2575851848547,-20.51758180260398,0.00013959775170722645
139312460027221223,246.00273999094156,26.092227878663376,0.19141566472955024,0.02300108801691479,783.3403101917767,-21.348473742013255,0.00020487480137705748
139202460734517309,246.07344541906008,26.005635467046087,0.13935394554443276,0.04414176389321739,577.6321741443785,-20.235952680655338,0.00013523164200369034
139202460673953561,246.0673622848213,26.002551342204907,0.11188041820910112,0.0308302943400483,466.8399544497857,-20.293220759479116,0.0002182490026571564
139212460752126416,246.0751992455953,26.01320924643632,0.15702700740271608,0.033444668273177894,648.0868599581779,-20.522795269018424,0.0001399109402700473
139212460803659946,246.0803196990078,26.01614540984583,0.5056995738165777,0.07652130393953596,1907.2470393520405,-20.49584570768117,1.5758845011854835e-05
139362459827934715,245.98279475718144,26.136799677069057,0.3450427390411315,0.05918921329366676,1357.7875679457932,-20.82469082429591,4.20932708566965e-05
139362459869339637,245.9869241296361,26.14092038055229,0.16490455281849906,0.043962006394072294,679.2847070900008,-18.924375667537838,2.921773813479593e-05
139362460200151446,246.0200120926063,26.134101975396288,0.35429020627117064,0.0737379594825432,1390.8193371071823,-20.855309566737425,4.126505100565425e-05
139362460200687366,246.02000520378311,26.13911544609582,0.6404426255456173,0.053902447671654106,2329.590367537646,-20.688263145810893,1.2610901527918838e-05
139362460354289652,246.03545097484536,26.140931403832397,0.352926716061961,0.02581018072316685,1385.9599218839007,-21.40483106375832,6.893361936718323e-05
139362460538464103,246.0538122101655,26.136241315694157,0.5316664066867296,0.10404227612807766,1991.2947601832402,-21.013378948488562,2.3285227074689044e-05
139362460577755621,246.05776018028644,26.13743365614927,0.5366283043874088,0.11308338057557217,2007.2082843182852,-20.94426257571952,2.1504044433647255e-05
139382460391442884,246.03914667891905,26.151933451672647,0.5135039913948605,0.06063549536939582,1932.64395312609,-20.856454561359158,2.1393316683522552e-05
139382460534711417,246.0534333777352,26.15067493442592,0.29863640473258835,0.04090088712844308,1189.385596195795,-21.146401773154164,7.3776043294514e-05
139262459660707756,245.96605080667328,26.055966817901403,0.2979015148525169,0.03354831665984734,1186.6832577549399,-21.148898661375434,7.42830682952775e-05
139262459737514389,245.9737635120252,26.053196973266715,0.5574177399911252,0.03877561602221663,2073.375042072365,-21.640876797836434,3.82820323724361e-05
139262460048099796,246.00478652958557,26.05768886700305,0.2417916173800922,0.029384830603766753,977.0700111818645,-21.432268499467295,0.00014225123058154502
139252461242417808,246.1242277273576,26.04770150429501,0.21187353992590005,0.024977848622195712,862.6466519668255,-21.854393040506743,0.0002692100904722005
139262459555364501,245.95562252867805,26.05319497652754,0.31642921811055924,0.06690875691346053,1254.4747504730963,-20.802872158352997,4.833091468575666e-05
139262459593076255,245.95931603664891,26.054739575287996,0.20050421122513706,0.057141206428047445,818.6792982454457,-20.35591705884576,7.518638535738712e-05
139342461171763288,246.1171671041764,26.11892155674232,0.1890040063822156,0.02570007646725414,773.9344597983202,-21.996672111569303,0.0003812944431906896
139352459724249304,245.97250394550332,26.13230761032169,0.2443912965989118,0.05997091116586461,986.925317635062,-20.70945824690047,7.164975646434532e-05
139362460910858109,246.09108904449573,26.139621135169737,0.28753924892167093,0.09072768493334582,1148.4608398601224,-19.998074777581024,2.747878515658921e-05
139362460970047333,246.0970081712784,26.138977385024603,0.0,0.017545942653198997,0.4282653036068684,-8.397985658572491,0.004526562085934897
139232460679491003,246.06793333312137,26.025378723660413,0.09535503610738688,0.04606645945032825,399.45919710488,-18.72868527120812,7.055523764020537e-05
139232460698171275,246.0698142134808,26.02560668847308,0.022780941407245764,0.018681547473901033,97.06257059778203,-19.190330547530763,0.0018282207807329082
139232460727143445,246.07271356410905,26.02741705662731,0.13474668187723715,0.045558619993996366,559.1599722410101,-20.120625828874587,0.00012977115866010097
139232460735600535,246.0735644508627,26.024987993546905,0.09741783860662266,0.03687377926768148,407.9002834469705,-20.2525229698036,0.00027536020335398257
139232460870319978,246.0870224369129,26.03285510259867,0.07584685626378515,0.03682432609130634,319.20665253689833,-19.38262945071846,0.00020179384365716417
139232460914012647,246.0913990259058,26.02673551218217,0.09268793601687511,0.03349170284060387,388.5325554640805,-19.804148197268304,0.0002008188380047998
139262460333387663,246.03325929507037,26.05594278349664,0.3904981348316492,0.09326241240032972,1518.482809939848,-20.71697307778573,3.047680746679755e-05
139262460380090172,246.03802773871055,26.049659958416004,0.2949955185399868,0.04366641338176958,1175.9864437746373,-21.088497356405234,7.154747502374237e-05
139262460643673817,246.0643570194042,26.052728592378283,0.12830980846937165,0.037936340779020014,533.2795810041482,-18.92843075211797,4.7584158194078934e-05
139272461102080937,246.11020219605825,26.058633867550128,0.07052490084849816,0.03213234718779336,297.18050685841746,-19.654824410560508,0.0002991500818897157
139272461126607667,246.1127547059785,26.064223367671985,0.40041133559029496,0.14408648469560228,1552.9734080028982,-20.492946205237022,2.3705572249855735e-05
139272461155214399,246.11550739083972,26.061559829835712,0.35191153082057225,0.06849397395487615,1382.3393919517207,-20.68722897113014,3.5781802992156805e-05
139282459637477630,245.9637807378527,26.07258151102955,0.1349708943853287,0.052302321652870014,560.0599263949656,-19.009053404088647,4.646782698403626e-05
139302461055113362,246.1055078161621,26.0856358858595,0.6613740872301741,0.05258984740805828,2392.203065593029,-20.718470619900046,1.2296801506864207e-05
139312459685888533,245.9686256107009,26.09833702903321,0.5098398548234374,0.10457029764915023,1920.7348380385229,-21.058302231833856,2.6084713166521816e-05
139362459984364122,245.9984502686033,26.136294378660786,0.24417420809146306,0.047542447274105774,986.1028757384489,-20.898010257309195,8.538068844068143e-05
139362459768513837,245.9768257715844,26.13609642038288,0.35239350788251,0.048778373024024796,1384.0585638188802,-21.128594690517332,5.359557597235731e-05
139312460145554534,246.0145682834278,26.09495941580772,0.3795518022473736,0.03759658633537489,1480.167596886277,-21.62574830875191,7.407600260300954e-05
139312460244573423,246.0244053325739,26.094014608290813,0.7792349798653251,0.11284608223572008,2730.496352731165,-20.51755706643044,7.844036846455874e-06
139312460437440896,246.04378298547437,26.09197201788,0.6451549865090263,0.04807105435538922,2343.7550185858695,-20.87587946869585,1.4809055388304766e-05
139312460563603790,246.0563338903473,26.094406097332467,0.8035276765739764,0.0871901982038118,2797.3128446350393,-20.368843694364827,6.517115212283442e-06
139312460576667593,246.05765408817047,26.097540301052625,0.35538706943796283,0.03499582338565964,1394.725760625957,-21.364806691746956,6.560622240585809e-05
139322460625568118,246.0625489990533,26.10643790472916,0.3979233346235759,0.09376328786745786,1544.3355883268162,-20.887866818106733,3.448763138471789e-05
139322460702314624,246.070165466934,26.103373762279592,0.19420768460323318,0.08412636341731829,794.2146508711638,-19.55166135372427,3.808805126699621e-05
139322460837443141,246.0837578580088,26.10214847969624,0.33779344182919213,0.03879113272795759,1331.7713248992059,-21.38124642560367,7.305320111091157e-05
139322460944527343,246.09442666117167,26.105672524338484,0.2468115891198004,0.0659798325980288,996.0880272109382,-20.50292021948823,5.815307013283412e-05
139282460418674929,246.0418902379785,26.070331617222543,0.2823021634396763,0.06151471814483109,1129.0591595255519,-20.08322476139829,3.075080631696548e-05
139322461180813469,246.1180738028852,26.1024161365808,0.1026355696707176,0.04546780336103968,429.21307876120727,-18.633814496029537,5.5998952619356236e-05
158532473329042218,247.33288951304215,42.10965610330594,0.5899205219672322,0.12974029305771317,2175.1942564353817,-20.775583160469367,1.5676069076301452e-05
158532473459414463,247.34589340148608,42.11139442354397,0.6764913618704056,0.13634735983453203,2436.938438293661,-20.984553334978248,1.5140221104625695e-05
158532473670548190,247.3670448720349,42.11461666380161,0.17303984024480956,0.045915198389255035,711.369429433446,-20.01163005957926,7.252064002785206e-05
158532473685205647,247.3684972460221,42.11249531350466,0.5509864620175569,0.037678154178885266,2052.9934878118493,-20.697872772386187,1.6382265701570273e-05
158572473804357157,247.3804238195718,42.147108327796886,0.6117798948004379,0.05146531298787469,2242.5692946681183,-20.263229279809366,9.200257208874845e-06
158512473300138028,247.33001796125583,42.09780507203642,0.3178340217476785,0.08406610249372913,1259.586089606049,-21.063228034922957,6.093060667765211e-05
158522473369831954,247.3369472245849,42.10108939796599,0.43797687382724126,0.10296924665737475,1681.8873246039457,-20.694732465969103,2.4338801641814605e-05
158522473621128101,247.36209581539163,42.10623579375852,0.35921376018439727,0.08739622358619388,1408.3351713548936,-20.903842721671758,4.208477774346108e-05
158562473471091109,247.3470939047244,42.13371991860056,0.10113024321710103,0.04018007261713804,423.069946244171,-19.66304468407035,0.00014872826888057817
158562473936403803,247.39361071769883,42.13598091170631,0.6045462676086111,0.05167244545938187,2220.3711011342957,-20.454962941550463,1.119783449255688e-05
158572473913618374,247.39142792503387,42.148094736131625,0.37168641371131717,0.07274691768092165,1452.4870437150578,-21.005950464935516,4.3466598109251905e-05
158542473344230617,247.33445876976057,42.11660483347893,0.575911224810586,0.13726772888461253,2131.5501448213913,-20.650424193533574,1.4547171859900571e-05
158552473949339163,247.3949139687341,42.13210959996674,0.09675929479033307,0.023941901335671867,405.2064251085245,-20.914684941752284,0.0005134773965174286
158562473595141833,247.3594990129962,42.13433112563203,0.4733003771899354,0.050706964798825645,1800.552953872793,-21.124068157795747,3.153664332438791e-05
158582473599184144,247.3598930739249,42.15289497954772,0.43281535197888066,0.08961701442882278,1664.3412282879435,-20.763230967675856,2.6473273360780107e-05
158582473668844310,247.36686693790804,42.15305687568252,0.06336567086341376,0.026262836516251657,267.46099984371136,-20.229959793900733,0.0006272822375252478
158542473750721704,247.3750639624292,42.11755624550068,0.07677965435234868,0.025643246886584127,323.06140703043934,-20.24191942334543,0.00043470797621117933
158492473844939001,247.3844696257057,42.081977092625486,0.7676089236180365,0.13307774591155924,2698.175301357515,-21.088501039737636,1.3591271588339734e-05
158512473696708809,247.36965875516293,42.098444679709054,0.21842829207343736,0.056239940648895474,887.873831396109,-19.762530221068385,3.700918968092347e-05
158512473856750998,247.3857385318256,42.0919280361845,0.17557606558825084,0.05386826396256126,721.3441967228939,-19.48309262246258,4.3346293228218916e-05
158512473863087188,247.3863071998248,42.09708882456167,0.1724688595814935,0.045878319274656264,709.1219835005404,-19.90446242065201,6.612155675171895e-05
158512473994910343,247.39947732523828,42.09140857578106,0.23559664014198914,0.10431182810749048,953.5287671394265,-19.957366199122408,3.839537202037158e-05
158552473379203264,247.33790385852336,42.127181911327,0.1736675842661977,0.04395884597767701,713.839528270427,-20.61532826943005,0.0001255827884128156
158542474362621200,247.43627272300557,42.11711239304587,0.18451114884121228,0.027565366758932838,756.3796274903362,-21.00202241122781,0.00015970897359925313
158552473149222423,247.3148708508585,42.12645246827066,0.1814151638207156,0.044368385787886946,744.2585520735363,-19.85283396406861,5.7238193462679074e-05
158552473201008678,247.3200693570407,42.131696692909,0.6406403576658468,0.13663193308367372,2330.1855236139186,-20.967700754459145,1.6304192791312254e-05
158552473246862701,247.3246613870506,42.12670624541241,0.040964034152361134,0.027329367133058214,173.80803093534982,-19.531261893651767,0.0007804859302460456
144862474269327942,247.4269475121307,30.7228021575684,0.16008611886560858,0.050953314885962823,660.217153541829,-20.105722884921185,9.181540332039687e-05
