,objName,objAltName1_x,objAltName2_x,objAltName3_x,objID_x,uniquePspsOBid_x,ippObjID_x,surveyID_x,htmID_x,zoneID_x,tessID_x,projectionID_x,skyCellID_x,randomID_x,batchID_x,dvoRegionID_x,processingVersion_x,objInfoFlag_x,astrometryCorrectionFlag_x,qualityFlag_x,raStack_x,decStack_x,raStackErr_x,decStackErr_x,raMean_x,decMean_x,raMeanErr_x,decMeanErr_x,pmra_x,pmdec_x,pmraErr_x,pmdecErr_x,epochMean_x,posMeanChisq_x,cx_x,cy_x,cz_x,lambda_x,beta_x,l_x,b_x,nStackObjectRows_x,nStackDetections_x,nDetections_x,ng_x,nr_x,ni_x,nz_x,ny_x,gQfPerfect_x,gMeanPSFMag_x,gMeanPSFMagErr_x,gMeanPSFMagStd_x,gMeanPSFMagNpt_x,gMeanPSFMagMin_x,gMeanPSFMagMax_x,gMeanKronMag_x,gMeanKronMagErr_x,gMeanKronMagStd_x,gMeanKronMagNpt_x,gMeanApMag_x,gMeanApMagErr_x,gMeanApMagStd_x,gMeanApMagNpt_x,gFlags_x,rQfPerfect_x,rMeanPSFMag_x,rMeanPSFMagErr_x,rMeanPSFMagStd_x,rMeanPSFMagNpt_x,rMeanPSFMagMin_x,rMeanPSFMagMax_x,rMeanKronMag_x,rMeanKronMagErr_x,rMeanKronMagStd_x,rMeanKronMagNpt_x,rMeanApMag_x,rMeanApMagErr_x,rMeanApMagStd_x,rMeanApMagNpt_x,rFlags_x,iQfPerfect_x,iMeanPSFMag_x,iMeanPSFMagErr_x,iMeanPSFMagStd_x,iMeanPSFMagNpt_x,iMeanPSFMagMin_x,iMeanPSFMagMax_x,iMeanKronMag_x,iMeanKronMagErr_x,iMeanKronMagStd_x,iMeanKronMagNpt_x,iMeanApMag_x,iMeanApMagErr_x,iMeanApMagStd_x,iMeanApMagNpt_x,iFlags_x,zQfPerfect_x,zMeanPSFMag_x,zMeanPSFMagErr_x,zMeanPSFMagStd_x,zMeanPSFMagNpt_x,zMeanPSFMagMin_x,zMeanPSFMagMax_x,zMeanKronMag_x,zMeanKronMagErr_x,zMeanKronMagStd_x,zMeanKronMagNpt_x,zMeanApMag_x,zMeanApMagErr_x,zMeanApMagStd_x,zMeanApMagNpt_x,zFlags_x,yQfPerfect_x,yMeanPSFMag_x,yMeanPSFMagErr_x,yMeanPSFMagStd_x,yMeanPSFMagNpt_x,yMeanPSFMagMin_x,yMeanPSFMagMax_x,yMeanKronMag_x,yMeanKronMagErr_x,yMeanKronMagStd_x,yMeanKronMagNpt_x,yMeanApMag_x,yMeanApMagErr_x,yMeanApMagStd_x,yMeanApMagNpt_x,yFlags_x,distance_x,Unnamed: 0,objAltName1_y,objAltName2_y,objAltName3_y,objID_y,uniquePspsOBid_y,ippObjID_y,surveyID_y,htmID_y,zoneID_y,tessID_y,projectionID_y,skyCellID_y,randomID_y,batchID_y,dvoRegionID_y,processingVersion_y,objInfoFlag_y,astrometryCorrectionFlag_y,qualityFlag_y,raStack_y,decStack_y,raStackErr_y,decStackErr_y,raMean_y,decMean_y,raMeanErr_y,decMeanErr_y,pmra_y,pmdec_y,pmraErr_y,pmdecErr_y,epochMean_y,posMeanChisq_y,cx_y,cy_y,cz_y,lambda_y,beta_y,l_y,b_y,nStackObjectRows_y,nStackDetections_y,nDetections_y,ng_y,nr_y,ni_y,nz_y,ny_y,gQfPerfect_y,gMeanPSFMag_y,gMeanPSFMagErr_y,gMeanPSFMagStd_y,gMeanPSFMagNpt_y,gMeanPSFMagMin_y,gMeanPSFMagMax_y,gMeanKronMag_y,gMeanKronMagErr_y,gMeanKronMagStd_y,gMeanKronMagNpt_y,gMeanApMag_y,gMeanApMagErr_y,gMeanApMagStd_y,gMeanApMagNpt_y,gFlags_y,rQfPerfect_y,rMeanPSFMag_y,rMeanPSFMagErr_y,rMeanPSFMagStd_y,rMeanPSFMagNpt_y,rMeanPSFMagMin_y,rMeanPSFMagMax_y,rMeanKronMag_y,rMeanKronMagErr_y,rMeanKronMagStd_y,rMeanKronMagNpt_y,rMeanApMag_y,rMeanApMagErr_y,rMeanApMagStd_y,rMeanApMagNpt_y,rFlags_y,iQfPerfect_y,iMeanPSFMag_y,iMeanPSFMagErr_y,iMeanPSFMagStd_y,iMeanPSFMagNpt_y,iMeanPSFMagMin_y,iMeanPSFMagMax_y,iMeanKronMag_y,iMeanKronMagErr_y,iMeanKronMagStd_y,iMeanKronMagNpt_y,iMeanApMag_y,iMeanApMagErr_y,iMeanApMagStd_y,iMeanApMagNpt_y,iFlags_y,zQfPerfect_y,zMeanPSFMag_y,zMeanPSFMagErr_y,zMeanPSFMagStd_y,zMeanPSFMagNpt_y,zMeanPSFMagMin_y,zMeanPSFMagMax_y,zMeanKronMag_y,zMeanKronMagErr_y,zMeanKronMagStd_y,zMeanKronMagNpt_y,zMeanApMag_y,zMeanApMagErr_y,zMeanApMagStd_y,zMeanApMagNpt_y,zFlags_y,yQfPerfect_y,yMeanPSFMag_y,yMeanPSFMagErr_y,yMeanPSFMagStd_y,yMeanPSFMagNpt_y,yMeanPSFMagMin_y,yMeanPSFMagMax_y,yMeanKronMag_y,yMeanKronMagErr_y,yMeanKronMagStd_y,yMeanKronMagNpt_y,yMeanApMag_y,yMeanApMagErr_y,yMeanApMagStd_y,yMeanApMagNpt_y,yFlags_y,distance_y,dered_g,dered_r,dered_i,dered_z,dered_y,z_phot,z_phot_err,z_std
68,PSO J167.5349+01.2547,-999,-999,-999,109501675349176094,3569462000004923,60924111098682,0,15432678785911,10950,1,1364,36,0.667947222169439,3569462,14185,3,503635968,7,60,167.53489379,1.25470829,0.0010000000474974,0.0010000000474974,167.5348981373967,1.2546875243513085,0.0002304548171801,0.0002229693496325,-16.13739368992527,8.455148482825745,0.1527974013522565,0.1453856235653113,56392.06082312168,252.15208435058597,-0.9761935473841028,0.2157931730345304,0.0218966782259454,168.044924755299,-3.769792256247132,255.483864009824,54.51337353613347,-999,5,82,12,14,25,15,16,0.9994080066680908,16.31220054626465,0.001808000029996,0.005384000018239,10,16.302200317382812,16.31719970703125,16.375999450683594,0.0041109998710453,0.010513000190258,12,16.312299728393555,0.0023479999508708,0.006351999938488,12,115000,0.999714970588684,15.728899955749512,0.006792000029236,0.0197800006717443,12,15.703100204467772,15.762399673461914,15.796299934387209,0.0078030000440776,0.0263790003955364,14,15.722200393676758,0.0016530000139027,0.0058699999935925,14,115000,0.9998049736022948,15.518099784851074,0.0025599999353289,0.010590000078082,20,15.499300003051758,15.53719997406006,15.580300331115724,0.0019690000917762,0.0089579997584223,21,15.514399528503418,0.001101000001654,0.0047760000452399,22,115000,0.9992830157279968,15.4483003616333,0.0043819998390972,0.0159660000354051,15,15.421099662780762,15.470999717712402,15.502599716186523,0.003076999913901,0.0107340002432465,15,15.448399543762209,0.0019789999350905,0.0064989998936653,15,115000,0.9993330240249634,15.39459991455078,0.0035429999697953,0.0187529996037483,13,15.36050033569336,15.430999755859377,15.455699920654297,0.0032740000169724,0.0196570008993148,16,15.396300315856934,0.0035629998892545,0.0167980007827281,16,115000,0.0339690358041656,560673.0,-999.0,-999.0,-999.0,1.095016753491761e+17,3569462000004923.0,60924111098682.0,0.0,15432678785911.0,10950.0,1.0,1364.0,36.0,0.667947222169439,3569462.0,14185.0,3.0,503635968.0,7.0,60.0,167.53489379,1.25470829,0.0010000000474974,0.0010000000474974,167.5348981373967,1.2546875243513085,0.0002304548171801,0.0002229693496325,-16.13739368992527,8.455148482825745,0.1527974013522565,0.1453856235653113,56392.06082312168,252.152084350586,-0.9761935473841028,0.2157931730345304,0.0218966782259454,168.044924755299,-3.769792256247132,255.483864009824,54.51337353613347,-999.0,5.0,82.0,12.0,14.0,25.0,15.0,16.0,0.9994080066680908,16.31220054626465,0.001808000029996,0.005384000018239,10.0,16.302200317382812,16.31719970703125,16.375999450683594,0.0041109998710453,0.010513000190258,12.0,16.312299728393555,0.0023479999508708,0.006351999938488,12.0,115000.0,0.999714970588684,15.728899955749512,0.006792000029236,0.0197800006717443,12.0,15.703100204467772,15.762399673461914,15.796299934387209,0.0078030000440776,0.0263790003955364,14.0,15.722200393676758,0.0016530000139027,0.0058699999935925,14.0,115000.0,0.9998049736022948,15.518099784851074,0.0025599999353289,0.010590000078082,20.0,15.499300003051758,15.53719997406006,15.580300331115724,0.0019690000917762,0.0089579997584223,21.0,15.514399528503418,0.001101000001654,0.0047760000452399,22.0,115000.0,0.9992830157279968,15.4483003616333,0.0043819998390972,0.0159660000354051,15.0,15.421099662780762,15.470999717712402,15.502599716186523,0.003076999913901,0.0107340002432465,15.0,15.448399543762209,0.0019789999350905,0.0064989998936653,15.0,115000.0,0.9993330240249634,15.39459991455078,0.0035429999697953,0.0187529996037483,13.0,15.36050033569336,15.430999755859377,15.455699920654297,0.0032740000169724,0.0196570008993148,16.0,15.396300315856934,0.0035629998892545,0.0167980007827281,16.0,115000.0,0.0339690358041656,16.18615385890007,15.63188599050045,15.447508804500105,15.395825505256656,15.3530718870461,0.0241252711909764,0.0169732809240203,0.0243524949853978
369,PSO J167.5573+01.2261,-999,-999,-999,109471675573401796,3569575000008846,60906931233421,0,15432689284508,10947,1,1364,36,0.0332169300254592,3569575,14181,3,503635968,7,60,167.55733808,1.22612641,0.0010000000474974,0.0010000000474974,167.55733614640775,1.226116683856163,0.000575223058036,0.0005607936560049,-19.09422664965195,3.147182645870993,0.3890705524500892,0.3756023920067226,56485.89135101295,6.050789833068848,-0.9762885218814856,0.2154131882072492,0.021398139845601,168.07678164439133,-3.787377334294186,255.54530688051355,54.506500286970926,-999,5,72,10,14,27,11,10,0.9992820024490356,17.899700164794922,0.0059679998084902,0.0173860006034374,10,17.87299919128418,17.92140007019043,17.970399856567383,0.0054210000671446,0.0195179991424083,10,17.89259910583496,0.0062359999865293,0.0165040008723735,10,115000,0.999705970287323,17.32979965209961,0.0040730000473558,0.0183070003986358,13,17.297100067138672,17.364099502563477,17.37179946899414,0.0059719998389482,0.021051000803709,14,17.319599151611328,0.0044849999248981,0.017875000834465,14,115000,0.9997220039367676,17.100799560546875,0.0022319999989122,0.0102549996227025,25,17.07819938659668,17.117000579833984,17.147300720214844,0.0031179999932646,0.0179249998182058,27,17.086999893188477,0.001628000056371,0.0086859995499253,27,115000,0.99890798330307,17.025100708007812,0.0040460000745952,0.0105219995602965,9,17.012100219726562,17.047399520874023,17.055500030517578,0.009239999577403,0.023446999490261,9,17.002500534057617,0.0035359999164938,0.0122140003368258,9,115000,0.9992129802703856,16.94070053100586,0.0060859997756779,0.0176660008728504,8,16.912200927734375,16.958599090576172,16.944400787353516,0.0259220004081726,0.0815329998731613,10,16.881999969482422,0.0131480004638433,0.0555180013179779,10,115000,0.0072388468369376,560974.0,-999.0,-999.0,-999.0,1.094716755734018e+17,3569575000008846.0,60906931233421.0,0.0,15432689284508.0,10947.0,1.0,1364.0,36.0,0.0332169300254592,3569575.0,14181.0,3.0,503635968.0,7.0,60.0,167.55733808,1.22612641,0.0010000000474974,0.0010000000474974,167.55733614640775,1.226116683856163,0.000575223058036,0.0005607936560049,-19.09422664965195,3.147182645870993,0.3890705524500892,0.3756023920067226,56485.89135101295,6.050789833068848,-0.9762885218814856,0.2154131882072492,0.021398139845601,168.07678164439133,-3.787377334294186,255.54530688051355,54.506500286970926,-999.0,5.0,72.0,10.0,14.0,27.0,11.0,10.0,0.9992820024490356,17.899700164794922,0.0059679998084902,0.0173860006034374,10.0,17.87299919128418,17.92140007019043,17.970399856567383,0.0054210000671446,0.0195179991424083,10.0,17.89259910583496,0.0062359999865293,0.0165040008723735,10.0,115000.0,0.999705970287323,17.32979965209961,0.0040730000473558,0.0183070003986358,13.0,17.297100067138672,17.364099502563477,17.37179946899414,0.0059719998389482,0.021051000803709,14.0,17.319599151611328,0.0044849999248981,0.017875000834465,14.0,115000.0,0.9997220039367676,17.100799560546875,0.0022319999989122,0.0102549996227025,25.0,17.07819938659668,17.117000579833984,17.147300720214844,0.0031179999932646,0.0179249998182058,27.0,17.086999893188477,0.001628000056371,0.0086859995499253,27.0,115000.0,0.99890798330307,17.025100708007812,0.0040460000745952,0.0105219995602965,9.0,17.012100219726562,17.047399520874023,17.055500030517578,0.009239999577403,0.023446999490261,9.0,17.002500534057617,0.0035359999164938,0.0122140003368258,9.0,115000.0,0.9992129802703856,16.94070053100586,0.0060859997756779,0.0176660008728504,8.0,16.912200927734375,16.958599090576172,16.944400787353516,0.0259220004081726,0.0815329998731613,10.0,16.881999969482422,0.0131480004638433,0.0555180013179779,10.0,115000.0,0.0072388468369376,17.767301976680756,17.229892417788506,17.02055923640728,16.950280230492353,16.83906239643693,0.0799856213004626,0.0282402174009232,0.0382155913463283
568,PSO J167.5503+01.2244,-999,-999,-999,109461675502869765,3569575000007833,60906931232408,0,15432689348583,10946,1,1364,36,0.152383607954144,3569575,14181,3,512024576,7,61,167.55030413,1.22442939,0.0010000000474974,0.0010000000474974,167.55031060705485,1.2244128876965048,0.000277235009733,0.000277235009733,-1.418430391519828,0.7526300503323675,0.1667291762145044,0.1667291762145044,56316.03731726171,81.34600067138672,-0.9762627217561108,0.2155330349907102,0.0213684097921159,168.0709669395097,-3.7916803481810577,255.5380977235667,54.500613325422336,-999,5,70,10,13,26,9,12,0.9991440176963806,16.561399459838867,0.0073770000599324,0.0187289994210004,6,16.54450035095215,16.586200714111328,16.300899505615234,0.0111260004341602,0.030256999656558,10,16.381799697875977,0.0080810002982616,0.0169910006225109,10,16892216,0.9992989897727966,16.296199798583984,0.0069389999844133,0.0220860000699758,8,16.28580093383789,16.343000411987305,15.788800239562988,0.0066100000403821,0.0258760005235672,12,16.05430030822754,0.0118599999696016,0.0301489997655153,12,16892216,0.9995570182800292,16.07229995727539,0.0178169999271631,0.0831679999828338,22,15.956299781799316,16.220199584960938,15.500300407409668,0.0074060000479221,0.0315410010516643,23,15.781499862670898,0.020576000213623,0.0803489983081817,23,16892216,0.9992930293083192,16.173500061035156,0.0096720000728964,0.0213380008935928,5,16.13360023498535,16.181699752807617,15.428000450134276,0.0077320002019405,0.0302680004388093,9,15.872400283813477,0.0078339995816349,0.0176020003855228,9,16892216,0.9991130232810974,15.956500053405762,0.0241400003433227,0.0772529989480972,11,15.872200012207031,16.083499908447266,15.370599746704102,0.0176849998533725,0.095608003437519,12,15.689599990844728,0.0311539992690086,0.0915620028972625,12,16892216,1.1294796323867174e-05,561173.0,-999.0,-999.0,-999.0,1.0946167550286976e+17,3569575000007833.0,60906931232408.0,0.0,15432689348583.0,10946.0,1.0,1364.0,36.0,0.152383607954144,3569575.0,14181.0,3.0,512024576.0,7.0,61.0,167.55030413,1.22442939,0.0010000000474974,0.0010000000474974,167.55031060705485,1.2244128876965048,0.000277235009733,0.000277235009733,-1.418430391519828,0.7526300503323675,0.1667291762145044,0.1667291762145044,56316.03731726171,81.34600067138672,-0.9762627217561108,0.2155330349907102,0.0213684097921159,168.0709669395097,-3.7916803481810577,255.5380977235667,54.500613325422336,-999.0,5.0,70.0,10.0,13.0,26.0,9.0,12.0,0.9991440176963806,16.561399459838867,0.0073770000599324,0.0187289994210004,6.0,16.54450035095215,16.586200714111328,16.300899505615234,0.0111260004341602,0.030256999656558,10.0,16.381799697875977,0.0080810002982616,0.0169910006225109,10.0,16892216.0,0.9992989897727966,16.296199798583984,0.0069389999844133,0.0220860000699758,8.0,16.28580093383789,16.343000411987305,15.788800239562988,0.0066100000403821,0.0258760005235672,12.0,16.05430030822754,0.0118599999696016,0.0301489997655153,12.0,16892216.0,0.9995570182800292,16.07229995727539,0.0178169999271631,0.0831679999828338,22.0,15.956299781799316,16.220199584960938,15.500300407409668,0.0074060000479221,0.0315410010516643,23.0,15.781499862670898,0.020576000213623,0.0803489983081817,23.0,16892216.0,0.9992930293083192,16.173500061035156,0.0096720000728964,0.0213380008935928,5.0,16.13360023498535,16.181699752807617,15.428000450134276,0.0077320002019405,0.0302680004388093,9.0,15.872400283813477,0.0078339995816349,0.0176020003855228,9.0,16892216.0,0.9991130232810974,15.956500053405762,0.0241400003433227,0.0772529989480972,11.0,15.872200012207031,16.083499908447266,15.370599746704102,0.0176849998533725,0.095608003437519,12.0,15.689599990844728,0.0311539992690086,0.0915620028972625,12.0,16892216.0,1.1294796323867174e-05,16.255958676338196,15.964204169809818,15.714770793914797,15.819953300058842,15.646476034075024,0.0321492284974694,0.0206989706855235,0.0293072992263661
