,objName,objAltName1_x,objAltName2_x,objAltName3_x,objID_x,uniquePspsOBid_x,ippObjID_x,surveyID_x,htmID_x,zoneID_x,tessID_x,projectionID_x,skyCellID_x,randomID_x,batchID_x,dvoRegionID_x,processingVersion_x,objInfoFlag_x,astrometryCorrectionFlag_x,qualityFlag_x,raStack_x,decStack_x,raStackErr_x,decStackErr_x,raMean_x,decMean_x,raMeanErr_x,decMeanErr_x,pmra_x,pmdec_x,pmraErr_x,pmdecErr_x,epochMean_x,posMeanChisq_x,cx_x,cy_x,cz_x,lambda_x,beta_x,l_x,b_x,nStackObjectRows_x,nStackDetections_x,nDetections_x,ng_x,nr_x,ni_x,nz_x,ny_x,gQfPerfect_x,gMeanPSFMag_x,gMeanPSFMagErr_x,gMeanPSFMagStd_x,gMeanPSFMagNpt_x,gMeanPSFMagMin_x,gMeanPSFMagMax_x,gMeanKronMag_x,gMeanKronMagErr_x,gMeanKronMagStd_x,gMeanKronMagNpt_x,gMeanApMag_x,gMeanApMagErr_x,gMeanApMagStd_x,gMeanApMagNpt_x,gFlags_x,rQfPerfect_x,rMeanPSFMag_x,rMeanPSFMagErr_x,rMeanPSFMagStd_x,rMeanPSFMagNpt_x,rMeanPSFMagMin_x,rMeanPSFMagMax_x,rMeanKronMag_x,rMeanKronMagErr_x,rMeanKronMagStd_x,rMeanKronMagNpt_x,rMeanApMag_x,rMeanApMagErr_x,rMeanApMagStd_x,rMeanApMagNpt_x,rFlags_x,iQfPerfect_x,iMeanPSFMag_x,iMeanPSFMagErr_x,iMeanPSFMagStd_x,iMeanPSFMagNpt_x,iMeanPSFMagMin_x,iMeanPSFMagMax_x,iMeanKronMag_x,iMeanKronMagErr_x,iMeanKronMagStd_x,iMeanKronMagNpt_x,iMeanApMag_x,iMeanApMagErr_x,iMeanApMagStd_x,iMeanApMagNpt_x,iFlags_x,zQfPerfect_x,zMeanPSFMag_x,zMeanPSFMagErr_x,zMeanPSFMagStd_x,zMeanPSFMagNpt_x,zMeanPSFMagMin_x,zMeanPSFMagMax_x,zMeanKronMag_x,zMeanKronMagErr_x,zMeanKronMagStd_x,zMeanKronMagNpt_x,zMeanApMag_x,zMeanApMagErr_x,zMeanApMagStd_x,zMeanApMagNpt_x,zFlags_x,yQfPerfect_x,yMeanPSFMag_x,yMeanPSFMagErr_x,yMeanPSFMagStd_x,yMeanPSFMagNpt_x,yMeanPSFMagMin_x,yMeanPSFMagMax_x,yMeanKronMag_x,yMeanKronMagErr_x,yMeanKronMagStd_x,yMeanKronMagNpt_x,yMeanApMag_x,yMeanApMagErr_x,yMeanApMagStd_x,yMeanApMagNpt_x,yFlags_x,distance_x,Unnamed: 0,objAltName1_y,objAltName2_y,objAltName3_y,objID_y,uniquePspsOBid_y,ippObjID_y,surveyID_y,htmID_y,zoneID_y,tessID_y,projectionID_y,skyCellID_y,randomID_y,batchID_y,dvoRegionID_y,processingVersion_y,objInfoFlag_y,astrometryCorrectionFlag_y,qualityFlag_y,raStack_y,decStack_y,raStackErr_y,decStackErr_y,raMean_y,decMean_y,raMeanErr_y,decMeanErr_y,pmra_y,pmdec_y,pmraErr_y,pmdecErr_y,epochMean_y,posMeanChisq_y,cx_y,cy_y,cz_y,lambda_y,beta_y,l_y,b_y,nStackObjectRows_y,nStackDetections_y,nDetections_y,ng_y,nr_y,ni_y,nz_y,ny_y,gQfPerfect_y,gMeanPSFMag_y,gMeanPSFMagErr_y,gMeanPSFMagStd_y,gMeanPSFMagNpt_y,gMeanPSFMagMin_y,gMeanPSFMagMax_y,gMeanKronMag_y,gMeanKronMagErr_y,gMeanKronMagStd_y,gMeanKronMagNpt_y,gMeanApMag_y,gMeanApMagErr_y,gMeanApMagStd_y,gMeanApMagNpt_y,gFlags_y,rQfPerfect_y,rMeanPSFMag_y,rMeanPSFMagErr_y,rMeanPSFMagStd_y,rMeanPSFMagNpt_y,rMeanPSFMagMin_y,rMeanPSFMagMax_y,rMeanKronMag_y,rMeanKronMagErr_y,rMeanKronMagStd_y,rMeanKronMagNpt_y,rMeanApMag_y,rMeanApMagErr_y,rMeanApMagStd_y,rMeanApMagNpt_y,rFlags_y,iQfPerfect_y,iMeanPSFMag_y,iMeanPSFMagErr_y,iMeanPSFMagStd_y,iMeanPSFMagNpt_y,iMeanPSFMagMin_y,iMeanPSFMagMax_y,iMeanKronMag_y,iMeanKronMagErr_y,iMeanKronMagStd_y,iMeanKronMagNpt_y,iMeanApMag_y,iMeanApMagErr_y,iMeanApMagStd_y,iMeanApMagNpt_y,iFlags_y,zQfPerfect_y,zMeanPSFMag_y,zMeanPSFMagErr_y,zMeanPSFMagStd_y,zMeanPSFMagNpt_y,zMeanPSFMagMin_y,zMeanPSFMagMax_y,zMeanKronMag_y,zMeanKronMagErr_y,zMeanKronMagStd_y,zMeanKronMagNpt_y,zMeanApMag_y,zMeanApMagErr_y,zMeanApMagStd_y,zMeanApMagNpt_y,zFlags_y,yQfPerfect_y,yMeanPSFMag_y,yMeanPSFMagErr_y,yMeanPSFMagStd_y,yMeanPSFMagNpt_y,yMeanPSFMagMin_y,yMeanPSFMagMax_y,yMeanKronMag_y,yMeanKronMagErr_y,yMeanKronMagStd_y,yMeanKronMagNpt_y,yMeanApMag_y,yMeanApMagErr_y,yMeanApMagStd_y,yMeanApMagNpt_y,yFlags_y,distance_y,dered_g,dered_r,dered_i,dered_z,dered_y,z_phot,z_phot_err,z_std
346,PSO J235.7396+03.1148,-999,-999,-999,111732357395458239,3508461000051509,67048734509367,0,14494713297006,11173,1,1381,75,0.400508974120495,3508461,15611,3,512024576,7,61,235.73954624,3.11481109,0.0010000000474974,0.0010000000474974,235.7395518020599,3.1148211833924035,0.0005937084706599,0.0005937084706599,-0.3509448058604967,3.7210623830446217,0.4125133737323935,0.4125133737323935,56102.442213795366,32.55781936645508,-0.5621239677693934,-0.825266092371177,0.0543371110899537,232.61222266364564,22.217604231834905,10.156021648861492,42.53018056058149,-999,5,80,10,15,25,13,17,0.999559998512268,18.172800064086918,0.0384120009839534,0.1158059984445571,8,18.00979995727539,18.333999633789062,17.812000274658203,0.0081479996442794,0.0256060007959604,10,17.805200576782227,0.0223399996757507,0.1176170036196708,10,16892216,0.9998540282249452,17.89430046081543,0.030104000121355,0.0920440033078193,12,17.728099822998047,17.997900009155273,17.24340057373047,0.0118749998509883,0.0375699996948242,15,17.49209976196289,0.0158929992467165,0.0431240014731884,15,16892216,0.9993939995765686,17.478700637817383,0.0228020008653402,0.0959850028157234,19,17.284000396728516,17.610000610351562,16.834999084472656,0.0056250002235174,0.074024997651577,23,17.051599502563477,0.0208749994635581,0.1122300028800964,23,16892216,0.9995399713516236,17.442800521850586,0.0284650009125471,0.0874790027737617,10,17.28809928894043,17.5674991607666,16.60580062866211,0.0257629994302988,0.0652950033545494,13,16.919099807739258,0.0481330007314682,0.1469389945268631,13,16892216,0.9992939829826356,17.094200134277344,0.007961000315845,0.0363949984312057,9,17.049999237060547,17.174299240112305,16.4783992767334,0.0197379998862743,0.0940349996089935,17,16.628000259399414,0.026257999241352,0.1110799983143806,17,16892216,5.077484441424048e-05,1119223.0,-999.0,-999.0,-999.0,1.1173235739545824e+17,3508461000051509.0,67048734509367.0,0.0,14494713297006.0,11173.0,1.0,1381.0,75.0,0.400508974120495,3508461.0,15611.0,3.0,512024576.0,7.0,61.0,235.73954624,3.11481109,0.0010000000474974,0.0010000000474974,235.7395518020599,3.1148211833924035,0.0005937084706599,0.0005937084706599,-0.3509448058604967,3.7210623830446217,0.4125133737323935,0.4125133737323935,56102.442213795366,32.55781936645508,-0.5621239677693934,-0.825266092371177,0.0543371110899537,232.61222266364564,22.217604231834905,10.156021648861492,42.53018056058149,-999.0,5.0,80.0,10.0,15.0,25.0,13.0,17.0,0.999559998512268,18.17280006408692,0.0384120009839534,0.1158059984445571,8.0,18.00979995727539,18.333999633789062,17.812000274658203,0.0081479996442794,0.0256060007959604,10.0,17.805200576782227,0.0223399996757507,0.1176170036196708,10.0,16892216.0,0.9998540282249452,17.89430046081543,0.030104000121355,0.0920440033078193,12.0,17.728099822998047,17.997900009155273,17.24340057373047,0.0118749998509883,0.0375699996948242,15.0,17.49209976196289,0.0158929992467165,0.0431240014731884,15.0,16892216.0,0.9993939995765686,17.478700637817383,0.0228020008653402,0.0959850028157234,19.0,17.284000396728516,17.610000610351562,16.834999084472656,0.0056250002235174,0.074024997651577,23.0,17.051599502563477,0.0208749994635581,0.1122300028800964,23.0,16892216.0,0.9995399713516236,17.442800521850586,0.0284650009125471,0.0874790027737617,10.0,17.28809928894043,17.5674991607666,16.60580062866211,0.0257629994302988,0.0652950033545494,13.0,16.919099807739258,0.0481330007314682,0.1469389945268631,13.0,16892216.0,0.9992939829826356,17.094200134277344,0.007961000315845,0.0363949984312057,9.0,17.049999237060547,17.174299240112305,16.4783992767334,0.0197379998862743,0.0940349996089935,17.0,16.628000259399414,0.026257999241352,0.1110799983143806,17.0,16892216.0,5.077484441424048e-05,17.61001881957054,17.352358981966972,16.948101475834846,16.83775355666876,16.561114199459553,0.0722489526483076,0.0233734202015046,0.0314877253247267
355,PSO J235.7425+03.1150,-999,-999,-999,111732357425378481,3508461000052018,67048734509876,0,14494713296359,11173,1,1381,75,0.138109489472685,3508461,15611,3,503635968,7,60,235.74253694,3.11501642,0.0010000000474974,0.0010000000474974,235.7425421963235,3.115021195539595,0.0002137525079279,0.0002075613973155,-7.693057747539276,4.5093701836994935,0.1559476953129641,0.1542040278762226,56031.05209746901,65.2269515991211,-0.5620807877507067,-0.8252952729663793,0.0543405968028902,232.6152941082809,22.218525286941844,10.158556624649536,42.527847453643496,-999,5,79,12,16,26,13,12,0.9995350241661072,15.997699737548828,0.0025969999842345,0.005911000072956,9,15.98859977722168,16.006999969482422,16.046300888061523,0.0034390001092106,0.0107169998809695,10,15.984399795532228,0.0019590000156313,0.0036239998880773,10,115000,0.9994069933891296,15.599200248718262,0.001979999942705,0.005836000200361,13,15.59119987487793,15.607099533081056,15.651100158691406,0.0021079999860376,0.0077419998124241,15,15.593500137329102,0.0011360000353306,0.0037519999314099,15,115000,0.9993759989738464,15.446000099182127,0.0014779999619349,0.0360299982130527,17,15.42930030822754,15.586099624633787,15.501500129699709,0.0019379999721422,0.0476359985768795,21,15.444199562072754,0.0013859999598935,0.037576999515295,21,115000,0.9998120069503784,15.420599937438965,0.0029080000240355,0.0120479995384812,12,15.40089988708496,15.432299613952637,15.452799797058104,0.0038429999258369,0.0125829996541142,13,15.413000106811523,0.0024290001019835,0.0086639998480677,13,115000,0.9996740221977234,15.367199897766112,0.0039719999767839,0.0211650002747774,11,15.343700408935549,15.423500061035156,15.442299842834473,0.0032820000778883,0.0374969989061355,12,15.380000114440918,0.002286999952048,0.0081479996442794,12,115000,0.0029457935518556,1119232.0,-999.0,-999.0,-999.0,1.1173235742537848e+17,3508461000052018.0,67048734509876.0,0.0,14494713296359.0,11173.0,1.0,1381.0,75.0,0.138109489472685,3508461.0,15611.0,3.0,503635968.0,7.0,60.0,235.74253694,3.11501642,0.0010000000474974,0.0010000000474974,235.7425421963235,3.115021195539595,0.0002137525079279,0.0002075613973155,-7.693057747539276,4.5093701836994935,0.1559476953129641,0.1542040278762226,56031.05209746901,65.2269515991211,-0.5620807877507067,-0.8252952729663793,0.0543405968028902,232.6152941082809,22.218525286941844,10.158556624649536,42.527847453643496,-999.0,5.0,79.0,12.0,16.0,26.0,13.0,12.0,0.9995350241661072,15.997699737548828,0.0025969999842345,0.005911000072956,9.0,15.98859977722168,16.006999969482422,16.046300888061523,0.0034390001092106,0.0107169998809695,10.0,15.984399795532228,0.0019590000156313,0.0036239998880773,10.0,115000.0,0.9994069933891296,15.599200248718262,0.001979999942705,0.005836000200361,13.0,15.59119987487793,15.607099533081056,15.651100158691406,0.0021079999860376,0.0077419998124241,15.0,15.593500137329102,0.0011360000353306,0.0037519999314099,15.0,115000.0,0.9993759989738464,15.446000099182127,0.0014779999619349,0.0360299982130527,17.0,15.42930030822754,15.586099624633787,15.501500129699709,0.0019379999721422,0.0476359985768795,21.0,15.444199562072754,0.0013859999598935,0.037576999515295,21.0,115000.0,0.9998120069503784,15.420599937438965,0.0029080000240355,0.0120479995384812,12.0,15.40089988708496,15.432299613952637,15.452799797058104,0.0038429999258369,0.0125829996541142,13.0,15.413000106811523,0.0024290001019835,0.0086639998480677,13.0,115000.0,0.9996740221977234,15.367199897766112,0.0039719999767839,0.0211650002747774,11.0,15.343700408935549,15.423500061035156,15.442299842834473,0.0032820000778883,0.0374969989061355,12.0,15.380000114440918,0.002286999952048,0.0081479996442794,12.0,115000.0,0.0029457935518556,15.789199873805048,15.45374634861946,15.340691901743412,15.331646285951138,15.313107833266258,0.0120922368109819,0.0189199522414829,0.0270267756795561
558,PSO J235.7352+03.0925,-999,-999,-999,111712357351741500,3508461000050785,67048734508643,0,14494713173487,11171,1,1381,75,0.319544617384248,3508461,15611,3,503635968,7,60,235.73516996,3.09253551,0.0010000000474974,0.0010000000474974,235.7351772324413,3.092541310546267,0.0007056502655963,0.0006788409091818,-2.861155322761051,-4.367557171839816,0.524530681148949,0.5128088052576609,56148.02065187237,9.860796928405762,-0.5621988294569777,-0.8252405712944287,0.0539488243324062,232.6134647780187,22.19493193421138,10.12780504976666,42.52107416611243,-999,5,87,11,16,31,14,15,0.999547004699707,18.96929931640625,0.0149720003828406,0.0318630002439022,7,18.91510009765625,19.019699096679688,19.04360008239746,0.0309260003268718,0.0685959979891777,8,18.954500198364254,0.0213200002908706,0.0495189987123012,8,115000,0.9994770288467408,18.02569961547852,0.0042030001059174,0.0154050001874566,13,18.0049991607666,18.05150032043457,18.08819961547852,0.0063760001212358,0.0206989999860525,13,18.00830078125,0.0062790000811219,0.0171819999814033,13,115000,0.9998350143432616,17.606000900268555,0.0022690000478178,0.0262850001454353,27,17.492700576782227,17.63960075378418,17.670400619506836,0.0034630000591278,0.0205910000950098,28,17.611000061035156,0.0032339999452233,0.0261799991130828,28,115000,0.9990010261535645,17.413299560546875,0.0062040002085268,0.0215479992330074,11,17.36910057067871,17.44770050048828,17.483299255371094,0.0053209997713565,0.031156999990344,12,17.416400909423828,0.0059299999848008,0.0224879998713731,12,115000,0.9991409778594972,17.280099868774414,0.0039750002324581,0.0433790013194084,11,17.247100830078125,17.402599334716797,17.37019920349121,0.0259799994528293,0.1066090017557144,12,17.265399932861328,0.0154100004583597,0.1027489975094795,12,115000,0.0226974756103957,1119435.0,-999.0,-999.0,-999.0,1.117123573517415e+17,3508461000050785.0,67048734508643.0,0.0,14494713173487.0,11171.0,1.0,1381.0,75.0,0.319544617384248,3508461.0,15611.0,3.0,503635968.0,7.0,60.0,235.73516996,3.09253551,0.0010000000474974,0.0010000000474974,235.7351772324413,3.092541310546267,0.0007056502655963,0.0006788409091818,-2.861155322761051,-4.367557171839816,0.524530681148949,0.5128088052576609,56148.02065187237,9.860796928405762,-0.5621988294569777,-0.8252405712944287,0.0539488243324062,232.6134647780187,22.19493193421138,10.12780504976666,42.52107416611243,-999.0,5.0,87.0,11.0,16.0,31.0,14.0,15.0,0.999547004699707,18.96929931640625,0.0149720003828406,0.0318630002439022,7.0,18.91510009765625,19.019699096679688,19.04360008239746,0.0309260003268718,0.0685959979891777,8.0,18.95450019836425,0.0213200002908706,0.0495189987123012,8.0,115000.0,0.9994770288467408,18.02569961547852,0.0042030001059174,0.0154050001874566,13.0,18.0049991607666,18.05150032043457,18.08819961547852,0.0063760001212358,0.0206989999860525,13.0,18.00830078125,0.0062790000811219,0.0171819999814033,13.0,115000.0,0.9998350143432616,17.606000900268555,0.0022690000478178,0.0262850001454353,27.0,17.492700576782227,17.63960075378418,17.670400619506836,0.0034630000591278,0.0205910000950098,28.0,17.611000061035156,0.0032339999452233,0.0261799991130828,28.0,115000.0,0.9990010261535645,17.413299560546875,0.0062040002085268,0.0215479992330074,11.0,17.36910057067871,17.44770050048828,17.483299255371094,0.0053209997713565,0.031156999990344,12.0,17.416400909423828,0.0059299999848008,0.0224879998713731,12.0,115000.0,0.9991409778594972,17.280099868774414,0.0039750002324581,0.0433790013194084,11.0,17.247100830078125,17.402599334716797,17.37019920349121,0.0259799994528293,0.1066090017557144,12.0,17.265399932861328,0.0154100004583597,0.1027489975094795,12.0,115000.0,0.0226974756103957,18.75671017169952,17.86669260263443,17.506118960678577,17.333967603743076,17.197620056569576,0.1551783232598527,0.0282538114997659,0.0390815017495851
652,PSO J235.7825+03.1121,-999,-999,-999,111732357824965003,3508999000000142,67053029425293,0,14494710734136,11173,1,1381,75,0.717519822267368,3508999,15612,3,503635968,7,60,235.78249516,3.1121123,0.0010000000474974,0.0010000000474974,235.78249632089944,3.1121116746112096,0.0001429399959834,0.0001385692050616,2.506048883791605,-10.062610703070854,0.1318192279065905,0.1298882091712519,56130.25543863977,1005.432861328125,-0.5615066981549776,-0.8256893094000708,0.0542898910436284,232.65787514418133,22.22534506845845,10.186140334223818,42.4933964688801,-999,5,75,8,12,29,11,15,0.9994120001792908,15.144000053405762,0.0035139999818056,0.0079739997163414,5,15.132200241088867,15.153200149536133,15.187600135803224,0.0079910000786185,0.0217269994318485,7,15.134200096130373,0.0030330000445246,0.0069570001214742,7,115000,0.9990130066871644,14.721799850463867,0.0021639999467879,0.0057839998044073,9,14.714799880981444,14.729399681091309,14.777099609375,0.0009149999823421,0.002337000099942,11,14.721400260925291,0.0017049999441951,0.0043179998174309,11,115000,0.9998340010643004,14.587499618530272,0.003303000004962,0.0233100000768899,21,14.57040023803711,14.67739963531494,14.625800132751465,0.001187999965623,0.0351289995014667,25,14.574299812316896,0.0021079999860376,0.0240100007504224,25,115000,0.9991769790649414,14.5556001663208,0.0038519999943673,0.0072900000959634,6,14.548399925231934,14.568699836730955,14.596799850463867,0.0020560000557452,0.0060410001315176,9,14.558600425720217,0.0026390000712126,0.0086399996653199,9,115000,0.9997289776802064,14.522899627685549,0.0022770001087337,0.0063930000178515,10,14.509400367736816,14.531800270080566,14.557299613952637,0.0041009997949004,0.0157389994710683,13,14.514900207519531,0.0026479999069124,0.0109350001439452,13,115000,0.0429175975312831,1119529.0,-999.0,-999.0,-999.0,1.1173235782496501e+17,3508999000000142.0,67053029425293.0,0.0,14494710734136.0,11173.0,1.0,1381.0,75.0,0.717519822267368,3508999.0,15612.0,3.0,503635968.0,7.0,60.0,235.78249516,3.1121123,0.0010000000474974,0.0010000000474974,235.78249632089944,3.1121116746112096,0.0001429399959834,0.0001385692050616,2.506048883791605,-10.062610703070854,0.1318192279065905,0.1298882091712519,56130.25543863977,1005.432861328125,-0.5615066981549776,-0.8256893094000708,0.0542898910436284,232.65787514418133,22.22534506845845,10.186140334223818,42.4933964688801,-999.0,5.0,75.0,8.0,12.0,29.0,11.0,15.0,0.9994120001792908,15.144000053405762,0.0035139999818056,0.0079739997163414,5.0,15.132200241088867,15.153200149536133,15.187600135803224,0.0079910000786185,0.0217269994318485,7.0,15.134200096130373,0.0030330000445246,0.0069570001214742,7.0,115000.0,0.9990130066871644,14.721799850463867,0.0021639999467879,0.0057839998044073,9.0,14.714799880981444,14.729399681091309,14.777099609375,0.0009149999823421,0.002337000099942,11.0,14.721400260925291,0.0017049999441951,0.0043179998174309,11.0,115000.0,0.9998340010643004,14.587499618530272,0.003303000004962,0.0233100000768899,21.0,14.57040023803711,14.67739963531494,14.625800132751465,0.001187999965623,0.0351289995014667,25.0,14.574299812316896,0.0021079999860376,0.0240100007504224,25.0,115000.0,0.9991769790649414,14.5556001663208,0.0038519999943673,0.0072900000959634,6.0,14.548399925231934,14.568699836730955,14.596799850463867,0.0020560000557452,0.0060410001315176,9.0,14.558600425720217,0.0026390000712126,0.0086399996653199,9.0,115000.0,0.9997289776802064,14.522899627685549,0.0022770001087337,0.0063930000178515,10.0,14.509400367736816,14.531800270080566,14.557299613952637,0.0041009997949004,0.0157389994710683,13.0,14.514900207519531,0.0026479999069124,0.0109350001439452,13.0,115000.0,0.0429175975312831,14.9372123926878,14.580366507172585,14.469844162464144,14.476501516997816,14.447395280003548,0.0,0.0157786215852307,0.0230628048855738
780,PSO J235.7746+03.0871,-999,-999,-999,111702357745784992,3508461000055876,67048734513734,0,14494711156803,11170,1,1381,75,0.65872568977878,3508461,15611,3,503635968,7,60,235.77457815,3.08710709,0.0010000000474974,0.0010000000474974,235.77457785952143,3.087125598957832,0.0004014348721847,0.0003960957040162,-6.997431250340309,32.631285049232886,0.3665789810932177,0.3629034065105642,55997.61343745075,529.5612182617188,-0.5616340684582447,-0.8256311963987125,0.0538544397452085,232.6561056241523,22.19917929110676,10.152169982476916,42.4856607769197,-999,5,67,8,14,20,9,16,0.9996870160102844,17.41790008544922,0.0076520000584423,0.0137599995359778,6,17.393400192260742,17.43199920654297,17.405399322509766,0.0139640001580119,0.0334829986095428,8,17.36639976501465,0.005470999982208,0.0142480004578828,8,115000,0.9994770288467408,16.763200759887695,0.0050760000012815,0.0141820004209876,9,16.737499237060547,16.772899627685547,16.731399536132812,0.0048589999787509,0.0120230000466108,12,16.70330047607422,0.0099539998918771,0.0257150009274482,12,115000,0.9991809725761414,16.493799209594727,0.0062690000049769,0.0506770014762878,11,16.46139907836914,16.628400802612305,16.510499954223633,0.0135009996592998,0.0797820016741752,15,16.44540023803711,0.0095790000632405,0.0754790008068084,15,115000,0.9994670152664183,16.386600494384766,0.006622000131756,0.0151829998940229,8,16.370100021362305,16.411800384521484,16.43720054626465,0.0048130000941455,0.016372000798583,9,16.38129997253418,0.0049160001799464,0.0106809996068477,9,115000,0.9988530278205872,16.307300567626953,0.0020419999491423,0.0151749998331069,15,16.273000717163086,16.32699966430664,16.348600387573242,0.0102979997172951,0.0368519984185695,16,16.268199920654297,0.006424999795854,0.0201960001140832,16,115000,0.0445647803177447,1119657.0,-999.0,-999.0,-999.0,1.11702357745785e+17,3508461000055876.0,67048734513734.0,0.0,14494711156803.0,11170.0,1.0,1381.0,75.0,0.65872568977878,3508461.0,15611.0,3.0,503635968.0,7.0,60.0,235.77457815,3.08710709,0.0010000000474974,0.0010000000474974,235.77457785952143,3.087125598957832,0.0004014348721847,0.0003960957040162,-6.997431250340309,32.631285049232886,0.3665789810932177,0.3629034065105642,55997.61343745075,529.5612182617188,-0.5616340684582447,-0.8256311963987125,0.0538544397452085,232.6561056241523,22.19917929110676,10.152169982476916,42.4856607769197,-999.0,5.0,67.0,8.0,14.0,20.0,9.0,16.0,0.9996870160102844,17.41790008544922,0.0076520000584423,0.0137599995359778,6.0,17.393400192260742,17.43199920654297,17.405399322509766,0.0139640001580119,0.0334829986095428,8.0,17.36639976501465,0.005470999982208,0.0142480004578828,8.0,115000.0,0.9994770288467408,16.763200759887695,0.0050760000012815,0.0141820004209876,9.0,16.737499237060547,16.772899627685547,16.731399536132812,0.0048589999787509,0.0120230000466108,12.0,16.70330047607422,0.0099539998918771,0.0257150009274482,12.0,115000.0,0.9991809725761414,16.493799209594727,0.0062690000049769,0.0506770014762878,11.0,16.46139907836914,16.628400802612305,16.510499954223633,0.0135009996592998,0.0797820016741752,15.0,16.44540023803711,0.0095790000632405,0.0754790008068084,15.0,115000.0,0.9994670152664183,16.386600494384766,0.006622000131756,0.0151829998940229,8.0,16.370100021362305,16.411800384521484,16.43720054626465,0.0048130000941455,0.016372000798583,9.0,16.38129997253418,0.0049160001799464,0.0106809996068477,9.0,115000.0,0.9988530278205872,16.307300567626953,0.0020419999491423,0.0151749998331069,15.0,16.273000717163086,16.32699966430664,16.348600387573242,0.0102979997172951,0.0368519984185695,16.0,16.268199920654297,0.006424999795854,0.0201960001140832,16.0,115000.0,0.0445647803177447,17.16563032567501,16.559559181332588,16.338939264416695,16.297624938189983,16.199399039149284,0.0584820226216614,0.0238643393150825,0.0322890816853719
781,PSO J235.7744+03.0878,-999,-999,-999,111702357744175871,3508461000055863,67048734513721,0,14494711157715,11170,1,1381,75,0.608287217662006,3508461,15611,3,436527232,7,52,235.77441857,3.08783844,0.0010000000474974,0.0010000000474974,235.77442207404363,3.0878294827668147,0.0003733818508388,0.0003694324068582,8.992705674961826,-34.888800789475006,0.3425674866933047,0.3457037632685328,56021.95337079636,480.7813720703125,-0.5616359411575004,-0.825629122231515,0.0538667070029989,232.65576580071425,22.19983915717376,10.152855524578849,42.48618882837924,-999,5,67,10,15,17,9,16,0.999460995197296,17.028900146484375,0.0038759999442845,0.0179219990968704,7,16.997499465942383,17.040300369262695,17.03689956665039,0.0058570001274347,0.016117999330163,10,17.003400802612305,0.0057709999382495,0.0189249999821186,10,115000,0.999355971813202,16.65719985961914,0.0034910000395029,0.0105969998985528,9,16.6427001953125,16.67569923400879,16.688100814819336,0.0091359997168183,0.0242650005966424,12,16.634000778198242,0.0062170000746846,0.0173879992216825,12,115000,0.9993330240249634,16.507099151611328,0.0049850000068545,0.0483880005776882,9,16.493200302124023,16.631799697875977,16.472000122070312,0.0094419997185468,0.052131000906229,15,16.45210075378418,0.0125019997358322,0.0561860017478466,15,16892216,0.9991719722747804,16.465900421142578,0.0070420000702142,0.0165040008723735,8,16.434999465942383,16.4822998046875,16.524200439453125,0.0049959998577833,0.0190839990973472,9,16.45669937133789,0.0022470001131296,0.010967000387609,9,115000,0.999750018119812,16.423999786376953,0.004846999887377,0.021586000919342,16,16.38920021057129,16.465700149536133,16.441099166870117,0.0120099997147917,0.0539220012724399,16,16.359399795532227,0.0098989997059106,0.0421550013124942,16,115000,0.0440080235169699,1119658.0,-999.0,-999.0,-999.0,1.1170235774417587e+17,3508461000055863.0,67048734513721.0,0.0,14494711157715.0,11170.0,1.0,1381.0,75.0,0.608287217662006,3508461.0,15611.0,3.0,436527232.0,7.0,52.0,235.77441857,3.08783844,0.0010000000474974,0.0010000000474974,235.77442207404363,3.0878294827668147,0.0003733818508388,0.0003694324068582,8.992705674961826,-34.888800789475006,0.3425674866933047,0.3457037632685328,56021.95337079636,480.7813720703125,-0.5616359411575004,-0.825629122231515,0.0538667070029989,232.65576580071425,22.19983915717376,10.152855524578849,42.48618882837924,-999.0,5.0,67.0,10.0,15.0,17.0,9.0,16.0,0.999460995197296,17.028900146484375,0.0038759999442845,0.0179219990968704,7.0,16.997499465942383,17.040300369262695,17.03689956665039,0.0058570001274347,0.016117999330163,10.0,17.003400802612305,0.0057709999382495,0.0189249999821186,10.0,115000.0,0.999355971813202,16.65719985961914,0.0034910000395029,0.0105969998985528,9.0,16.6427001953125,16.67569923400879,16.688100814819336,0.0091359997168183,0.0242650005966424,12.0,16.634000778198242,0.0062170000746846,0.0173879992216825,12.0,115000.0,0.9993330240249634,16.507099151611328,0.0049850000068545,0.0483880005776882,9.0,16.493200302124023,16.631799697875977,16.472000122070312,0.0094419997185468,0.052131000906229,15.0,16.45210075378418,0.0125019997358322,0.0561860017478466,15.0,16892216.0,0.9991719722747804,16.465900421142578,0.0070420000702142,0.0165040008723735,8.0,16.434999465942383,16.4822998046875,16.524200439453125,0.0049959998577833,0.0190839990973472,9.0,16.45669937133789,0.0022470001131296,0.010967000387609,9.0,115000.0,0.999750018119812,16.423999786376953,0.004846999887377,0.021586000919342,16.0,16.38920021057129,16.465700149536133,16.441099166870117,0.0120099997147917,0.0539220012724399,16.0,16.359399795532227,0.0098989997059106,0.0421550013124942,16.0,115000.0,0.0440080235169699,16.80282974243164,16.49040150642395,16.345744967460632,16.37310701608658,16.29066690057516,0.0387212629248066,0.0250814758721458,0.0350145383323303
