,paliya_RA,paliya_DEC,paliya_Z,distance,raMean,decMean,z_phot,z_phot_err,Absolute_Mag_r,z_phot_xgb,z_phot_err_xgb
29,147.1778,50.49208,0.0563294,0.090027034523659,187.2653093380233,29.780828324984792,0.4009545703395697,0.0427610553889812,-21.104339339993015,0.3835395,0.080008954
30,148.0399,21.72036,0.07949206,0.0004549816771822,188.6520938423364,16.531234759759226,0.0832635999531256,0.0224190241059325,-20.535508645246,0.080514535,0.02577346
31,151.7409,41.06854,0.08856566,0.6019801253933176,190.54496144943857,33.27404721319533,0.394504181347949,0.0731151511044218,-21.137232988219907,0.33410373,0.13797976
32,152.2289,37.65833,0.05348795,0.0024885191695674,191.5958409986236,0.4777445205208253,0.0786687216606095,0.0211160324010564,-20.582842721876546,0.08607337,0.02434854
33,152.4209,31.60954,0.09411449,0.0016395635651543,192.32032442353585,-1.5478432735345256,0.0855665675062701,0.0245786696252524,-20.834117742338925,0.08926837,0.027780248
34,154.188,42.17374,0.05502596,0.0025687731419779,197.01265712423825,3.854052708097015,0.0676666074908187,0.016321340182476,-21.136521586710792,0.06741008,0.018984377
35,154.7783,23.31049,0.06456219,0.0021775750164418,197.9059322017943,-0.9595328484643868,0.1405686969967804,0.0364629894585937,-21.328800396106978,0.115397826,0.041786406
36,156.2024,0.5939007,0.09549566,0.0013458242139804,198.7771122732865,46.23613923813312,0.0923176738629222,0.0334744901161967,-20.472385167620796,0.11127418,0.03668114
37,156.3837,10.4178,0.04606678,0.0005531208560066,199.7783096909255,25.566417074126537,0.092387771221722,0.024472078653134,-20.29129823575292,0.09716511,0.030853685
38,157.7647,46.43801,0.09311035,0.0010663395952815,200.11038502365275,5.187117664259131,0.0854456585073345,0.0227757249149765,-20.74021718329557,0.09106976,0.024275446
39,157.8929,28.78366,0.06026049,0.0018066624041813,200.85226722399537,23.420708539987817,0.0956775520880548,0.0276110699871031,-20.845737111173264,0.10128254,0.03059951
40,158.1842,39.22299,0.06428257,0.0018117998037836,201.1613675920669,29.170030538935432,0.0883559613523147,0.0261468788050295,-20.739003452045104,0.08630909,0.03021134
41,159.4659,33.81394,0.05104554,0.0017843356930455,202.90847374746005,1.5310349892813595,0.0890781400411386,0.019920772933579,-21.35797131149379,0.08185339,0.021847265
42,159.5799,35.32064,0.09635255,0.0024217696014457,203.4425629289952,11.784752330201204,0.0980422890409248,0.0243830480526759,-20.653625542383324,0.097664505,0.03364842
43,160.183,33.01645,0.08178837,0.0029410554421165,205.6670443233596,2.423444016102146,0.081737552443906,0.0288256746393283,-20.444864969580195,0.097258106,0.03841505
44,161.1632,38.75955,0.0356506,0.0021424218822687,205.7052467401699,48.45657476537873,0.0928101124850943,0.0236617691786077,-20.782424532059807,0.091291115,0.025437495
45,162.9627,21.62402,0.07850423,0.0016758302692431,205.75333459245576,36.16565044355363,0.0473108207711337,0.0141851891666146,-20.8129137695301,0.04940648,0.014245885
46,164.3303,15.96564,0.06350857,0.0019019666395191,206.5337649441121,29.636248742794844,0.0639361007033446,0.0131824678237885,-21.281508177951515,0.06014908,0.016379721
47,165.0668,46.27089,0.03138351,0.0015050917030059,141.63673914774495,65.68379882350735,0.0908092401446986,0.0249493198923899,-20.39533816906941,0.096584514,0.02872804
48,167.5503,1.224409,0.09533,0.0018384470602416,143.28701764124912,53.796901185321765,0.0772781714909635,0.0257993537282644,-21.117126553687317,0.081072345,0.027569272
49,167.7701,35.2308,0.06065429,0.0016607936138704,143.7783747021388,14.979057001980058,0.1147418796639627,0.0394503258110036,-19.70478222652217,0.11763108,0.051218566
50,170.5392,1.288751,0.05791176,0.0019447641288831,144.17969707773153,50.880427639748085,0.038732497156091,0.0118666406501294,-20.7940247721636,0.03998003,0.013362266
51,171.439,24.13999,0.02373581,0.0002827688439486,145.7921976338719,60.76642456895215,0.1022034705022784,0.0332366614321023,-20.55077534875556,0.107235,0.03841934
52,172.4281,55.98685,0.04882211,0.0005909455192031,146.47671089834958,42.64444572189101,0.0507256866315102,0.0141307718994687,-21.10928559794348,0.053578176,0.017552882
53,180.052,18.59528,0.06642266,0.0016108247535926,147.17782349255742,50.492057697661394,0.0452928580710764,0.0113218273591311,-21.290699775028827,0.046385523,0.013796618
54,182.9895,5.966976,0.06779005,0.003726889071987,148.03983364110982,21.7203676051676,0.084632114618022,0.0311353308027035,-20.523022610881146,0.098556735,0.0407271
55,183.4284,42.46196,0.07308676,0.0017915525611377,151.740939199687,41.06853573884791,0.0903645112306102,0.0247494530707638,-20.837019190064147,0.09237178,0.029948063
56,183.9364,59.44418,0.09590749,0.0014108928580362,152.2289085941265,37.6583074909054,0.0501177337349397,0.0117528153811232,-21.34031679125286,0.047621436,0.014618063
57,184.2157,37.91058,0.06302489,0.0007180369303682,152.42088644462748,31.60953684640901,0.0952050587683563,0.0305747587930991,-20.926252940799746,0.08524798,0.03019696
58,185.9824,28.45053,0.06731834,0.0017341659452372,154.18796694511525,42.173755337802014,0.0427640111640125,0.0095276505666138,-20.880586737366123,0.03522779,0.013521883
59,187.2646,29.77946,0.08142967,0.0025964513868312,154.77825417990726,23.31050009608665,0.0814091495706414,0.0212202337941533,-20.7693941712642,0.08868595,0.022583487
60,188.6521,16.53123,0.0733107,0.0004550591244338,156.2023930841331,0.5939038141314248,0.1106932881394141,0.0238233039285915,-21.424281871196456,0.09804581,0.030429875
61,190.5442,33.28406,0.0435284,0.0007175864096813,156.3836932674396,10.417809959463272,0.0729885336936609,0.017466635871171,-20.940603938256046,0.07362985,0.024312539
62,191.5958,0.4777508,0.08851205,0.0002336140226589,157.76469748313468,46.43801348589706,0.0834488182188346,0.0277468637346306,-20.78356761701631,0.09276022,0.031192003
63,192.3203,-1.547831,0.08692751,0.0004663457225542,157.8929084656412,28.78366231501273,0.0699218546511735,0.0165694414431075,-21.289242216924485,0.06843797,0.019348077
64,197.0127,3.854051,0.07045136,0.0004484987965284,158.18419149561137,39.22298646871168,0.0766961426105419,0.0197678373074765,-21.06643331630874,0.08074593,0.022132862
65,197.9059,-0.9595161,0.0867744,0.0024019689053216,159.46594629999396,33.813928917791166,0.0451779370408248,0.014178153941083,-21.45190135497331,0.054696098,0.019900987
66,198.7771,46.23616,0.09827451,0.0018959644923479,159.579864194939,35.320627956693,0.0672088554026761,0.0200750780072719,-20.62845591177724,0.0740716,0.022670101
67,199.7783,25.56642,0.09574951,0.0004969417150195,160.1830079179408,33.01645495147891,0.0694034132270631,0.0150441355832863,-21.28939212770203,0.06707177,0.018655531
68,200.1104,5.187108,0.09823072,0.0014319704824944,161.1631694144958,38.75954912064011,0.0181853377553918,0.0163269413652579,-20.377150586333663,0.12460965,0.064251676
69,200.8523,23.42071,0.09853444,0.0028223167917043,162.9626519583529,21.62400523301305,0.0708953976591679,0.0155412696394553,-21.28260894509429,0.06678909,0.017950004
70,201.1614,29.17002,0.07251495,0.0016560116605236,164.33027530540602,15.965625925697616,0.0799858141559632,0.0152373718232368,-21.045931373760467,0.08342566,0.020312896
71,202.9085,1.531021,0.08059713,0.0006903979519378,165.06680622953454,46.27090067049915,0.0401565029345607,0.0165978084973575,-20.13506164070449,0.04892208,0.01853315
72,203.4426,11.78477,0.08009416,0.000677687779432,167.55031060705485,1.2244128876965048,0.048158738402629,0.0125477081857028,-20.915647964025787,0.051117986,0.017882708
73,205.667,2.423423,0.0743249,0.0033378767603563,167.7700431318109,35.23083061141896,0.0629169717051919,0.0122946764222948,-21.516640362999404,0.056702964,0.012255527
74,205.7053,48.45658,0.09107219,0.0025136483572597,170.5391817589128,1.2887132832934325,0.0851609009438996,0.0247053696452622,-20.77558736393663,0.09046157,0.022875406
75,205.7533,36.16565,0.02366029,0.0043266261372831,171.43892104670405,24.139992982108577,0.0145029882246428,0.0160335112450912,-19.97812282042165,0.032810837,0.024289994
76,206.5338,29.63624,0.07666916,0.0058484718838811,172.42825687,55.98689244,0.0755288791643997,0.0241544033243478,-21.35242650540185,0.07497089,0.024740798
77,207.1456,26.51942,0.05893187,0.001214036888316,207.14562121362616,26.51941299202325,0.0698301290989719,0.014703414275971,-21.1611506363586,0.06483059,0.015185913
78,210.2799,10.81063,0.06531659,0.0010234805277428,210.2799172685684,10.81063180638746,0.084373562777512,0.020449202363686,-21.45689059168484,0.071816355,0.021045838
79,210.746,17.3489,0.06008187,0.0017378265610714,210.7460258724516,17.34888486605977,0.0637127606406296,0.0147963745104346,-21.147929393493968,0.056511506,0.014422228
80,217.5068,45.84698,0.09353366,0.0022878653804267,217.5068461078168,45.84695944674195,0.0995748890168105,0.0321485248473871,-20.32463653395752,0.09901497,0.031083044
81,220.2192,-2.585081,0.04443099,0.0006587449630937,220.21919139808483,-2.585074166418664,0.0392796725901238,0.0120389646269337,-20.552933984245925,0.047626197,0.013789496
82,220.2981,-2.209773,0.08226972,0.0010584309965406,220.2981097381413,-2.209758286148748,0.063135370474946,0.0132482135904926,-21.27686927779115,0.05906353,0.01559837
83,221.7728,0.6147954,0.09536646,0.001439964475899,221.7727788947008,0.6147839724365248,0.1389361396417101,0.0404746652710207,-19.990797938910625,0.14228627,0.054621607
84,222.3863,0.3767575,0.08045062,0.0011092671362342,222.3862816492843,0.3767552496643438,0.0813710835439361,0.0211038700727798,-20.906287348694946,0.08986834,0.024559006
85,223.6123,18.3285,0.05903365,0.0013830882454855,223.61228171291643,18.32848483349961,0.0838950985378421,0.0224218995036455,-20.928912722511065,0.0909846,0.027934957
86,224.4878,53.89227,0.08061651,0.0023098714973532,224.4877460703626,53.89224827326411,0.0902822706965513,0.0261509979723979,-20.75735600791152,0.09441724,0.02671
87,226.9375,51.45285,0.04591636,0.0014984849086499,226.9375381294221,51.452857692115344,0.0334164025591978,0.0097159095609232,-21.36445007917151,0.030206446,0.014698642
88,227.594,3.03892,0.09504289,0.0016326265709807,227.59402639792447,3.038926746576524,0.0876317970884338,0.0250988281532853,-20.37540649054818,0.106201336,0.028323352
89,227.6038,0.9788434,0.07209635,0.0054587516805789,227.60387604552508,0.9788933597811316,0.0740632188706735,0.0152940678289083,-21.102532408255712,0.07397543,0.018223865
90,227.6188,13.56516,0.071,0.0016511559071887,227.61880503076932,13.565132918758453,0.0616181220367737,0.0156263046883274,-21.706038624270896,0.058828823,0.018883998
91,228.3891,22.15525,0.06911041,0.0022809596146084,228.3890592426517,22.155245494366746,0.0882096189822401,0.0296982454001014,-20.104624007766915,0.0918985,0.030763995
92,230.2738,28.44828,0.08920678,0.0008124145912072,230.27378483976307,28.44828237906508,0.0639093206896419,0.0178161734488956,-20.79551354638292,0.065049484,0.020541243
93,230.2872,50.66861,0.05620557,0.0012220338086394,230.2872055297151,50.66863006341768,0.0570995098200388,0.0160966829016359,-20.962679044530816,0.059248075,0.01704027
94,235.7396,3.114805,0.06551804,0.0030464906648544,235.7395518020599,3.1148211833924035,0.0904515393207172,0.0243549417120779,-20.86035714789606,0.08479862,0.024109483
