objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance
PSO J004.8427-10.8057,-999,-999,-999,95030048427373589,3483277000072393,402953831783114,0,8858202040704,9503,1,1055,23,0.573392126311913,3483277,93820,3,444915712,7,53,4.84271834,-10.80562394,0.0010000000474974513,0.0010000000474974513,4.842738594418858,-10.805648304156444,0.0015094312134407194,0.0015094312134407194,5.678462719404046,-11.648981891264626,1.7520619017059864,1.7520619017059864,56333.36579352063,11.748138427734375,0.978762235468879,0.0829242428735402,-0.18747814903026142,0.08821402983142637,-11.829107476981633,96.59003263505419,-72.01756602550606,-999,10,66,8,19,14,12,13,0.9998289942741394,19.44860076904297,0.02928899973630905,0.07483900338411331,6,19.33810043334961,19.5314998626709,18.65760040283203,0.024512000381946564,0.0685570016503334,8,18.795400619506836,0.017091000452637672,0.056419000029563904,8,16892216,0.9996489882469177,18.71579933166504,0.015399999916553497,0.05890300124883652,14,18.60379981994629,18.800899505615234,17.68440055847168,0.010079000145196915,0.04140099883079529,19,17.944900512695312,0.012597999535501003,0.044773999601602554,19,16892216,0.9993219971656799,18.25119972229004,0.046769000589847565,0.11326999962329865,10,18.080299377441406,18.40019989013672,17.2283992767334,0.009957999922335148,0.027403000742197037,14,17.518199920654297,0.03325900062918663,0.09304799884557724,14,16892216,0.9989809989929199,18.031099319458008,0.10319700092077255,0.2164050042629242,9,17.791799545288086,18.364200592041016,17.041200637817383,0.015328999608755112,0.031713999807834625,11,17.420799255371094,0.0705839991569519,0.1904049962759018,11,16892216,0.999297022819519,18.07110023498535,0.027340000495314598,0.09955500066280365,12,17.90169906616211,18.154600143432617,16.933900833129883,0.02500700019299984,0.08945299685001373,13,17.250200271606445,0.02721400000154972,0.08371400088071823,13,16892216,2.4847584203824146e-05
PSO J004.8429-10.8056,-999,-999,-999,95030048428363918,3483277000072409,402953831783130,0,8858202041218,9503,1,1055,23,0.0320556685627025,3483277,93820,3,377806848,0,45,-999.0,-999.0,-999.0,-999.0,4.8428515,-10.80561629,0.4892500042915344,0.17531999945640564,,,,,55355.02234954,2.2411999702453613,0.9787621764383588,0.08292618044055793,-0.1874776001851609,0.08833393265801424,-11.829117106201421,96.59041286503553,-72.01757528017244,-999,0,5,0,1,0,2,2,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.57914799451828,18.115400314331055,0.034283000975847244,-999.0,1,18.115400314331055,18.115400314331055,-999.0,-999.0,-999.0,0,18.381000518798828,0.034283000975847244,-999.0,1,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9989830255508423,18.0487003326416,0.06848599761724472,0.12180600315332413,2,17.92799949645996,18.064899444580078,17.049299240112305,0.03151100128889084,0.04604100063443184,2,17.35540008544922,3.000000106112566e-06,-999.0,2,16777496,0.998714029788971,17.460800170898438,0.08700399845838547,0.12305200099945068,2,17.374900817871094,17.548900604248047,16.930599212646484,0.003106999909505248,0.004408999811857939,2,16.918899536132812,0.007860000245273113,0.011118999682366848,2,16777488,9.139547906334779e-05
