objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance,orig_ra,orig_dec
PSO J358.7898-11.0879,-999,-999,-999,94693587897884974,3584065000005896,442325796919047,0,12700415788577,9469,1,1054,27,0.796980546598305,3584065,102987,3,512024576,7,61,358.78976495,-11.08782671,0.0010000000474974513,0.0010000000474974513,358.7897872759688,-11.087904974022573,0.00230760907520067,0.00230760907520067,0.4092700750377194,3.0332483454461876,1.3828130924794457,1.3828130924794457,56121.05684959966,8.360194206237793,0.9811143817287427,-0.020726373369699163,-0.19231481329311823,354.4396007851168,-9.683240116937501,80.70923832726557,-69.20663640983946,-999,10,85,13,27,21,15,9,0.9996820092201233,20.964099884033203,0.051993001252412796,0.2071159929037094,11,20.722900390625,21.428600311279297,20.28510093688965,0.08127299696207047,0.3791140019893646,11,20.34160041809082,0.0653659999370575,0.37514400482177734,11,16892216,0.9999039769172668,19.61400032043457,0.01494900044053793,0.20107099413871765,21,19.040000915527344,19.719900131225586,18.886999130249023,0.011556999757885933,0.12429399788379669,25,18.936800003051758,0.014015000313520432,0.15282699465751648,25,16892216,0.9997649788856506,19.00589942932129,0.025702999904751778,0.15940600633621216,14,18.648700714111328,19.271400451660156,18.246999740600586,0.012311999686062336,0.08123700320720673,19,18.392499923706055,0.02197900041937828,0.08159899711608887,19,16892216,0.999127984046936,18.90089988708496,0.022061999887228012,0.07635899633169174,9,18.765399932861328,18.986900329589844,18.0398006439209,0.022261999547481537,0.07527100294828415,12,18.30190086364746,0.03115300089120865,0.10760500282049179,12,16892216,0.9992169737815857,18.642000198364258,0.05916700139641762,0.1674569994211197,8,18.348100662231445,18.7450008392334,17.746700286865234,0.052021998912096024,0.14691400527954102,9,17.996700286865234,0.040987998247146606,0.2034820020198822,9,16892216,1.2511464040156358e-05,358.789783339582,-11.087893073826
