objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance,orig_ra,orig_dec
PSO J356.7293-10.4482,-999,-999,-999,95463567292792625,3583167000088359,442136818440487,0,12703965919740,9546,1,1142,33,0.927189944244167,3583167,102943,3,436527104,7,52,356.7292603,-10.44815055,0.0010000000474974513,0.0010000000474974513,356.72925139753386,-10.448156044548298,0.00586814540187816,0.00586814540187816,12.08382151685964,21.489726425814943,4.516623566246965,4.516623566246965,55887.921809279695,4.922988414764404,0.9818174838306609,-0.05610833779270333,-0.18134575504976627,352.82405962823015,-8.283019568758407,77.52637861183267,-67.43828585469707,-999,5,68,17,19,15,11,6,0.999675989151001,21.390899658203125,0.03524500131607056,0.15502099692821503,16,21.127199172973633,21.70479965209961,21.044599533081055,0.06748999655246735,0.32992398738861084,16,20.962400436401367,0.06268800050020218,0.2561259865760803,16,115000,0.9996920228004456,20.657800674438477,0.02613699994981289,0.10207399725914001,15,20.52739906311035,20.963600158691406,20.525299072265625,0.058556001633405685,0.21304699778556824,17,20.504899978637695,0.041301000863313675,0.16437700390815735,18,115000,0.9992150068283081,20.470800399780273,0.04041700065135956,0.16929499804973602,14,20.162200927734375,20.632299423217773,20.160200119018555,0.08111099898815155,0.2075210064649582,14,20.119300842285156,0.06109499931335449,0.23123900592327118,14,16892216,0.9997100234031677,20.184099197387695,0.025557000190019608,0.09326300024986267,11,20.028799057006836,20.364999771118164,19.93829917907715,0.05568699911236763,0.23661500215530396,11,19.895000457763672,0.04735200107097626,0.19880199432373047,11,16892216,0.9995999932289124,19.90180015563965,0.033647000789642334,0.1422100067138672,6,19.610700607299805,19.987300872802734,19.774499893188477,0.09583999961614609,0.18474699556827545,5,19.755300521850586,0.08645100146532059,0.16932900249958038,6,115000,2.4815730719703372e-05,356.729226182458,-10.4481570086753
