distance,objid,ra,dec,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
0.708619683916052,1237649963532353868,57.7706435972914,-5.4480115832665,21.18346,20.54456,19.50515,19.06004,18.67615,0.2013968,0.05046965,0.02864723,0.03817577,0.09393031,0.4214461,0.328388,0.2271773,0.1688171,0.1255689
