distance,objid,ra,dec,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
1.00775164829993,1237666338653405195,19.5022397742972,-0.479349957520241,18.15559,16.67435,15.96301,15.54855,15.21849,0.03537467,0.004522629,0.003793273,0.003886849,0.008235962,0.1486244,0.1158071,0.08011482,0.05953389,0.04428228
1.77440820025127,1237666338653340347,19.4889453897835,-0.470763000482557,22.30607,22.64436,22.79402,21.96944,22.46683,0.4074368,0.1717212,0.1828027,0.1730072,0.5054587,0.1477341,0.1151134,0.0796349,0.05917727,0.04401702
1.85449207004333,1237666338653340346,19.4885398086631,-0.5225788373276,22.2814,21.46268,20.35987,19.75297,19.11582,0.3103709,0.07745911,0.03111359,0.02618329,0.0543621,0.148346,0.1155902,0.07996475,0.05942238,0.04419933
