distance,objid,ra,dec,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
2.18622846460847,1237678879949390697,5.72215415524389,-3.04816174693999,25.15107,22.43217,21.1573,20.01122,19.60188,0.812758,0.1837023,0.1027694,0.04946854,0.102351,0.1375001,0.1071391,0.07411836,0.05507788,0.04096783
2.36495056967048,1237678879949390222,5.68104823745132,-3.01957178531824,19.62839,21.88869,19.93051,19.29978,19.27897,0.5224929,0.1875402,0.05577169,0.03360142,0.07661195,0.1384338,0.1078667,0.07462168,0.0554519,0.04124603
2.58984933111403,1237678879949390632,5.67106467122854,-3.09856814741338,24.16212,23.23569,21.16858,20.17443,19.46395,1.000311,0.3700838,0.0966957,0.04991008,0.1001439,0.1336041,0.1041034,0.07201826,0.05351729,0.03980703
2.94405924785237,1237678879949325012,5.63864777755465,-3.05075807857801,21.72943,21.53376,19.53188,18.98833,18.52562,1.170374,0.08048692,0.03352058,0.02331846,0.05085676,0.1322977,0.1030854,0.07131403,0.05299397,0.03941778
