distance,objid,ra,dec,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
0.387856332192592,1237663543138714670,313.445929637178,-0.168790033375784,21.98752,20.33117,19.20226,18.72109,18.40291,0.2001251,0.03486942,0.02022064,0.01684062,0.04797318,0.4242254,0.3305536,0.2286754,0.1699304,0.126397
0.967382568294337,1237663543138714554,313.425467011637,-0.160858222628931,18.20256,16.84369,16.07625,15.65564,15.37253,0.04242378,0.005437548,0.004326794,0.004259318,0.01007552,0.4225625,0.3292578,0.227779,0.1692642,0.1259015
