distance,objid,ra,dec,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
1.0420844111589,1237651752946630889,202.913816777129,1.54755588000887,19.70824,18.10359,17.2074,16.75753,16.4215,0.08554392,0.00812922,0.005873123,0.005642071,0.01288559,0.1039164,0.08097094,0.05601532,0.04162538,0.03096164
1.74455335807989,1237651752946565230,202.882935046658,1.54488863472505,18.69116,16.68403,15.87241,15.44298,15.25087,0.04489261,0.0049573,0.003798735,0.003696382,0.007898609,0.103706,0.08080699,0.0559019,0.0415411,0.03089895
2.15492981362667,1237651752946630704,202.936320765776,1.55374738717189,21.66619,19.07557,18.39768,18.04873,17.87658,0.2483427,0.02062621,0.01469541,0.01427589,0.03978574,0.102524,0.079886,0.05526477,0.04106764,0.03054678
2.37886886871326,1237651735230152879,202.926901635381,1.49589885265177,19.4199,18.08399,17.37418,17.00027,16.69227,0.07571363,0.00887618,0.006582224,0.006893077,0.01742005,0.1048044,0.08166291,0.05649402,0.04198111,0.03122623
