distance,objid,ra,dec,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
2.62785947104723,1237656537517850774,348.038957199314,-10.267393597465,19.09735,17.66933,17.01789,16.61532,16.21731,0.07203688,0.008516598,0.00656138,0.006755013,0.01635419,0.1536249,0.1197035,0.08281031,0.06153693,0.04577217
