distance,objid,ra,dec,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
1.15411351308628,1237674650460553396,168.523407945523,0.0092348960470166,19.39719,18.22572,17.72207,17.38603,17.20179,0.08535501,0.01242078,0.01138791,0.01116602,0.04168393,0.1984531,0.1546333,0.1069746,0.07949361,0.05912865
1.30715080248757,1237648721225711796,168.508873227766,-0.00700190201347088,19.89023,18.43552,17.69723,17.26256,16.86208,0.05551023,0.008797918,0.00689496,0.006944045,0.01722976,0.1889697,0.1472439,0.1018627,0.07569489,0.05630309
