pair_id,matched_class,original_index,class,file,RA,Dec,match_sep_arcsec,match_ok,emax,inc,pa,sma_max,e_outer,sma_at_emax,pa_at_emax,paliya_catalog_index,x0,y0,paliya_SDSS_NAME,paliya_P-M-F,paliya_RA,paliya_DEC,paliya_Z,paliya_M_B,paliya_BR_H_ALPHA_EW,paliya_BR_H_ALPHA_EW_ERR,paliya_BR_H_ALPHA_FLUX,paliya_BR_H_ALPHA_FLUX_ERR,paliya_BR_H_ALPHA_FWHM,paliya_BR_H_ALPHA_FWHM_ERR,paliya_BR_H_ALPHA_LUM,paliya_BR_H_ALPHA_LUM_ERR,paliya_BR_H_ALPHA_SNR,paliya_BR_H_BETA_EW,paliya_BR_H_BETA_EW_ERR,paliya_BR_H_BETA_FLUX,paliya_BR_H_BETA_FLUX_ERR,paliya_BR_H_BETA_FWHM,paliya_BR_H_BETA_FWHM_ERR,paliya_BR_H_BETA_LUM,paliya_BR_H_BETA_LUM_ERR,paliya_BR_H_BETA_SNR,paliya_NA_H_ALPHA_EW,paliya_NA_H_ALPHA_EW_ERR,paliya_NA_H_ALPHA_FLUX,paliya_NA_H_ALPHA_FLUX_ERR,paliya_NA_H_ALPHA_FWHM,paliya_NA_H_ALPHA_FWHM_ERR,paliya_NA_H_ALPHA_LUM,paliya_NA_H_ALPHA_LUM_ERR,paliya_NA_H_ALPHA_SNR,paliya_NA_H_BETA_EW,paliya_NA_H_BETA_EW_ERR,paliya_NA_H_BETA_FLUX,paliya_NA_H_BETA_FLUX_ERR,paliya_NA_H_BETA_FWHM,paliya_NA_H_BETA_FWHM_ERR,paliya_NA_H_BETA_LUM,paliya_NA_H_BETA_LUM_ERR,paliya_NA_H_BETA_SNR,paliya_NA_OIII_4960_EW,paliya_NA_OIII_4960_EW_ERR,paliya_NA_OIII_4960_FLUX,paliya_NA_OIII_4960_FLUX_ERR,paliya_NA_OIII_4960_FWHM,paliya_NA_OIII_4960_FWHM_ERR,paliya_NA_OIII_4960_LUM,paliya_NA_OIII_4960_LUM_ERR,paliya_NA_OIII_4960_SNR,paliya_NA_OIII_5007_EW,paliya_NA_OIII_5007_EW_ERR,paliya_NA_OIII_5007_FLUX,paliya_NA_OIII_5007_FLUX_ERR,paliya_NA_OIII_5007_FWHM,paliya_NA_OIII_5007_FWHM_ERR,paliya_NA_OIII_5007_LUM,paliya_NA_OIII_5007_LUM_ERR,paliya_NA_OIII_5007_SNR,paliya_NA_NII_6549_EW,paliya_NA_NII_6549_EW_ERR,paliya_NA_NII_6549_FLUX,paliya_NA_NII_6549_FLUX_ERR,paliya_NA_NII_6549_FWHM,paliya_NA_NII_6549_FWHM_ERR,paliya_NA_NII_6549_LUM,paliya_NA_NII_6549_LUM_ERR,paliya_NA_NII_6549_SNR,paliya_NA_NII_6585_EW,paliya_NA_NII_6585_EW_ERR,paliya_NA_NII_6585_FLUX,paliya_NA_NII_6585_FLUX_ERR,paliya_NA_NII_6585_FWHM,paliya_NA_NII_6585_FWHM_ERR,paliya_NA_NII_6585_LUM,paliya_NA_NII_6585_LUM_ERR,paliya_NA_NII_6585_SNR,paliya_NA_SII_6718_EW,paliya_NA_SII_6718_EW_ERR,paliya_NA_SII_6718_FLUX,paliya_NA_SII_6718_FLUX_ERR,paliya_NA_SII_6718_FWHM,paliya_NA_SII_6718_FWHM_ERR,paliya_NA_SII_6718_LUM,paliya_NA_SII_6718_LUM_ERR,paliya_NA_SII_6718_SNR,paliya_NA_SII_6732_EW,paliya_NA_SII_6732_EW_ERR,paliya_NA_SII_6732_FLUX,paliya_NA_SII_6732_FLUX_ERR,paliya_NA_SII_6732_FWHM,paliya_NA_SII_6732_FWHM_ERR,paliya_NA_SII_6732_LUM,paliya_NA_SII_6732_LUM_ERR,paliya_NA_SII_6732_SNR,paliya_L_CONT_AGN_5100,paliya_L_CONT_AGN_5100_ERR,paliya_R4570,paliya_M_BH,paliya_M_BH_ERR,paliya_L_BOL,paliya_L_BOL_ERR,paliya_R_EDD,paliya_R_EDD_ERR,paliya_RL,ps1_objID,ps1_raMean,ps1_decMean,ps1_gKronFlux,ps1_gKronFluxErr,ps1_rKronFlux,ps1_rKronFluxErr,ps1_rKronRad,ps1_iKronFlux,ps1_iKronFluxErr,ps1_zKronFlux,ps1_zKronFluxErr,ps1_yKronFlux,ps1_yKronFluxErr,ps1_ng,ps1_ni,ps1_nr,ps1_ny,ps1_nz,ps1_rpsfMajorFWHM,ps1_rpsfMinorFWHM,ps1_rFWHM_eff,ps1_match_sep_arcsec,ps1_n_candidates,ps1_query_ok,ps1_status,ps1_error,R_gal_arcsec,a_bar_arcsec_assumed,L_bar_arcsec_assumed,N_FWHM_ps1,ps1_resolved,ps1_resolved_status
10,unbarred,169,unbarred,new_sample_masked/t191.0311+1.1093.r_ellipse.txt,191.0311,1.1093,0.0335997548077533,True,0.51,48.815427889093336,7.216971666666659,41.77,0.3,16.11,72.79,13008,240.13,242.23,124407.46+010633.5,spec-0291-51928-0457,191.0311,1.109309,0.08999462,-21.0985,172.1462,4.227943,-13.3088,0.007286341,3593.656,110.2234,42.03522,0.007286341,20.54658,22.15178,1.28333,-14.14613,0.02197037,1591.255,85.23554,41.19789,0.02197037,8.378174,17.4903,0.9297205,-14.31808,0.0204958,381.4406,10.81993,41.02594,0.0204958,25.57145,0.4240216,0.08118699,-15.905,0.08192427,69.10942,0.0,39.43902,0.08192427,5.173959,14.82657,0.1746785,-14.3026,0.004691643,911.818,11.41597,41.04142,0.004691643,14.50327,47.73334,0.6203122,-13.82421,0.004691755,910.7204,11.17511,41.51981,0.004691755,43.2982,4.919624,0.2680115,-14.8801,0.01998721,379.9981,10.51862,40.46392,0.01998721,7.054046,13.48865,0.6715915,-14.41089,0.0199877,385.6004,11.14861,40.93312,0.0199877,20.3465,7.348766,0.3371823,-14.68527,0.01873693,382.1526,11.01754,40.65875,0.01873693,10.65628,6.144296,0.2995473,-14.76391,0.01994876,386.1297,11.13171,40.58011,0.01994876,8.790188,43.07557,0.06855816,0.03558319,6.790597,0.05582525,44.04218,0.06855816,-0.8882954,0.08841199,1.042589,109331910311321629,191.0311231630424,1.109299085150208,0.0006835469976067,1.6940699651968316e-06,0.0011221599997952,2.0260199562471826e-06,9.120550155639648,0.0015342499827966,2.821770067384932e-06,0.0017759000184014,5.413280177890556e-06,0.0020833699963986,1.05834997157217e-05,14,18,14,13,10,1.2519700527191162,1.236780047416687,1.244351871926193,0.0834363507900217,1,True,ok,,10.776660000000001,3.771831,7.543662,6.062322217848877,True,resolved
11,unbarred,89,unbarred,z_0.10_masked/t199.3274+32.6766.r_ellipse.txt,199.3274,32.6766,0.101816312575928,True,0.25,46.80202957277716,57.78784166666666,28.53,0.3,8.26,83.75,13926,241.09,242.75,131718.58+324035.6,spec-2093-53818-0006,199.3274,32.67657,0.0614082,-19.17603,53.02734,1.355558,-14.01096,0.009827393,2398.425,79.17558,40.97237,0.009827393,14.31692,10.38382,1.048459,-14.74266,0.0410994,888.5106,122.0529,40.24068,0.0410994,6.05098,8.359032,0.4279284,-14.8678,0.01803346,255.1622,8.711599,40.11554,0.01803346,26.02965,0.6138572,0.1949405,-16.03456,0.1317859,119.0694,14.89995,38.94877,0.1317859,3.837948,7.021497,0.1453261,-14.87515,0.00870504,312.2466,6.835406,40.10819,0.00870504,18.48699,22.40138,0.4656525,-14.39677,0.008703263,314.5874,6.669755,40.58656,0.008703263,54.17685,0.9403772,0.05629648,-15.75559,0.02610974,255.8622,8.981895,39.22775,0.02610974,3.371866,2.748853,0.163908,-15.28631,0.02611317,265.7202,8.252167,39.69703,0.02611317,9.537148,1.52216,0.1348552,-15.56702,0.03809127,264.4684,8.610896,39.41632,0.03809127,4.921989,1.937557,0.1273187,-15.4493,0.02825809,261.5235,8.716572,39.53404,0.02825809,6.530019,42.02775,0.2063432,0.229303,5.745121,0.1511897,42.99436,0.2063432,-0.8906407,0.2558043,-999.0,147211993274272541,199.327419552189,32.67657051008517,0.0002383130049565,1.4508200365526136e-06,0.0003971359983552,1.2930499906360635e-06,6.0026397705078125,0.0005489240284077,2.3046300157147925e-06,0.0005789779825136,3.0522598990501137e-06,0.0007096140179783,6.563930128322681e-06,11,13,14,14,16,1.1125099658966064,1.07683002948761,1.0945246179879655,0.1215772149384007,1,True,ok,,7.360740000000001,2.5762590000000003,5.152518000000001,4.707539616122781,True,resolved
12,unbarred,38,unbarred,z_0.10_masked/t155.5400+48.3538.r_ellipse.txt,155.54,48.3538,0.1047587817308714,True,0.33,48.50468411239548,-61.59265666666667,31.38,0.32,11.0,-58.79,8835,240.85,241.83,102209.60+482113.7,spec-0873-52674-0158,155.54,48.35383,0.0625544,-19.71089,70.88384,1.692789,-13.79743,0.007852523,1182.201,29.89965,41.20306,0.007852523,30.49831,17.61857,0.9108421,-14.37402,0.01856885,961.6451,60.86697,40.62647,0.01856885,11.22538,15.34588,0.8432546,-14.50795,0.01902018,300.8108,5.44161,40.49253,0.01902018,33.59143,2.59787,0.3367235,-15.24572,0.05315078,257.9283,7.669129,39.75476,0.05315078,8.229757,9.836393,0.501036,-14.61581,0.02207274,250.7849,6.610106,40.38467,0.02207274,35.19874,30.66068,1.58449,-14.13733,0.02206858,253.5443,7.660253,40.86315,0.02206858,103.9466,4.896695,0.1092201,-14.93782,0.009631339,305.3029,5.079477,40.06267,0.009631339,12.23538,14.37407,0.3191646,-14.46861,0.009633856,299.8572,5.974141,40.53188,0.009633856,36.80613,5.057679,0.185917,-14.92218,0.01547402,301.5326,5.503002,40.0783,0.01547402,12.58051,4.843691,0.1696141,-14.93538,0.01485764,299.8001,6.041043,40.06511,0.01485764,12.3414,42.70104,0.04550256,0.1928945,6.129549,0.05866639,43.66765,0.04550256,-0.6017784,0.07424438,-999.0,166021555400325248,155.5400336072675,48.35383033514306,0.0003883829922415,1.530620011180872e-06,0.0007245150045491,2.8639099127758527e-06,7.748330116271973,0.0010112100280821,1.5390800172099262e-06,0.0011740700574591,3.782150088227354e-06,0.0014144800370559,1.0064400157716593e-05,11,41,8,14,16,1.183650016784668,1.140660047531128,1.161956231708329,0.1356098371071497,1,True,ok,,8.09604,2.833614,5.667228,4.877316240791565,True,resolved
13,unbarred,196,unbarred,new_sample_masked/t327.2665-1.6866.r_ellipse.txt,327.2665,-1.6866,0.0362041908101752,True,0.25,35.1525079689075,-12.567626333333331,31.38,0.18,28.53,9.77,20394,240.43,239.33,214903.96-014111.7,spec-9143-57665-0092,327.2665,-1.686601,0.05270801,-19.64418,131.33,2.716818,-13.27716,0.004856128,1224.5,19.64452,41.56436,0.004856128,54.09223,38.00944,1.098354,-13.77054,0.008885998,1448.291,39.23611,41.07097,0.008885998,21.68542,48.92017,1.925032,-13.74042,0.009285595,249.3177,2.265768,41.10109,0.009285595,130.8531,10.02033,0.4168018,-14.38666,0.0135117,255.2623,5.432095,40.45486,0.0135117,43.20897,5.292214,0.3015786,-14.62073,0.02452519,255.6033,5.81313,40.22079,0.02452519,24.7149,16.35554,0.9325402,-14.14235,0.02452607,249.5991,5.29802,40.69916,0.02452607,75.45356,10.53445,0.1815742,-14.36173,0.005792036,253.693,2.520373,40.47979,0.005792036,30.98083,30.53601,0.4556902,-13.89255,0.005792097,256.5726,2.39741,40.94897,0.005792097,89.91016,9.009669,0.1907996,-14.42208,0.008816909,262.282,2.265304,40.41943,0.008816909,25.38758,7.547709,0.1743205,-14.49473,0.009629196,251.7227,2.497971,40.34678,0.009629196,22.30266,42.95775,0.03175465,0.5001775,6.493201,0.02753018,43.92436,0.03175465,-0.7087209,0.042027,-999.0,105973272665206536,327.2665271434978,-1.6866127105730913,0.0005469089956022,1.9272999907116173e-06,0.0009876550175249,2.319060058653122e-06,7.037869930267334,0.0013359499862417,1.956610049091978e-06,0.0015527900541201,4.065459961566376e-06,0.0018010500352829,8.58468956721481e-06,10,17,10,19,14,1.150730013847351,1.13673996925354,1.1437136007584956,0.1078613045901954,1,True,ok,,8.09604,2.833614,5.667228,4.955111136425736,True,resolved
14,unbarred,189,unbarred,new_sample_masked/t238.7831+19.1924.r_ellipse.txt,238.7831,19.1924,0.0360681244774483,True,0.49,56.616608442429246,34.05590333333333,55.6,0.42,28.53,29.34,18315,242.21,242.34,155507.94+191132.6,spec-2172-54230-0164,238.7831,19.19239,0.03584296,-20.49391,64.15611,1.175507,-13.24466,0.005054744,1085.265,17.28299,41.24439,0.005054744,58.39852,15.26347,0.5976992,-13.76798,0.01420224,1370.698,45.58655,40.72107,0.01420224,14.73289,46.01416,1.001371,-13.41457,0.003607938,227.8892,1.110373,41.07448,0.003607938,271.8704,9.578402,0.2501331,-14.01078,0.007096695,269.8275,1.687055,40.47826,0.007096695,62.54877,6.541533,0.04424625,-14.12684,0.002727916,266.515,1.606529,40.36221,0.002727916,47.31179,20.28529,0.1354189,-13.64844,0.002727412,272.4413,1.517578,40.8406,0.002727412,138.7663,8.063963,0.08028305,-14.13651,0.00365134,233.7742,1.324967,40.35254,0.00365134,50.16975,23.74272,0.2223327,-13.66731,0.003651415,228.6969,1.146128,40.82174,0.003651415,150.6761,7.337942,0.1112635,-14.19179,0.006368153,233.0938,1.401752,40.29725,0.006368153,43.19635,6.089398,0.095621,-14.26804,0.006695797,227.0774,1.100058,40.221,0.006695797,37.34261,43.01003,0.021098,1.245756,6.207947,0.03040761,43.97664,0.021098,-0.3711861,0.03701011,0.05063421,131032387830971439,238.78308326504788,19.19237695224461,0.0020568999461829,2.6195500595349586e-06,0.003162520006299,2.3806499029888073e-06,11.095000267028809,0.003904249984771,2.7710000267688883e-06,0.0048143798485398,5.9240601331111975e-06,0.0057044699788093,1.3134200344211422e-05,10,29,22,20,20,0.9825289845466614,0.9728630185127258,0.9776840561665656,0.1006064105502197,2,True,ok,,14.344800000000001,5.0206800000000005,10.041360000000001,10.270557177102292,True,resolved
15,unbarred,162,unbarred,new_sample_masked/t167.7701+35.2308.r_ellipse.txt,167.7701,35.2308,0.0152463041461504,True,0.31,46.419623160085926,-33.82830166666667,37.97,0.29,25.94,-34.38,10239,242.16,242.35,111104.81+351350.8,spec-4627-55626-0922,167.7701,35.2308,0.06065429,-20.61775,151.417,4.7822,-13.18392,0.01042376,6817.013,258.8918,41.78782,0.01042376,9.234049,15.1387,0.6531498,-14.18187,0.01678887,574.5759,25.39897,40.78988,0.01678887,17.12269,46.50472,1.778279,-13.72495,0.009440469,523.1859,5.690269,41.24679,0.009440469,42.74208,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.315478,0.09239653,-14.46823,0.005294578,485.7893,8.72628,40.50352,0.005294578,15.01938,23.81124,0.3087763,-13.98981,0.005290867,486.921,8.639733,40.98193,0.005290867,44.57195,11.87523,0.3172525,-14.29498,0.008864474,524.152,5.687438,40.67676,0.008864474,11.52301,35.27172,1.024492,-13.82577,0.008864176,520.2386,5.439187,41.14597,0.008864176,34.03199,8.367974,0.3489581,-14.43582,0.0165014,520.6562,5.503725,40.53592,0.0165014,8.168572,7.252385,0.3532178,-14.49735,0.01971926,520.5259,5.455198,40.47439,0.01971926,7.077289,42.66121,0.06471466,0.131087,5.685923,0.04819025,43.62782,0.06471466,-0.1979824,0.08068635,1.11877,150271677700677624,167.7700431318109,35.23083061141896,0.0009681779774837,1.858159976109164e-06,0.0019973299931734,2.297430000908207e-06,11.314200401306152,0.0029428598936647,2.639739932419616e-06,0.0035476800985634,5.818179943162249e-06,0.0043510301038622,1.150919979409082e-05,15,27,16,12,14,1.01187002658844,0.9807069897651672,0.9961666566439316,0.2002726056607988,2,True,ok,,9.79626,3.4286909999999997,6.857381999999999,6.883769853432359,True,resolved
16,unbarred,39,unbarred,z_0.05_masked/t156.0108+6.4955.r_ellipse.txt,156.0108,6.4955,0.0896844778918747,True,0.25,21.4482473544075,-38.01543333333333,45.95,0.05,9.09,-43.57,8892,241.54,241.43,102402.59+062943.8,spec-0998-52750-0192,156.0108,6.495525,0.04379382,-20.83448,141.8804,3.297737,-13.26752,0.004623652,1244.989,17.735,41.40383,0.004623652,70.94228,52.46778,1.774431,-13.6226,0.009119452,1514.45,38.51451,41.04876,0.009119452,18.00192,3.136241,0.5957682,-14.95516,0.07810388,290.4586,16.02555,39.71619,0.07810388,9.002588,1.12726,0.2969463,-15.35773,0.1127245,228.1464,10.28177,39.31363,0.1127245,3.229535,2.910601,0.233945,-14.85507,0.03495475,228.8942,10.22938,39.81629,0.03495475,9.942645,9.14257,0.732201,-14.37681,0.03496965,224.9531,9.557137,40.29455,0.03496965,30.31818,2.126262,0.1236351,-15.08095,0.02467262,292.7978,14.38301,39.5904,0.02467262,6.665169,6.239517,0.3551853,-14.6117,0.02467696,294.3956,14.67292,40.05966,0.02467696,19.38848,1.88732,0.1382107,-15.1451,0.03141082,296.6952,13.77227,39.52626,0.03141082,5.490405,1.527016,0.1292679,-15.23183,0.03613729,291.9923,15.28813,39.43952,0.03613729,4.590404,42.61663,0.07344139,0.4148829,6.40835,0.03975114,43.58324,0.07344139,-0.964987,0.08350923,-999.0,115791560108605114,156.01082082830013,6.495526999814315,0.0014203699538484,2.3598399820912164e-06,0.0022338200360536,3.270479965067352e-06,11.8016996383667,0.0028111999854445,3.046129904760164e-06,0.0031432099640369,5.6226199376396835e-06,0.0035864498931914,1.2377099665172864e-05,12,25,12,20,17,1.2837899923324585,1.258780002593994,1.2712234932844797,0.1224664937277577,1,True,ok,,11.8551,4.149285,8.29857,6.528018120998422,True,resolved
17,unbarred,165,unbarred,new_sample_masked/t018.7028-0.4961.r_ellipse.txt,18.7028,-0.4961,0.1427225510679698,True,0.27,34.63618726396328,68.18563,81.4,0.17,13.31,76.46,1853,242.39,242.59,011448.67-002946.0,spec-0398-51789-0261,18.70282,-0.4961343,0.03384342,-21.4369,74.18754,1.22449,-13.3312,0.00550716,2244.739,35.23242,41.10578,0.00550716,29.73574,14.18925,0.3606535,-14.03642,0.01012301,485.4801,5.186885,40.40057,0.01012301,24.15568,34.48084,0.7487463,-13.72472,0.004426789,260.6197,2.232848,40.71227,0.004426789,144.4368,0.5216284,0.1213728,-15.49269,0.1070336,68.96649,0.0004647206,38.9443,0.1070336,8.478154,4.380856,0.08434681,-14.53025,0.007876073,314.7073,5.552149,39.90673,0.007876073,17.4192,13.80881,0.2597642,-14.05185,0.007875849,315.0732,5.64809,40.38513,0.007875849,51.52525,5.239727,0.07201403,-14.47518,0.005791699,266.9353,2.162894,39.9618,0.005791699,25.28455,15.27081,0.2060786,-14.00599,0.005791841,265.3902,2.327973,40.431,0.005791841,74.49263,3.814612,0.1075932,-14.61341,0.01201524,270.4793,2.212022,39.82357,0.01201524,17.64956,3.305047,0.0956257,-14.66786,0.01227785,261.4113,2.446383,39.76912,0.01227785,16.02367,42.59398,0.02346823,0.7832019,5.281078,0.01405871,43.56059,0.02346823,0.1396332,0.027357,1.050571,107400187027945086,18.70282012163884,-0.49612733853757,0.0057710101827979,6.015399776515551e-06,0.0100464997813105,5.332599812390981e-06,19.318599700927734,0.0137114003300666,6.48969989924808e-06,0.0151810003444552,1.0203300007560756e-05,0.0082535399124026,2.7523899916559454e-05,10,20,15,11,16,1.240339994430542,1.1324000358581543,1.185141786525751,0.1222010776408029,1,True,ok,,21.0012,7.35042,14.70084,12.404287965489416,True,resolved
18,unbarred,88,unbarred,z_0.10_masked/t198.7147+42.3054.r_ellipse.txt,198.7147,42.3054,0.1092294295060875,True,0.28,55.770648901460575,44.743115,41.77,0.43,9.09,62.49,13849,242.29,239.68,131451.52+421819.3,spec-1460-53138-0481,198.7147,42.30537,0.07328262,-20.75712,163.7354,1.76022,-13.03992,0.002827368,1086.541,10.58699,42.10898,0.002827368,102.6647,48.47858,0.7002313,-13.49737,0.005214354,1157.693,25.07145,41.65154,0.005214354,32.00766,17.78147,0.6692892,-14.01977,0.01433312,217.9783,3.579988,41.12913,0.01433312,78.07066,3.488539,0.2926371,-14.66139,0.03640861,238.7335,12.87151,40.48751,0.03640861,15.58655,1.493946,0.1581608,-15.01589,0.04611678,237.8021,11.85138,40.13301,0.04611678,6.758971,4.619856,0.4890243,-14.53738,0.04610538,231.6267,11.33836,40.61152,0.04610538,20.70849,3.494915,0.08298917,-14.70627,0.01011483,220.1811,3.713878,40.44263,0.01011483,15.84102,10.29602,0.2430431,-14.23704,0.01011529,222.3243,4.038005,40.91186,0.01011529,45.65007,2.865332,0.1137872,-14.80067,0.01673549,228.4332,4.424181,40.34823,0.01673549,11.83996,2.495658,0.1117912,-14.85772,0.01915012,219.5305,3.757758,40.29118,0.01915012,10.92756,43.48667,0.01422562,0.6629398,6.479725,0.01986994,44.45328,0.01422562,-0.1663216,0.02443732,-999.0,158761987147567036,198.71472697445137,42.30536316614824,0.0008577830158174,2.0872801087534754e-06,0.0013062499929219,2.6394700398668647e-06,7.990200042724609,0.0020335700828582,2.5986200853367336e-06,0.0021489199716597,5.013429927203106e-06,0.0024842100683599,1.0497699804545846e-05,10,24,12,13,13,0.9379569888114928,0.9042050242424012,0.9209263932620378,0.1508014477130925,1,True,ok,,10.776660000000001,3.771831,7.543662,8.191384300844495,True,resolved
19,unbarred,3,unbarred,z_0.10_masked/t119.7935+11.8658.r_ellipse.txt,119.7935,11.8658,0.1078373958156413,True,0.31,35.61602361019234,16.35052166666667,41.77,0.15,16.11,76.04,4556,241.84,241.57,075910.44+115156.7,spec-2265-53674-0046,119.7935,11.86577,0.05014399,-20.10439,149.5768,1.211861,-13.2005,0.002360881,1095.689,10.90455,41.5951,0.002360881,108.6667,47.40965,1.289559,-13.64431,0.007719233,1433.0,33.88268,41.15129,0.007719233,26.23438,16.63425,0.5516718,-14.1776,0.01290406,217.9968,3.482532,40.618,0.01290406,82.22997,4.668582,0.3003878,-14.6948,0.02183438,234.0161,4.7621,40.10081,0.02183438,20.84909,3.499968,0.09031996,-14.76756,0.01084722,238.8037,4.73948,40.02805,0.01084722,16.88314,10.89299,0.28339,-14.28916,0.0108476,232.7114,4.183531,40.50645,0.0108476,51.68727,2.580038,0.06137348,-14.95529,0.01019137,213.058,2.920297,39.84032,0.01019137,14.32582,7.571957,0.1768706,-14.48592,0.0101893,213.2724,2.875865,40.30968,0.0101893,41.92225,3.559407,0.1037691,-14.83365,0.01224998,211.8674,2.787202,39.96196,0.01224998,18.68234,2.739629,0.09239647,-14.94146,0.01441094,215.8303,3.06508,39.85414,0.01441094,14.04028,42.92217,0.0352852,0.7779328,6.370757,0.02595972,43.88878,0.0352852,-0.6218561,0.04380585,-999.0,122231197935429416,119.79351513772332,11.86577549968051,0.0006754680071026,2.2028000330465147e-06,0.0011028900044038,2.111140020133462e-06,8.046409606933594,0.0014876199420541,3.522460019667051e-06,0.0017666099593043,5.57808016310446e-06,0.002019640058279,1.023660024657147e-05,7,10,19,16,12,1.2661099433898926,1.214840054512024,1.2402100921400343,0.1030712089350273,1,True,ok,,10.776660000000001,3.771831,7.543662,6.082567822829999,True,resolved
20,unbarred,101,unbarred,z_0.05_masked/t205.7533+36.1656.r_ellipse.txt,205.7533,36.1656,0.1724931466483295,True,0.26,36.80736500667158,62.614036666666664,31.38,0.21,25.94,62.5,14626,241.38,241.75,134300.79+360956.3,spec-2101-53858-0063,205.7533,36.16565,0.02366029,-18.91567,63.96083,0.8286788,-13.39987,0.004480277,1588.228,24.49862,40.71542,0.004480277,42.09431,12.0084,0.4997504,-14.11828,0.01642733,1866.658,87.59238,39.99701,0.01642733,8.885075,7.751895,0.3368476,-14.38806,0.01795901,277.8425,8.065656,39.72722,0.01795901,35.20523,1.385764,0.09603931,-15.13286,0.02987606,274.205,6.10817,38.98243,0.02987606,8.520729,3.054918,0.1189923,-14.68808,0.01666617,277.4114,5.665333,39.42721,0.01666617,22.86543,9.594371,0.3757634,-14.20979,0.01666822,272.1829,5.972065,39.9055,0.01666822,69.13448,0.7134153,0.0395537,-15.33835,0.02416191,271.895,8.762318,38.77693,0.02416191,4.038826,2.074071,0.1147532,-14.86916,0.02416689,273.0044,8.887002,39.24612,0.02416689,11.79635,1.226256,0.07510793,-15.10877,0.02641354,269.5371,9.173243,39.00652,0.02641354,6.732477,1.110797,0.07529749,-15.14127,0.02916635,276.7502,8.471925,38.97401,0.02916635,6.07837,41.98592,0.04285168,0.5201305,6.269313,0.04508971,42.95253,0.04285168,-1.456661,0.06220408,-999.0,151392057533589391,205.75333459245576,36.16565044355363,0.0010258400579914,1.885739948193077e-06,0.0018145999638363,2.19636990550498e-06,6.878069877624512,0.0025170799344778,2.1815699255967047e-06,0.0028344199527055,3.962440132454503e-06,0.0033585499040782,9.162179594568444e-06,10,28,12,17,13,1.1506400108337402,1.1079599857330322,1.1290983526634015,0.2075695485405891,1,True,ok,,8.09604,2.833614,5.667228,5.019250968378192,True,resolved
21,unbarred,16,unbarred,z_0.10_masked/t131.3901+12.3690.r_ellipse.txt,131.3901,12.369,0.077035757273667,True,0.27,40.65589967297088,-49.244775,25.94,0.16,19.49,-43.44,5872,241.41,241.41,084533.62+122208.3,spec-2428-53801-0173,131.3901,12.36898,0.09564623,-19.96862,121.295,2.394077,-13.7392,0.006228955,1506.645,26.76555,41.66339,0.006228955,33.52362,37.89801,1.751608,-14.17739,0.01506484,1729.035,70.57893,41.22519,0.01506484,10.93784,25.97187,0.989162,-14.44904,0.01275863,315.195,4.890995,40.95354,0.01275863,44.76956,5.013586,0.4269653,-15.1154,0.02889797,260.7631,9.457777,40.28718,0.02889797,12.25012,4.720818,0.3326548,-15.07389,0.03045092,257.6667,8.314782,40.32869,0.03045092,13.2532,14.69267,1.038374,-14.59558,0.03045312,253.9428,8.466568,40.807,0.03045312,39.89462,7.393052,0.1456953,-14.93234,0.008501812,316.1277,4.685583,40.47025,0.008501812,14.58111,22.07233,0.4209713,-14.46311,0.008502597,315.7269,4.848102,40.93948,0.008502597,42.84999,5.969872,0.2405889,-15.02937,0.01702517,318.3134,4.600872,40.37321,0.01702517,11.24798,5.537135,0.2103658,-15.05923,0.01592845,315.2543,4.92147,40.34336,0.01592845,10.70754,42.98517,0.05659813,0.5473343,6.642931,0.04365526,43.95178,0.05659813,-0.8310309,0.07147818,-999.0,122841313901003239,131.3900941514211,12.368954652421356,0.000216949993046,9.36146989261033e-07,0.0003629619895946,9.28166002722719e-07,5.210999965667725,0.000524592003785,1.4156900078887702e-06,0.0006291170138865,3.0855599106871523e-06,0.0006265399861149,7.766720045765396e-06,12,14,20,11,15,1.181439995765686,1.1275399923324585,1.154175395582015,0.1645416319492405,1,True,ok,,6.692520000000001,2.342382,4.684764,4.058970601810151,True,resolved
