,raMean,decMean,gMeanKronMag,rMeanKronMag,iMeanKronMag,zMeanKronMag,yMeanKronMag,gMeanKronMagErr,rMeanKronMagErr,iMeanKronMagErr,zMeanKronMagErr,yMeanKronMagErr,spec_redshift,spec_redshift_error
231,1.427158106311798,-11.1802230513094,18.05730056762696,17.624300003051758,17.375699996948242,17.51460075378418,17.572099685668945,0.0233910009264946,0.0254740007221698,0.0177590008825063,0.0170869994908571,0.0658100023865699,0.34034,8.087492e-05
232,1.4299634332503317,-10.42891136209807,-999.0,20.804100036621094,19.86490058898925,19.393199920654297,19.36870002746582,-999.0,0.0841789990663528,0.0330989994108676,0.0827670022845268,0.1878830045461654,0.1128262,2.691886e-05
233,1.4315336603464166,-10.55783011535783,21.51359939575196,20.678800582885746,20.1466007232666,19.85120010375977,19.56170082092285,0.0852420032024383,0.0714289993047714,0.032125998288393,0.0519089996814727,0.187741994857788,0.4235224,0.0001447713
234,1.4346632677782565,-10.242797781857398,20.24250030517578,19.00919914245605,18.35280036926269,18.114999771118164,17.94260025024414,0.0613140016794204,0.0129559999331831,0.0200789999216794,0.0270220004022121,0.0290360003709793,0.08272249,1.283703e-05
235,1.4461274294700517,-11.179556974109882,18.7101993560791,17.769100189208984,17.28179931640625,17.236600875854492,17.149599075317383,0.0325450003147125,0.0055089998058974,0.0126529997214674,0.018597999587655,0.0155849996954202,0.1075421,8.929809e-06
236,1.4549555534302554,-10.259992046857205,20.860599517822266,19.292400360107425,18.769699096679688,18.49180030822754,18.37969970703125,0.0662280023097992,0.0156810004264116,0.0126219997182488,0.0269159991294145,0.0251030009239912,0.08425497,2.653908e-05
237,1.4596863534240176,-10.89183909703298,21.915000915527344,20.47559928894043,19.71330070495605,19.57710075378418,19.250600814819336,0.2529880106449127,0.0462410002946853,0.0402330011129379,0.0643529966473579,0.1821659952402115,0.03499508,6.276007e-06
238,1.4656869532559107,-10.39815066615006,-999.0,19.38419914245605,18.55109977722168,18.303699493408203,17.944299697875977,-999.0,0.034680999815464,0.0210180003196001,0.019030999392271,0.0328949987888336,0.5957397,0.0002127313
239,1.467127427385904,-10.401225626872156,20.991199493408203,19.70829963684082,19.12290000915528,18.792200088500977,18.58009910583496,0.0801019966602325,0.0231619998812675,0.0214610006660223,0.0159370005130767,0.038672998547554,0.558242,0.0001978557
240,1.4739388470036876,-10.666668293406047,18.302499771118164,17.93440055847168,17.587600708007812,17.628000259399414,17.605100631713867,0.0235210005193948,0.0141829997301101,0.0092569999396801,0.0475849993526935,0.0424310006201267,0.5213048,0.0001223821
241,1.474554857106243,-10.36736265518053,21.325199127197266,20.10120010375977,19.522899627685547,19.16939926147461,19.076400756835938,0.1230349987745285,0.0397959984838962,0.0335679985582828,0.0278130006045103,0.0445570014417171,0.1647143,3.956445e-05
242,1.4752547880195337,-10.98527299869308,17.939699172973633,17.090299606323242,16.655099868774414,16.444000244140625,16.361799240112305,0.0077669997699558,0.0036979999858886,0.0047949999570846,0.0107819996774196,0.0110980002209544,0.5735163,0.000154045
243,1.4755778992081905,-10.3843188485532,20.82169914245605,19.28730010986328,18.667699813842773,18.290599822998047,18.03840065002441,0.1010499969124794,0.0360679998993873,0.0098190000280737,0.0286159999668598,0.0092529999092221,0.09459113,1.366195e-05
244,1.4931040426934554,-10.53235704577847,20.92840003967285,19.43099975585937,18.731300354003903,18.4507999420166,18.39559936523437,0.0926150009036064,0.0233149994164705,0.0226179994642734,0.0189149994403123,0.0403399989008903,0.08301122,7.123047e-06
245,1.49469912292856,-10.963439561175536,21.15019989013672,20.70219993591309,20.0447006225586,19.709999084472656,19.5674991607666,0.2514240145683288,0.0680679976940155,0.0476920008659362,0.0399959981441497,0.1668920069932937,0.2335507,4.552363e-05
246,1.4951266444893734,-10.68473070141054,18.100799560546875,17.38159942626953,16.91349983215332,16.74489974975586,16.591400146484375,0.0110750002786517,0.0078739998862147,0.0056889997795224,0.0109510002657771,0.0184860005974769,0.6312192,9.575808e-05
247,1.502578127465173,-10.742280611917424,21.480600357055664,20.49489974975586,19.73929977416992,19.44300079345703,19.38940048217773,0.1839199960231781,0.0292840003967285,0.0392559990286827,0.0511469990015029,0.094709001481533,0.5035397,9.409027e-05
248,1.5049041261827127,-10.84332650037068,-999.0,20.98579978942871,20.13479995727539,19.765300750732425,19.559600830078125,-999.0,0.0834029987454414,0.0303809996694326,0.0608670003712177,0.0913460031151771,0.5444881,0.0002139979
249,1.510331456878884,-10.869593795862215,20.992300033569336,20.54899978637696,19.66909980773925,19.308399200439453,19.037500381469727,0.1442649960517883,0.0740590021014213,0.0300670005381107,0.0287439990788698,0.0442739985883235,0.4079404,0.000123166
250,1.520852782421379,-10.824164093728056,18.914899826049805,17.5664005279541,17.031400680541992,16.816600799560547,16.659000396728516,0.0204819999635219,0.0236799996346235,0.0075449999421834,0.0077129998244345,0.0145169999450445,0.07827677,1.799881e-05
251,1.5210587365288115,-10.307470521758956,19.51849937438965,18.171300888061523,17.572099685668945,17.469900131225586,17.322900772094727,0.0384560003876686,0.0154050001874566,0.0256559997797012,0.018470000475645,0.038391999900341,0.07642029,2.335081e-05
252,1.5234691946986354,-10.6026090303435,-999.0,21.024599075317383,20.236299514770508,19.76490020751953,19.541200637817383,-999.0,0.0548849999904632,0.0662970021367073,0.0943399965763092,0.0260760001838207,0.07865909,7.882001e-06
253,1.5310142900430714,-10.748067930928697,21.25550079345703,20.049999237060547,19.60569953918457,19.4591007232666,18.877599716186523,0.0362050011754035,0.0596400015056133,0.0299709998071193,0.0699319988489151,0.0894400030374527,0.2140214,7.229039e-05
255,1.531293449207782,-10.50908120945073,18.88500022888184,17.619800567626953,17.021900177001953,16.812999725341797,16.673599243164062,0.0545970015227794,0.0152300000190734,0.0154809998348355,0.0235259998589754,0.0445410013198852,0.07770235,2.05093e-05
254,1.5313598288843888,-10.50722296547162,19.27720069885254,18.318099975585938,17.672000885009766,17.288999557495117,17.194499969482422,0.0447309985756874,0.0299360007047653,0.0230650007724761,0.0163850001990795,0.025688000023365,0.5809247,0.0001607345
256,1.5324244966902874,-10.421461544731226,18.529300689697266,17.732900619506836,17.36319923400879,17.34709930419922,17.42449951171875,0.0249940007925033,0.0162330009043216,0.0161680001765489,0.0362170003354549,0.0637769997119903,0.677146,0.0003465726
257,1.534090862358191,-10.900084498189972,-999.0,21.00300025939941,20.063600540161133,19.597900390625,19.30970001220703,-999.0,0.0795139968395233,0.0344990007579326,0.0430000014603138,0.0986490026116371,0.2309937,3.639491e-05
258,1.5366809992165835,-10.475580740952015,18.518400192260746,18.062700271606445,17.597400665283203,17.58609962463379,17.45240020751953,0.0182489994913339,0.01012699957937,0.0125799998641014,0.0121550001204013,0.0271080005913972,0.2911566,8.427483e-05
259,1.5421947711651662,-10.438517610709017,19.23419952392578,18.03779983520508,17.4773006439209,17.242000579833984,17.18630027770996,0.0198040008544921,0.0137879997491836,0.0122039997950196,0.0219240002334117,0.0248840004205703,0.3217548,6.000153e-05
260,1.5450820456984884,-10.565511125495656,-999.0,20.68670082092285,20.04780006408692,19.77330017089844,19.70759963989257,-999.0,0.1013099998235702,0.0629680007696151,0.061294998973608,0.0288399998098611,0.2885292,4.832939e-05
261,1.5455530114203373,-10.433757192129228,20.656299591064453,20.04159927368164,19.551700592041016,19.20359992980957,19.02120018005371,0.2956199944019317,0.0258770007640123,0.0201900005340576,0.0648849979043006,0.0504850000143051,0.2898097,5.745988e-05
262,1.5465941328652253,-10.615495419808266,-999.0,20.91550064086914,19.99040031433105,19.76049995422364,19.042999267578125,-999.0,0.0574869997799396,0.0295349992811679,0.071833997964859,0.18367700278759,0.07031753,1.381239e-05
263,1.5481024728135728,-10.472070041056714,19.04730033874512,17.813899993896484,17.17609977722168,17.101299285888672,17.03809928894043,0.0200679991394281,0.0241219997406005,0.0036079999990761,0.0228029992431402,0.0168760009109973,0.1294554,2.379175e-05
264,1.54864619,-10.50066663,-999.0,-999.0,20.375200271606445,-999.0,19.58390045166016,-999.0,-999.0,0.0210330002009868,-999.0,0.1575479954481125,0.3881566,0.0001167153
265,1.550261083504368,-10.932886918505249,21.456899642944336,20.613500595092773,19.87779998779297,19.568500518798828,19.21969985961914,0.2246239930391311,0.0519040003418922,0.029203999787569,0.0489110015332698,0.0673519968986511,0.1146194,1.184583e-05
266,1.5514536998760635,-10.473156172993823,19.67989921569824,18.3710994720459,17.805999755859375,17.60700035095215,17.48710060119629,0.0250339992344379,0.0157420001924037,0.0125289997085928,0.0177759993821382,0.0251989997923374,0.05447191,1.737364e-05
267,1.554587762341022,-10.247347056558503,21.64999961853028,19.995399475097656,19.26650047302246,19.11669921875,18.66010093688965,0.1575549989938736,0.0361890010535717,0.0169520005583763,0.0444759987294673,0.036456000059843,0.517134,0.0001337663
268,1.5624550588931736,-10.371254998045732,-999.0,20.231199264526367,-999.0,-999.0,-999.0,-999.0,0.0081519996747374,-999.0,-999.0,-999.0,0.103758,2.659146e-05
269,1.5636858231892778,-10.511953989062013,-999.0,20.2721004486084,19.149799346923828,18.71500015258789,18.6830997467041,-999.0,0.0370460003614425,0.0322530008852481,0.0607720017433166,0.0780560001730918,0.2427253,3.14454e-05
270,1.564809340436949,-10.432014763030695,20.64780044555664,19.237499237060547,18.65489959716797,18.393199920654297,18.213499069213867,0.0938199982047081,0.0203840006142854,0.0107140000909566,0.020398000255227,0.0401029996573925,0.3531934,0.0001111241
271,1.5716205011295972,-10.401419389934414,19.47369956970215,18.24970054626465,17.62929916381836,17.4148006439209,17.327699661254883,0.0354820005595684,0.0185119993984699,0.0196839999407529,0.0162140000611543,0.0311019998043775,0.1497171,2.627876e-05
272,1.5750344708900037,-11.196468483278412,18.48789978027344,17.22610092163086,16.758499145507812,16.605499267578125,16.52630043029785,0.0270429998636245,0.014279999770224,0.0182220004498958,0.0268109999597072,0.0153890000656247,0.3321056,6.862249e-05
273,1.57518024,-10.67450401,-999.0,20.650400161743164,19.81290054321289,19.17569923400879,18.992599487304688,-999.0,0.1717990040779113,0.0189529992640018,0.0833019986748695,0.2014960050582885,0.2268661,6.96256e-06
274,1.579978255742186,-10.45917778447557,20.92329978942871,20.589500427246094,19.68470001220703,19.36440086364746,18.93919944763184,0.1990209966897964,0.0453259982168674,0.0296490006148815,0.0410640016198158,0.0546750016510486,0.5460603,0.0001353916
275,1.5829819544810146,-10.497830388654872,-999.0,21.400999069213867,20.32740020751953,19.903200149536133,19.41220092773437,-999.0,0.1174840033054351,0.0832580029964447,0.0332989990711212,0.0800900012254715,0.386769,0.0001152053
276,1.586456439924285,-10.948265125343532,18.171499252319336,17.39929962158203,16.967599868774414,16.851900100708008,16.88319969177246,0.014546999707818,0.0100499996915459,0.006630000192672,0.020304000005126,0.0233319997787475,0.1249127,1.950541e-05
277,1.588435320493939,-10.337106080754864,18.560300827026367,18.32659912109375,17.86870002746582,18.10099983215332,18.08449935913086,0.0329210013151168,0.0577929988503456,0.0210229996591806,0.0885950028896331,0.0623609982430934,0.1802498,3.014576e-05
278,1.5936825577830145,-10.887688022604298,21.02589988708496,19.44989967346192,18.803600311279297,18.53350067138672,18.481199264526367,0.0986030027270317,0.0233529992401599,0.0206250008195638,0.0373240001499652,0.0464470013976097,0.3884386,0.0001107966
279,1.59574893,-10.98688663,20.98579978942871,-999.0,-999.0,-999.0,-999.0,0.1567710041999817,-999.0,-999.0,-999.0,-999.0,0.1785125,3.60425e-05
280,1.6064010862456717,-10.609351525818475,20.99790000915528,21.029600143432617,20.258100509643555,20.04899978637696,19.624000549316406,0.1713619977235794,0.0723759979009628,0.0480399988591671,0.0783459991216659,0.1403930038213729,0.1126061,2.179307e-05
281,1.6071130540438503,-11.08157093219028,18.385400772094727,17.211200714111328,16.70560073852539,16.49810028076172,16.40089988708496,0.0085279997438192,0.0072960001416504,0.0076990001834928,0.0127100003883242,0.0217460002750158,0.1810648,5.274916e-05
282,1.60787567,-10.68476616,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.5738363,0.0001384106
283,1.6226088781010697,-10.88699342788436,21.17740058898925,19.469900131225582,18.93470001220703,18.63570022583008,18.39900016784668,0.1752700060606002,0.049125999212265,0.0224450007081031,0.0126750003546476,0.0453089997172355,0.304525,5.322916e-05
284,1.6282223298849487,-10.514947088503757,-999.0,20.8705997467041,20.0939998626709,19.72529983520508,19.27519989013672,-999.0,0.0629739984869957,0.0632530003786087,0.01978600025177,0.0909880027174949,0.5244159,0.0001569141
285,1.6410789825993184,-10.68235633908115,21.17460060119629,20.66530036926269,19.72089958190918,19.09749984741211,18.82929992675781,0.2236180007457733,0.0405769981443882,0.0183990001678466,0.0634760037064552,0.0926259979605674,0.1150235,2.491879e-05
286,1.6428394105350703,-10.417254369708552,-999.0,20.66209983825684,20.0044002532959,19.50300025939941,19.41160011291504,-999.0,0.0742119997739791,0.0513969995081424,0.0374689996242523,0.093640998005867,0.1215044,3.427641e-05
287,1.6468901194146317,-10.497711762681169,-999.0,20.90699958801269,20.150299072265625,19.609899520874023,19.31800079345703,-999.0,0.053846001625061,0.0044470001012086,0.0782250016927719,0.1347520053386688,0.1095916,5.02882e-06
288,1.65631907,-11.17046469,-999.0,-999.0,-999.0,-999.0,17.004899978637695,-999.0,-999.0,-999.0,-999.0,0.0631010010838508,0.4527585,0.0001237633
289,1.6583797972212182,-10.518400734465247,17.797300338745117,17.4375,17.11079978942871,17.034099578857422,16.929500579833984,0.0055160000920295,0.006434999871999,0.0071410001255571,0.0148569997400045,0.0415639989078044,0.521985,0.0001661807
290,1.6599313136448963,-10.673299413959736,-999.0,21.036500930786133,20.19599914550781,19.71080017089844,19.339099884033203,-999.0,0.0876569971442222,0.0359839983284473,0.0390839986503124,0.1084140017628669,0.4967315,0.0001623652
291,1.6626474192776028,-10.597313294063222,-999.0,21.33320045471192,20.635400772094727,20.08880043029785,20.0762996673584,-999.0,0.1361840069293975,0.0422759987413883,0.0680890008807182,0.0684280022978782,0.4076246,9.00689e-05
292,1.6643421493545691,-10.648242274519264,-999.0,20.868200302124023,19.89459991455078,19.514299392700195,19.15690040588379,-999.0,0.0701190009713172,0.0215729996562004,0.0196039993315935,0.057048000395298,0.07575344,1.429759e-05
293,1.6697151193067428,-10.90425316192763,-999.0,20.87159919738769,20.002899169921875,19.68680000305176,19.249000549316406,-999.0,0.1506129950284958,0.0631939992308616,0.0499739982187747,0.2959100008010864,0.117491,1.551031e-05
294,1.6731806011670582,-10.574751036908452,21.156400680541992,20.15180015563965,19.21759986877441,18.75429916381836,18.51129913330078,0.227960005402565,0.0401289984583854,0.009460000321269,0.0357609987258911,0.0396849997341632,0.4735986,0.0001173127
295,1.677102644821525,-10.379562111192424,21.70820045471192,20.67399978637696,19.73909950256348,19.38050079345703,18.960599899291992,0.2763540148735046,0.0462130010128021,0.0274090003222227,0.0516010001301765,0.0730760022997856,0.6582634,0.0001711854
296,1.6809275583896337,-10.941839819766924,-999.0,21.55940055847168,20.307899475097656,-999.0,-999.0,-999.0,0.1569190025329589,0.0487379990518093,-999.0,-999.0,0.1564346,3.187826e-05
297,1.6896287053450418,-10.488396945999677,-999.0,20.45359992980957,19.687000274658203,19.35740089416504,18.90690040588379,-999.0,0.0650350004434585,0.0364000014960765,0.0458309985697269,0.1367940008640289,0.5361248,0.0001408598
298,1.6937131340832288,-10.707938117586467,-999.0,20.75629997253418,19.86030006408692,19.37980079650879,19.21299934387207,-999.0,0.0743110030889511,0.0274739991873502,0.0420720018446445,0.0544550009071826,0.07718149,2.162734e-05
299,1.6953705838624304,-10.458902258929616,-999.0,21.01849937438965,20.39459991455078,19.944599151611328,19.870500564575195,-999.0,0.0576459988951683,0.0405919998884201,0.1212640032172203,0.3118599951267242,0.07054719,7.9289e-06
300,1.7018181822205858,-10.57689205792724,21.72360038757324,20.00950050354004,19.048799514770508,18.623300552368164,18.46590042114257,0.2342080026865005,0.029110999777913,0.0248329993337392,0.0265779998153448,0.0826480016112327,0.5244691,0.0001732305
301,1.7057918238230685,-10.671347929955852,22.05389976501465,20.94260025024414,19.999399185180664,19.739200592041016,19.17840003967285,0.2796750068664551,0.0598190017044544,0.04356300085783,0.0486770011484622,0.0696099996566772,0.08794822,7.765581e-06
302,1.70970995913915,-10.548521224866464,-999.0,20.922399520874023,20.12809944152832,19.77569961547852,-999.0,-999.0,0.0828680023550987,0.0440470017492771,0.0504419989883899,-999.0,0.4743211,0.0001331416
303,1.7139813751738535,-10.40472340201715,21.417699813842773,20.024099349975582,19.37739944458008,19.118900299072266,18.77400016784668,0.056632999330759,0.0252410005778074,0.0298040006309747,0.0356100015342235,0.0877650007605552,0.4421571,0.0001104848
304,1.7191088994285142,-10.583484824702971,20.31739997863769,18.867000579833984,18.24449920654297,18.024900436401367,17.96139907836914,0.0854329988360405,0.0177779998630285,0.0163380000740289,0.026477999985218,0.0282649993896484,0.1161074,2.425309e-05
305,1.721059305757079,-10.58622956346879,20.1924991607666,18.903499603271484,18.305200576782227,18.05870056152344,17.768199920654297,0.0902020037174224,0.0204099994152784,0.0156030002981424,0.0153799997642636,0.0154130002483725,0.0883188,1.977621e-05
306,1.7359207161750363,-11.133305908358638,18.603900909423828,17.54640007019043,17.053699493408203,16.863100051879883,16.685699462890625,0.0184070002287626,0.0150070004165172,0.0114270001649856,0.0111499996855854,0.0296420007944107,0.1498678,2.933086e-05
307,1.74090953,-10.74789843,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.1666646,3.584719e-05
308,1.743763144724903,-10.737848649204864,17.361000061035156,16.587400436401367,16.106599807739258,15.904600143432615,15.839699745178224,0.0130669996142387,0.0165470000356435,0.0040859999135136,0.009612999856472,0.0233290009200572,0.5107049,0.0001065207
309,1.7522300789901235,-10.68352165882113,-999.0,20.749099731445312,19.80780029296875,19.45389938354492,19.094900131225582,-999.0,0.098191000521183,0.0437639988958835,0.0296749994158744,0.0823630020022392,0.1836432,2.861208e-05
310,1.7559362924683397,-10.51201497245316,21.2731990814209,20.763500213623047,19.833999633789062,19.40489959716797,19.05599975585937,0.229325994849205,0.0506630018353462,0.0350430011749267,0.0369100011885166,0.1657419949769973,0.1421214,7.938047e-06
311,1.7625324731707492,-10.634959784458614,21.30270004272461,20.735700607299805,19.7234001159668,19.37849998474121,19.308799743652344,0.2072950005531311,0.0370119996368885,0.0316529981791973,0.0239330008625984,0.0447279997169971,0.07706546,9.070747e-06
312,1.7767674364760653,-10.264011291985764,20.53849983215332,19.345199584960938,18.6697998046875,18.47909927368164,18.31049919128418,0.0566660016775131,0.0296410005539655,0.0273550003767013,0.0211159996688365,0.068510003387928,0.07101598,6.878321e-06
313,1.7853669735082822,-11.06443547645148,18.26449966430664,17.376399993896484,16.933900833129883,16.74020004272461,16.564699172973633,0.0125059997662901,0.0085699995979666,0.0054680001921951,0.0087780002504587,0.0294870007783174,0.5350624,0.0002199759
314,1.816415578767887,-11.070760886788458,18.170299530029297,18.229900360107425,17.904800415039062,17.614299774169922,17.62420082092285,0.0132590001448988,0.0289190001785755,0.0163940005004405,0.0324120000004768,0.0300350002944469,0.4113255,9.964432e-05
315,1.820000362978887,-10.539368220938208,21.088499069213867,20.14590072631836,19.27499961853028,19.06489944458008,18.837299346923828,0.1562319993972778,0.0246280003339052,0.0224380008876323,0.0203990004956722,0.0318030007183551,0.1645164,2.688341e-05
316,1.821026961870592,-10.61849254400401,20.948999404907227,19.585899353027344,18.947399139404297,18.556299209594727,18.41860008239746,0.1063520014286041,0.0174860004335641,0.0223009996116161,0.02806599996984,0.0500329993665218,0.1633422,4.605478e-05
317,1.822294915572528,-10.28416577781144,18.664600372314453,17.924800872802734,17.447399139404297,17.215599060058594,17.092300415039062,0.040387999266386,0.0106499996036291,0.005555999930948,0.0124169997870922,0.0509300008416175,0.07759626,3.734311e-05
318,1.8228225788674857,-10.825582654412273,20.880599975585938,20.261999130249023,19.48159980773925,18.9335994720459,18.71929931640625,0.1734479963779449,0.0501840002834796,0.0223990008234977,0.0471520014107227,0.0786129981279373,0.5147173,0.0001675343
319,1.8259025286016093,-10.404809318533696,-999.0,20.01210021972656,19.523700714111328,19.143999099731445,19.02910041809082,-999.0,0.0304480008780956,0.026265000924468,0.0346050001680851,0.057812001556158,0.07638265,8.253903e-06
320,1.8264241165740311,-10.73734949095685,-999.0,20.71809959411621,19.749900817871094,19.417999267578125,19.10840034484864,-999.0,0.0542929992079734,0.0407930016517639,0.052726000547409,0.0753799974918365,0.3049483,4.320972e-05
321,1.8278476870728089,-10.353536445408896,18.39640045166016,17.78179931640625,17.51759910583496,17.42020034790039,17.56450080871582,0.0290060006082057,0.0173220001161098,0.0283950008451938,0.0149809997528791,0.0471989996731281,0.2873053,9.631863e-05
322,1.83013546,-10.59755415,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.6724565,0.0001766163
323,1.8302965009590029,-10.432942415916653,20.266000747680664,20.77869987487793,19.85740089416504,19.622800827026367,19.099000930786133,0.1292490065097808,0.054467998445034,0.0460360012948513,0.0509649999439716,0.0938479974865913,0.183463,1.792173e-05
324,1.8371141389563728,-10.302511838805188,18.315099716186523,17.73349952697754,17.34670066833496,17.231599807739258,17.11359977722168,0.0107479998841881,0.0072059999220073,0.0154069997370243,0.0096960002556443,0.0225990004837512,0.4144944,6.961145e-05
325,1.8520593654283184,-10.771311330516207,18.212299346923828,17.298799514770508,16.8528995513916,16.62619972229004,16.550500869750977,0.0182070005685091,0.0048750001005828,0.0068029998801648,0.0128180002793669,0.035810001194477,0.01787655,8.456418e-06
326,1.854952975102076,-10.842256911041284,17.863500595092773,17.271299362182617,16.97089958190918,16.87820053100586,16.786800384521484,0.0190890002995729,0.014453999698162,0.0107119996100664,0.0287319999188184,0.0701979994773864,0.1508396,4.278303e-05
327,1.8670173463892203,-10.553675065117728,-999.0,20.629100799560547,19.671199798583984,19.41790008544922,19.088600158691406,-999.0,0.0376489982008934,0.0357000008225441,0.0294020008295774,0.0907329991459846,0.07706779,1.872192e-05
328,1.873818384570617,-10.556931343166786,21.72830009460449,19.59589958190918,18.763999938964844,18.394899368286133,18.2317008972168,0.0561169981956481,0.0401480011641979,0.0220899991691112,0.0152749996632337,0.0545979999005794,0.183431,2.40939e-05
329,1.8787757842783464,-10.297433644087898,20.056900024414062,18.7898006439209,18.140600204467773,17.9281005859375,17.768299102783203,0.0499200001358985,0.0143849998712539,0.0059179998934268,0.021841999143362,0.0258889999240636,0.08200131,1.062084e-05
330,1.8806014830024,-10.28799914492514,-999.0,20.63050079345703,19.75620079040528,19.51580047607422,19.05120086669922,-999.0,0.071491003036499,0.0422810018062591,0.0426229983568191,0.0547790005803108,0.6713967,0.0001949842
331,1.8973950424371984,-10.88448793108742,-999.0,20.85110092163086,19.974300384521484,19.646299362182617,19.54800033569336,-999.0,0.0544480010867118,0.0704009979963302,0.024219999089837,0.1353980004787445,0.2974905,5.344991e-05
332,1.8978327425811,-10.378994012125316,17.721900939941406,17.343299865722656,16.987600326538086,16.929000854492188,16.798799514770508,0.0070219999179244,0.0082010002806782,0.0072010001167654,0.0072619998827576,0.029416000470519,0.3045965,0.0001152415
333,1.902466022864864,-10.859629491897731,18.344200134277344,17.882999420166016,17.655399322509766,17.598899841308594,17.566299438476562,0.0158089995384216,0.009711000137031,0.020983999595046,0.0116379996761679,0.0655770003795623,0.03664752,5.33721e-06
334,1.92242152861682,-10.706498067565878,17.71190071105957,16.765600204467773,16.385000228881836,16.11549949645996,16.117000579833984,0.0136259999126195,0.0092669995501637,0.0059509999118745,0.0051299999468028,0.0134990001097321,0.5506094,0.0001664764
335,1.9260833560965136,-10.669196799588423,18.94289970397949,17.98200035095215,17.55470085144043,17.343700408935547,17.364299774169922,0.022206999361515,0.0119500001892447,0.0071479999460279,0.0153989996761083,0.028303999453783,0.04240662,7.575823e-06
336,1.9282838560854632,-10.814654873462716,17.73200035095215,17.10610008239746,16.681699752807617,16.646400451660156,16.723100662231445,0.0255810003727674,0.010054999962449,0.0069980002008378,0.0169740002602338,0.022223999723792,0.1536012,1.578321e-05
337,1.930575440125188,-10.68250003561326,-999.0,20.4143009185791,20.42650032043457,-999.0,-999.0,-999.0,0.0738459974527359,0.1289709955453872,-999.0,-999.0,0.0799581,1.120175e-05
338,1.9618855420371848,-10.680780022537236,18.67169952392578,17.579099655151367,17.093399047851562,16.818500518798828,16.701000213623047,0.029586000367999,0.0098329996690154,0.0048400000669062,0.0118890004232525,0.0263359993696212,0.06494495,1.327069e-05
339,1.9700996456646729,-10.86260536335214,-999.0,20.732500076293945,19.855199813842773,19.397600173950195,19.382400512695312,-999.0,0.0673080012202262,0.0418439991772174,0.0353179983794689,0.0980750024318695,0.5391059,0.0002198175
340,1.9784556582940689,-10.73540990803647,17.311199188232422,16.654699325561523,16.090599060058594,15.874600410461426,15.78030014038086,0.0084450002759695,0.0360689982771873,0.0042770002037286,0.0144880004227161,0.010793000459671,0.1083964,1.71585e-05
341,1.9805560033742844,-10.37491114419434,18.62030029296875,17.8164005279541,17.456899642944336,17.26810073852539,17.1564998626709,0.0084410002455115,0.0051330002024769,0.0090129999443888,0.0145530002191662,0.0165730006992816,0.6151062,0.0002986012
342,1.9822656065619224,-10.279755306075208,-999.0,21.171300888061523,20.074499130249023,19.75309944152832,19.471599578857425,-999.0,0.0791020020842552,0.0420790016651153,0.0457510016858577,0.1294039934873581,0.2407081,3.723493e-05
343,1.9902031374915248,-10.80533327648302,21.75830078125,20.648399353027344,19.71640014648437,19.44529914855957,19.170799255371094,0.3297080099582672,0.099371999502182,0.029033999890089,0.03923200070858,0.0678680017590522,0.212258,4.326859e-05
345,1.9930561151238364,-10.548443218333183,-999.0,19.792800903320312,18.8439998626709,18.502599716186523,18.50950050354004,-999.0,0.0567860007286071,0.0111549999564886,0.0423370003700256,0.0468689985573291,0.1842717,3.603738e-05
344,1.9929343113049496,-10.273376417226144,21.070499420166016,19.31489944458008,18.78580093383789,18.44499969482422,18.375200271606445,0.0618730001151561,0.0201799999922513,0.0116879995912313,0.0252459999173879,0.0392750017344951,0.03665421,1.816757e-05
346,1.9932790903919544,-10.529380367557964,-999.0,20.9148006439209,19.9650993347168,19.59980010986328,19.51070022583008,-999.0,0.0429980009794235,0.0303860008716583,0.0318639986217021,0.091899998486042,0.2350967,4.294026e-05
347,1.9934039541104047,-11.03398928297424,20.79750061035156,19.87179946899414,19.207799911499023,18.863800048828125,18.694799423217773,0.1151390001177787,0.0387660004198551,0.0312880016863346,0.0330640003085136,0.052361998707056,0.6921212,0.0001409764
348,2.006406761277211,-10.992803698506554,18.98270034790039,17.756500244140625,17.2268009185791,17.006000518798828,17.00860023498535,0.0269399993121624,0.0111010000109672,0.0166239999234676,0.021858999505639,0.0562399998307228,0.2919244,4.635607e-05
349,2.0113256598842075,-10.612694112064275,17.82360076904297,17.48080062866211,17.220199584960938,17.33690071105957,17.38129997253418,0.0189410001039505,0.0153679996728897,0.0065440000034868,0.0395630002021789,0.0404429994523525,0.5523068,0.0001291177
350,2.034071078318807,-10.96553960999017,18.900299072265625,17.89459991455078,17.413799285888672,17.223800659179688,17.079999923706055,0.0187170002609491,0.0149790002033114,0.0052720000967383,0.0075289998203516,0.0248550008982419,0.2911714,6.529612e-05
351,2.0354443276063563,-10.465348569455472,21.30139923095703,19.723499298095703,19.09630012512207,18.749799728393555,18.579200744628903,0.1303920000791549,0.0320039987564086,0.0286389999091625,0.0338350012898445,0.0668980032205581,0.334485,6.475031e-05
352,2.0365451335292053,-10.694477767608218,18.92490005493164,17.931699752807617,17.456899642944336,17.332399368286133,17.35700035095215,0.0194349996745586,0.0190459992736578,0.0262170005589723,0.0164160002022981,0.0190769992768764,0.2529217,4.707973e-05
