,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance,Unnamed: 0,z_phot,odds,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
0,PSO J222.7953+27.1072,-999,-999,-999,140522227953519220,3509128000032539,181350699138842,0,15363535922887,14052,1,1899,77,0.594814399811266,3509128,42224,3,444915712,7,53,222.79534989,27.10719188,0.0010000000474974,0.0010000000474974,222.79530881643845,27.107212158832134,0.002559377248009,0.002559377248009,4.252122961851977,-5.599187744699385,1.7959019361942177,1.7959019361942177,56031.87267102916,25.988359451293945,-0.6531831591599534,-0.6047549052412848,0.4556569599780383,209.7683074498287,41.19430466766148,39.83567826426429,63.41926933041989,-999,5,69,11,15,21,13,9,0.9995570182800292,20.07670021057129,0.0484770014882087,0.1748400032520294,9,19.94529914855957,20.37700080871582,18.60709953308105,0.0108930002897977,0.0416800007224082,11,18.87689971923828,0.0145439999178051,0.0472039990127086,11,16892216,0.9993299841880798,19.49239921569824,0.0414669997990131,0.1337909996509552,9,19.331100463867188,19.74860000610352,18.1692008972168,0.0156539995223283,0.0500839985907077,11,18.45800018310547,0.0248659998178482,0.071321003139019,11,16892216,0.999705970287323,19.30270004272461,0.0286950003355741,0.0909520015120506,13,19.12649917602539,19.429500579833984,17.912200927734375,0.0179089996963739,0.1268810033798217,19,18.1875,0.0298859998583793,0.1223710030317306,19,16892216,0.999068021774292,19.242300033569336,0.0629749968647956,0.2186609953641891,11,18.92790031433105,19.543800354003903,17.84600067138672,0.0252030007541179,0.098702996969223,13,18.13800048828125,0.0512610003352165,0.2370570003986358,13,16892216,0.999455988407135,18.888599395751957,0.1321160048246383,0.4908500015735626,7,18.14179992675781,19.59040069580078,17.765899658203125,0.0868889987468719,0.2327319979667663,7,17.965099334716797,0.0768010020256042,0.3302769958972931,7,16892216,0.0508754645759121,1013064.0,0.11370579,0.5633662921809077,474.2493813195624,-19.98932896499199,0.0001598519873532
69,PSO J222.8012+27.1901,-999,-999,-999,140622228012218723,3509128000033384,181350699139687,0,15363535594677,14062,1,1899,77,0.804951727208636,3509128,42224,3,444915712,7,53,222.80120361,27.19007104,0.0010000000474974,0.0010000000474974,222.80116645316505,27.190094320949544,0.008077036790642,0.008077036790642,3.341992402965941,1.5998084768998062,5.775792114291396,5.775792114291396,56233.74042174378,5.332248210906982,-0.6526370251959767,-0.6043731921076843,0.4569441519539498,209.73192000189425,41.272711950148114,40.02097692500968,63.42406853333124,-999,10,47,6,14,13,9,5,0.9993929862976074,21.81909942626953,0.0960360020399093,0.2489019930362701,6,21.507699966430664,22.15220069885254,21.298999786376957,0.1697099953889846,0.6305220127105713,6,21.454500198364254,0.2179850041866302,0.4339820146560669,6,115000,0.9995229840278624,20.980199813842773,0.0248259995132684,0.0839829966425895,13,20.800899505615234,21.10409927368164,20.679000854492188,0.0385800004005432,0.1849610060453415,14,20.64139938354492,0.0236089993268251,0.0865549966692924,14,16892216,0.99965101480484,20.416200637817383,0.0482369996607303,0.126010000705719,13,20.291200637817383,20.677400588989254,20.148799896240234,0.0714650005102157,0.2325789928436279,13,20.053600311279297,0.048539999872446,0.1675879955291748,13,16892216,0.9993659853935242,20.118099212646484,0.0574799999594688,0.1472920030355453,8,19.983400344848636,20.343299865722656,19.9330997467041,0.1319070011377334,0.2342430055141449,9,19.853599548339844,0.1258050054311752,0.256193995475769,9,16892216,0.9995250105857848,19.849000930786133,0.1237590014934539,0.1966580003499984,5,19.547399520874023,20.0408992767334,19.58390045166016,0.1535509973764419,0.3741300106048584,5,19.54960060119629,0.1535039991140365,0.3805840015411377,5,16892216,0.0351274120154229,1013133.0,0.50176895,0.2870560991385411,1894.411598171016,-20.81100124945161,2.135265149906549e-05
88,PSO J222.8071+27.1881,-999,-999,-999,140622228072386329,3509128000034244,181350699140547,0,15363535586610,14062,1,1899,77,0.430023045679576,3509128,42224,3,503635968,7,60,222.80718882,27.18809813,0.0010000000474974,0.0010000000474974,222.8071516432691,27.18810398676313,0.0013844405311061,0.0013327267381558,-2.7557317746846164,-11.185053199067378,1.0603510781065093,1.0032324186666892,56259.03296360139,5.32346773147583,-0.65258553299649,-0.6044521501514166,0.4569132524900281,209.73947370148525,41.272949752396,40.01798667989205,63.41854612574688,-999,10,51,11,8,13,9,10,0.999550998210907,20.383100509643555,0.0307119991630315,0.1329080015420913,9,20.32069969177246,20.621999740600582,20.47590065002441,0.0248579997569322,0.170753002166748,9,20.38010025024414,0.0366699993610382,0.1830220073461532,9,115000,0.9992499947547911,19.225400924682617,0.0082809999585151,0.0390879996120929,8,19.16189956665039,19.2898006439209,19.288799285888672,0.0254609994590282,0.0511739999055862,8,19.18939971923828,0.0205220002681016,0.0739540010690689,8,115000,0.9994239807128906,17.859800338745117,0.0027640000917017,0.0308820009231567,13,17.84939956665039,17.9552001953125,17.96940040588379,0.0049569997936487,0.0588289983570575,13,17.872299194335938,0.0046049999073147,0.0192140005528926,13,115000,0.9996820092201232,17.248600006103516,0.0072739999741315,0.0317989997565746,9,17.208599090576172,17.308799743652344,17.311100006103516,0.0052640000358223,0.057193998247385,9,17.234600067138672,0.0043020001612603,0.0326070003211498,9,115000,0.9996820092201232,16.942699432373047,0.0069849998690187,0.0477919988334178,9,16.893400192260742,17.06220054626465,17.069900512695312,0.0109120002016425,0.0392500013113021,9,16.964599609375,0.0093959998339414,0.037831000983715,9,115000,0.035712368646628,1013152.0,0.2604187,0.9192825802782044,1047.376971967968,-20.97590190986876,8.131201467241347e-05
110,PSO J222.8180+27.1897,-999,-999,-999,140622228180658140,3509128000035706,181350699142009,0,15363535576052,14062,1,1899,77,0.406623789487988,3509128,42224,3,444915712,7,53,222.81805968,27.18968531,0.0010000000474974,0.0010000000474974,222.8180140000665,27.189685192492902,0.0035356103219996,0.0035356103219996,-3.678557351932021,-12.552761488631727,2.386077914031734,2.386077914031734,56112.67000421583,12.822280883789062,-0.6524616773232711,-0.6045672884063158,0.4569378003771829,209.7505066874409,41.27815531146818,40.02405610543596,63.409140104736665,-999,10,57,11,14,14,10,8,0.9997599720954896,20.096799850463867,0.0353830009698867,0.0855140015482902,7,19.9950008392334,20.20499992370605,19.75749969482422,0.0216439999639987,0.0891290009021759,10,19.72610092163086,0.0267239995300769,0.0792369991540908,10,16892216,0.9994180202484132,19.87730026245117,0.0237240009009838,0.0729259997606277,9,19.72209930419922,19.951799392700195,19.262699127197266,0.026775000616908,0.1152660027146339,14,19.25819969177246,0.0232810005545616,0.1119770035147667,14,16892216,0.999776005744934,19.560199737548828,0.0562900006771087,0.1667460054159164,12,19.32699966430664,19.82620048522949,19.02750015258789,0.0160440001636743,0.0828860029578208,13,19.00379943847656,0.0350119993090629,0.100891999900341,13,16892216,0.9990910291671752,19.670900344848636,0.0468779988586902,0.1343760043382644,7,19.490100860595703,19.833200454711918,18.855600357055664,0.0357600003480911,0.1105519980192184,9,18.89109992980957,0.0193889997899532,0.0788910016417503,9,16892216,0.9992899894714355,19.358800888061523,0.0508689992129802,0.1963550001382827,8,19.197900772094727,19.686599731445312,18.742799758911133,0.0723450034856796,0.2690689861774444,8,18.73760032653809,0.0710930004715919,0.1956959962844848,8,16892216,0.0426986558890313,1013174.0,0.13127959,0.5082777872353323,545.2306854156593,-19.48894116237624,7.628091350744877e-05
334,PSO J222.7334+27.1591,-999,-999,-999,140592227333881437,3509128000024236,181350699130539,0,15363538400737,14059,1,1899,77,0.550487942575,3509128,42224,3,444915712,7,53,222.73345573,27.15910856,0.0010000000474974,0.0010000000474974,222.73341086522,27.15914160059651,0.0111308458683452,0.0111308458683452,12.573393080206746,4.95827636171242,7.915381987889357,7.915381987889357,55955.6188643818,8.83533000946045,-0.6535324983559486,-0.6037684122702616,0.4564635559793131,209.6740279860853,41.22079382799096,39.9361636444441,63.48022207519087,-999,5,38,1,13,14,8,2,0.9983530044555664,22.065000534057617,0.1625050008296966,-999.0,1,22.065000534057617,22.065000534057617,21.881799697875977,0.21875,-999.0,1,21.77569961547852,0.1625050008296966,-999.0,1,115000,0.9988150000572203,21.312400817871094,0.0382909998297691,0.1072530001401901,12,21.072799682617188,21.414600372314453,20.94499969482422,0.0595589987933635,0.2457769960165023,12,20.90449905395508,0.0418119989335536,0.2265180051326751,12,16892216,0.9991899728775024,20.93490028381348,0.0476039983332157,0.2182109951972961,14,20.45509910583496,21.245500564575195,20.553199768066406,0.0600910000503063,0.3485749959945678,14,20.52059936523437,0.0664760023355484,0.2447880059480667,14,16892216,0.9991809725761414,20.37159919738769,0.1252869963645935,0.2376900017261505,8,20.04700088500977,20.813800811767575,20.122299194335938,0.1303450018167495,0.4090439975261688,8,20.00609970092773,0.1502140015363693,0.3585610091686249,8,115000,0.9980360269546508,20.05470085144043,0.0966269969940185,0.1372839957475662,2,19.96739959716797,20.160600662231445,19.77120018005371,0.1713719964027404,0.2426809966564178,2,19.66819953918457,0.1909289956092834,0.2717210054397583,2,115000,0.0472652054955258,1013398.0,0.5660912,0.3282547760458327,2100.739288926724,-20.77572724970652,1.6809182179193678e-05
491,PSO J222.7990+27.1792,-999,-999,-999,140612227991505718,3509128000033053,181350699139356,0,15363535775107,14061,1,1899,77,0.0711697592131512,3509128,42224,3,444915712,7,53,222.79907545,27.17917343,0.0010000000474974,0.0010000000474974,222.7990455283829,27.17918626224876,0.003628985228872,0.003628985228872,-7.6547954326866545,7.617206565412205,3.105169825674148,3.105169825674148,55863.43679489369,11.171201705932615,-0.6527232159590651,-0.6044081280681566,0.4567748001731294,209.7352377780795,41.26193129118383,39.996276784784186,63.42464463498296,-999,5,58,13,14,7,14,10,0.999567985534668,20.40900039672852,0.0273289997130632,0.2049659937620163,10,20.30739974975586,20.95319938659668,19.81220054626465,0.0355410017073154,0.1836259961128235,13,19.79610061645508,0.028991000726819,0.1103470027446746,13,16892216,0.999547004699707,19.868099212646484,0.0223929993808269,0.1110809966921806,10,19.73550033569336,20.084699630737305,19.323699951171875,0.0186560004949569,0.0847299993038177,14,19.32570075988769,0.0181709993630647,0.0863220021128654,14,16892216,0.9996579885482788,19.75069999694824,0.0101020000874996,0.0378739982843399,6,19.67729949951172,19.77510070800781,19.073999404907227,0.0268479995429515,0.104322001338005,7,19.09860038757324,0.019225999712944,0.0655059963464737,7,16892216,0.998749017715454,19.63629913330078,0.0621979981660842,0.2015130072832107,11,19.36840057373047,19.92020034790039,18.93440055847168,0.0303949993103742,0.1401399970054626,13,18.96330070495605,0.0367520004510879,0.1333840042352676,13,16892216,0.9995359778404236,19.4148006439209,0.0941430032253265,0.2452169954776764,10,19.10269927978516,19.855100631713867,18.88190078735352,0.0661220028996467,0.2768050134181976,10,18.857200622558597,0.0403960011899471,0.19650299847126,10,16892216,0.0244077428443931,1013555.0,0.1532683,0.4911664635006537,633.1562224886853,-19.74720410984023,7.175627493698508e-05
563,PSO J222.7908+27.2079,-999,-999,-999,140652227907810107,3509128000031993,181350699138296,0,15363537378952,14065,1,1899,87,0.836827982065108,3509128,42224,3,503635968,7,60,222.79079242,27.20794552,0.0010000000474974,0.0010000000474974,222.7907516744048,27.207952143573547,0.0001555592087496,0.0001494325158447,3.112704088500595,-15.61303177755114,0.1056024128176541,0.0984680382142017,56059.76780545587,2095.4775390625,-0.6526423279954995,-0.6041577728011579,0.4572213657218563,209.71133528045124,41.28557577798215,40.05817443395196,63.43538011419385,-999,10,68,15,15,17,11,10,0.9997789859771729,14.655500411987305,0.0044269999489188,0.0160859990864992,11,14.63319969177246,14.67930030822754,14.705900192260742,0.0029609999619424,0.0110649997368454,13,14.64430046081543,0.0026670000515878,0.0075790002010762,13,115000,0.9992820024490356,14.032699584960938,0.0020940001122653,0.0035490000154823,4,14.027899742126465,14.034700393676758,14.093500137329102,0.0004870000120718,0.0011139999842271,6,14.03219985961914,0.0003910000086762,0.0007699999841861,6,115000,0.9996479749679564,13.854700088500977,0.0252340007573366,0.0563750006258487,5,13.79599952697754,13.931400299072266,13.873900413513184,0.0051500000990927,0.0145300002768635,5,13.807900428771973,0.0035010001156479,0.0119770001620054,5,115000,0.9995830059051514,13.719300270080566,0.0021160000469535,0.0068660001270473,7,13.711199760437012,13.730199813842772,13.7677001953125,0.0015620000194758,0.0126529997214674,11,13.721699714660645,0.0028049999382346,0.0137820001691579,11,115000,0.9993839859962464,13.666600227355955,0.0036830001045018,0.0087169995531439,8,13.654199600219728,13.68000030517578,13.695500373840332,0.0022919999901205,0.0067549999803304,10,13.666799545288086,0.0033319999929517,0.007931999862194,10,115000,0.0506136495147609,1013627.0,0.044070262,0.8888709329425225,186.85335597601104,-22.39053821821367,0.0094018535603022
571,PSO J222.7785+27.2029,-999,-999,-999,140642227785403974,3509128000030312,181350699136615,0,15363537400332,14064,1,1899,87,0.329297547535317,3509128,42224,3,503635968,7,60,222.77853983,27.20284118,0.0010000000474974,0.0010000000474974,222.77849847410255,27.20285337138487,0.0006482865408946,0.0006141746682054,-19.132039131935063,-5.683920794713769,0.4838915997355505,0.4518362466266087,56021.70202634396,46.16271209716797,-0.6528013794642628,-0.6040458174648463,0.4571422200724641,209.7005937071788,41.27664391969611,40.04397429685415,63.44560868474038,-999,10,73,15,18,15,13,12,0.9997429847717284,17.563600540161133,0.0059630000032484,0.0194320008158683,11,17.536300659179688,17.601900100708008,17.627700805664062,0.0043850000947713,0.0195589996874332,14,17.55739974975586,0.0045469999313354,0.0183210000395774,14,115000,0.9994940161705016,17.282800674438477,0.0026199999265372,0.0115029998123645,17,17.260799407958984,17.30109977722168,17.350799560546875,0.0054029999300837,0.0220860000699758,18,17.275800704956055,0.004753999877721,0.0162179991602897,18,115000,0.9992949962615968,17.168399810791016,0.0072889998555183,0.0222410000860691,12,17.12310028076172,17.199100494384766,17.246000289916992,0.0061960001476109,0.0194070003926754,13,17.166099548339844,0.001803999999538,0.0153289996087551,13,115000,0.9992820024490356,17.16320037841797,0.0031439999584108,0.044599000364542,10,17.149900436401367,17.292499542236328,17.243799209594727,0.0046120001934468,0.0261070001870393,10,17.165700912475586,0.0061090001836419,0.0204559992998838,11,115000,0.999584972858429,17.159900665283203,0.0070009999908506,0.0268190000206232,12,17.11400032043457,17.19409942626953,17.233200073242188,0.0068029998801648,0.0353420004248619,12,17.129899978637695,0.0101049998775124,0.0454760007560253,12,115000,0.0459282929366493,1013635.0,0.0664669,0.675025123236201,280.34810450939926,-20.028594022113765,0.0004742882446204
616,PSO J222.8097+27.1260,-999,-999,-999,140552228097481668,3509128000034585,181350699140888,0,15363536311095,14055,1,1899,77,0.788265540067354,3509128,42224,3,436527104,7,52,222.80971254,27.12594558,0.0010000000474974,0.0010000000474974,222.80968193859684,27.125952246593474,0.0070845955198131,0.0070845955198131,-12.04936609382625,-6.774082955795119,5.205260945028282,5.205260945028282,55976.88478880109,4.373569965362549,-0.6529220618936137,-0.6048174315622392,0.4559480842936486,209.7743130007732,41.216548682103706,39.880734268851256,63.40884771040548,-999,5,57,6,15,18,12,6,0.9992259740829468,21.853500366210938,0.0731680020689964,0.2676759958267212,6,21.430299758911133,22.177400588989254,21.6825008392334,0.2814880013465881,0.5432639718055725,6,21.703800201416016,0.2922840118408203,0.7626479864120483,6,115000,0.9991840124130248,21.05909919738769,0.0275650005787611,0.1032089963555336,14,20.86370086669922,21.223899841308597,21.078500747680664,0.0576450005173683,0.3676199913024902,14,21.03820037841797,0.0584179982542991,0.252810001373291,14,115000,0.999343991279602,20.482200622558597,0.0180469993501901,0.0765890032052993,18,20.369800567626957,20.715499877929688,20.446800231933597,0.0445949994027614,0.2225950062274933,17,20.37730026245117,0.0410429984331131,0.2085600048303604,18,115000,0.9995020031929016,20.0575008392334,0.0381509996950626,0.1354880034923553,12,19.91900062561035,20.378400802612305,20.060400009155277,0.0794729962944984,0.3457939922809601,12,19.95359992980957,0.0933929979801178,0.374891996383667,12,115000,0.9987189769744872,19.736299514770508,0.0488049983978271,0.1418839991092682,6,19.61210060119629,19.960599899291992,19.642900466918945,0.0998649969696998,0.327892005443573,6,19.65239906311035,0.1402119994163513,0.3257240056991577,6,115000,0.0376770703703786,1013680.0,0.61435014,0.4423408968540472,2250.4338565545286,-20.7893556102903,1.4832342256069854e-05
620,PSO J222.8068+27.1289,-999,-999,-999,140552228067995274,3509128000034160,181350699140463,0,15363536313285,14055,1,1899,77,0.636619885113668,3509128,42224,3,436527104,7,52,222.80680231,27.12893429,0.0010000000474974,0.0010000000474974,222.80676791320255,27.1289492374087,0.0026551407615893,0.0026039330446339,-10.265091387919234,-1.9409831092318848,2.039116490999038,1.9770269175904964,56009.83798422761,3.882834196090698,-0.652935323638129,-0.6047680164079614,0.455994637551311,209.7695864102577,41.21829895959983,39.886667961801706,63.41178889356573,-999,5,74,13,18,19,14,10,0.9993280172348022,19.73699951171875,0.0124099999666213,0.0472580008208751,11,19.659500122070312,19.844900131225582,19.838699340820312,0.0200420003384351,0.0983270034193992,12,19.76189994812012,0.0229930002242326,0.0871649980545044,12,115000,0.99965101480484,19.39559936523437,0.0093759996816515,0.0460180006921291,18,19.31859970092773,19.49860000610352,19.494400024414062,0.0148999998345971,0.073753997683525,18,19.38409996032715,0.0137120001018047,0.0661280006170272,18,115000,0.9997220039367676,19.2731990814209,0.0070059997960925,0.0747670009732246,19,19.23660087585449,19.52569961547852,19.396900177001957,0.0172439999878406,0.1174729987978935,19,19.30290031433105,0.0182290002703666,0.0930100008845329,19,115000,0.9993680119514464,19.231000900268555,0.0192350000143051,0.0951799973845481,14,18.9778995513916,19.358299255371094,19.35759925842285,0.0404799990355968,0.1632920056581497,14,19.260299682617188,0.0277919992804527,0.1551800072193145,14,115000,0.9993749856948853,19.241100311279297,0.0498199984431266,0.1266500055789947,9,19.10790061950684,19.447200775146484,19.23539924621582,0.0699990019202232,0.3004130125045776,8,19.319599151611328,0.1021099984645843,0.2515049874782562,9,115000,0.0337534296055879,1013684.0,0.15329395,0.4213697458339122,633.2582863807626,-19.690077986818963,6.805647202381341e-05
