distance,objid,ra,dec,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,sdss_photo_redshift,sdss_photo_redshift_error,photoErrorClass,specObjID,spec_redshift,spec_redshift_error
0.560078126207845,1237661138498682932,158.670793768194,39.6464735015412,24.36802,21.90847,20.31663,19.61938,19.44428,1.853241,0.114622,0.03485797,0.02817705,0.08237331,0.06705896,0.05225189,0.03614761,0.02686155,0.01998006,0.385977,0.042032,1,9935215792823228416,0.3377263,0.0001282451
0.625148152211909,1237661138498682933,158.672581059025,39.646314665829,23.93106,22.52781,20.62399,20.15001,19.50296,1.561985,0.2699111,0.07445361,0.0392406,0.2040274,0.06697667,0.05218777,0.03610326,0.02682859,0.01995554,0.376129,0.046972,1,9932832326576003072,0.3362415,0.0001140984
1.32161822990544,1237661138498683433,158.666853632042,39.6196621137486,21.177,21.47293,19.87537,19.28558,18.79035,0.3039308,0.0763186,0.0310585,0.03466674,0.07486148,0.06404152,0.04990072,0.03452108,0.02565286,0.01908102,0.358116,0.047008,1,9935214418433693696,0.3385222,0.0001000904
1.38796891375101,1237661138498682947,158.664946798407,39.6641014293937,24.0039,21.8147,20.34719,19.64486,19.23654,2.000812,0.1166545,0.04358441,0.04736049,0.1155738,0.06662683,0.05191518,0.03591468,0.02668845,0.01985131,0.390865,0.09014,1,9932832601453910016,0.3209691,7.835207e-05
1.4700915070007,1237661138498682946,158.667265670624,39.665180491506,23.45611,21.89563,20.12801,19.55007,19.16931,0.8801623,0.089927,0.02802553,0.02322642,0.06240224,0.06638669,0.05172806,0.03578523,0.02659226,0.01977976,0.356102,0.041201,1,9935212219410438144,0.3221691,8.963712e-05
1.48730894442655,1237661138498682941,158.676545665572,39.6195704100719,23.0062,22.03918,20.30732,19.75503,19.46342,1.210915,0.07568619,0.03070614,0.02922844,0.07722005,0.06358136,0.04954217,0.03427304,0.02546854,0.01894392,0.347449,0.03753,1,9932833975843444736,0.3699631,0.0001104999
1.6592778784327,1237661138498683489,158.690581552518,39.6257394642461,22.58247,22.28889,20.47271,19.76498,19.61158,0.3890944,0.1210268,0.03352969,0.03046149,0.1210353,0.06375585,0.04967812,0.0343671,0.02553844,0.0189959,0.400947,0.043043,1,9935214143555786752,0.3502862,0.0001049155
2.28549397640035,1237661138498682883,158.624356305553,39.6154391506535,16.72102,15.1939,14.43157,14.01488,13.74379,0.01107855,0.002311213,0.002083609,0.002079696,0.003504347,0.06306242,0.04913781,0.03399331,0.02526067,0.0187893,0.039543,0.011164,1,1612361834503890944,0.04313816,9.710892e-06
2.37577298647211,1237661138498683507,158.678510065024,39.6783648965945,21.07192,21.31226,19.82713,19.29325,19.17934,0.4845032,0.09415131,0.0276316,0.0269332,0.07962856,0.06463644,0.05036427,0.03484177,0.02589117,0.01925827,0.346517,0.025828,1,9932841672424839168,0.3249417,0.0001108436
2.57616792463386,1237661138498683318,158.607210995792,39.6530593827968,20.31328,21.82303,20.59698,19.91656,19.80414,0.2391564,0.1103459,0.04844436,0.03813872,0.1466168,0.06319339,0.04923986,0.03406391,0.02531313,0.01882832,0.431158,0.051639,1,9932833426087630848,0.4413345,0.0001356425
3.49609437313979,1237661138498683587,158.710455206093,39.6851676315426,23.29181,20.98225,19.74274,19.12799,19.17634,0.5798696,0.0502715,0.0260396,0.02447113,0.1015875,0.06224991,0.04850471,0.03355533,0.02493521,0.01854721,0.278083,0.043143,1,9935213318922065920,0.4402107,0.0001271213
3.86451296833387,1237661383314178328,158.726637219394,39.6014826738104,23.44637,20.52105,18.90539,18.31835,18.02399,0.7116507,0.03753372,0.0142719,0.01161336,0.03119709,0.05864087,0.04569257,0.03160991,0.02348955,0.01747191,0.332871,0.021399,1,5216406237999290368,0.3365619,4.315391e-05
