distance,objid,ra,dec,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,sdss_photo_redshift,sdss_photo_redshift_error,photoErrorClass,specObjID,spec_redshift,spec_redshift_error
2.45173553724043,1237678881006290244,327.236824393113,-1.65849703586958,22.99806,23.03295,21.82282,20.14173,19.77075,1.029203,0.3522587,0.1292024,0.046934,0.106328,0.2598108,0.2024428,0.140049,0.1040714,0.07741001,0.666507,0.05726,-4,10294128540506150912,0.6261052,0.0001826599
2.69505503866228,1237678881006289025,327.305439129363,-1.66418159620342,20.43475,21.76774,19.06858,18.46142,18.40054,2.016558,0.1503315,0.0294605,0.02063892,0.05921289,0.2882166,0.2245764,0.1553609,0.1154498,0.08587345,0.427837,0.031753,1,4925966672622540800,0.460854,9.834015e-05
2.93294483335549,1237678881006290306,327.280153759024,-1.63966250518555,23.82801,23.52211,22.29739,20.83964,20.1103,1.046529,0.2822135,0.1847795,0.05899888,0.1226219,0.2788554,0.2172822,0.1503148,0.1117,0.0830843,0.715872,0.084646,-4,10294117545389873152,0.7821156,0.0002309757
3.25261571171616,1237678881006289390,327.302255405516,-1.64584091646099,19.50185,20.41219,18.83038,18.20636,18.13989,0.3248447,0.03982769,0.01671456,0.01406384,0.04109317,0.2867462,0.2234307,0.1545683,0.1148608,0.08543536,0.313322,0.018977,1,4925976018471376896,0.3212926,8.224174e-05
