distance,objid,ra,dec,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,sdss_photo_redshift,sdss_photo_redshift_error,photoErrorClass,specObjID,spec_redshift,spec_redshift_error
0.685533007936208,1237665226237215012,199.784577607832,31.1402309333501,22.5361,20.567,18.75871,18.34582,18.178,0.6138526,0.04857325,0.01723576,0.01457253,0.03363676,0.04215854,0.03284965,0.02272524,0.01688728,0.01256104,0.350945,0.023747,1,7307151799382988800,0.4143749,7.131039e-05
1.9570915273476,1237665226237214891,199.754398904802,31.1204598996565,18.58314,16.8689,16.08019,15.69959,15.47715,0.02323794,0.004120697,0.003426397,0.00341109,0.005647644,0.04362782,0.0339945,0.02351724,0.01747583,0.01299881,0.053664,0.012103,1,2368941022500644864,0.04532448,1.381519e-05
2.54797325292401,1237665226237214993,199.765673141335,31.1062686516755,22.75548,20.91266,19.14778,18.57306,18.46925,0.8179471,0.04167016,0.01582675,0.0134374,0.0313617,0.04542676,0.03539623,0.02448695,0.01819642,0.0135348,0.336469,0.02268,1,12836558428328712192,0.3076878,6.539466e-05
2.59967815590359,1237665226237214941,199.774698604711,31.104682117674,23.25912,20.27151,18.7425,18.13054,17.93853,0.854354,0.03853746,0.01598202,0.01369945,0.03219284,0.04580619,0.03569188,0.02469147,0.01834841,0.01364785,0.294236,0.021583,1,7307151249627174912,0.3062192,5.79569e-05
2.66150275313159,1237665226237214942,199.780765997103,31.1039465973889,19.3676,18.24928,17.71652,17.50872,17.40059,0.04820833,0.009401947,0.009365599,0.01033841,0.0335414,0.04597609,0.03582426,0.02478306,0.01841647,0.01369847,0.062703,0.021656,1,2368942122012272640,0.04621075,5.038177e-06
2.71906155305243,1237665226237215415,199.787397790704,31.1039941387569,21.68861,21.16944,19.96897,19.39415,19.1442,0.3779373,0.06060264,0.03316285,0.02529908,0.05974163,0.04609361,0.03591583,0.0248464,0.01846354,0.01373348,0.320758,0.058419,1,12836560902229874688,0.3059055,8.615194e-05
3.03796751997354,1237665226237280264,199.825825052435,31.1223938857778,18.80563,17.74679,17.03645,16.63831,16.28691,0.05967385,0.008538966,0.0067957,0.007146073,0.01779473,0.04307279,0.03356203,0.02321805,0.0172535,0.01283344,0.106911,0.023365,1,2368936349576226816,0.113499,3.276893e-05
3.13769390519409,1237665226237215360,199.780148132426,31.2001043178476,21.34243,21.2582,19.32891,18.85243,18.59369,0.3386747,0.1219197,0.02855645,0.02385855,0.05156314,0.04133407,0.03220722,0.02228081,0.01655703,0.01231539,0.387349,0.029142,1,7307153173772523520,0.4107138,0.0001125208
3.61470343846615,1237665226237215052,199.713150546755,31.1771051035871,20.84008,20.8515,20.39271,19.59007,19.31309,0.1253187,0.04911723,0.05305504,0.02941804,0.07335149,0.0387412,0.03018688,0.02088315,0.01551842,0.01154285,0.731213,0.064014,1,7307163344255080448,0.7802328,3.87863e-05
5.85762332667892,1237665226237280307,199.824113376706,31.0599861019769,24.15151,24.63108,21.74476,20.03231,19.57232,1.359354,0.7251543,0.09794187,0.0529509,0.1241118,0.04798417,0.03738894,0.0258655,0.01922083,0.01429677,0.726907,0.038057,-7,12836569973200803840,0.7080252,0.000320434
