distance,objid,ra,dec,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,sdss_photo_redshift,sdss_photo_redshift_error,photoErrorClass,specObjID,spec_redshift,spec_redshift_error
3.38671061792633,1237651190287368655,141.106390540222,56.0825566785864,21.82867,21.29682,19.95875,19.22824,19.04368,0.3098977,0.06600327,0.03972569,0.02641031,0.07063097,0.1283978,0.1000467,0.06921185,0.05143182,0.03825583,0.470303,0.102704,1,6446007700388337664,0.4845159,2.08326e-05
3.52486361009701,1237651190287368325,141.057196749811,56.1360699297095,18.62548,17.62243,16.61293,16.15901,15.83087,0.07932954,0.009953788,0.006255862,0.005430848,0.01292881,0.1297919,0.101133,0.06996331,0.05199024,0.03867119,0.163727,0.014587,1,507822121683019776,0.1802157,2.711535e-05
5.74972786346633,1237651190287368395,141.050106436365,56.2025332288853,20.18459,19.64271,18.31363,17.84566,17.54439,0.3190832,0.02822524,0.01354695,0.01079615,0.02590382,0.1267004,0.09872406,0.06829684,0.05075188,0.03775007,0.254748,0.02223,1,8382415079141038080,0.2598002,4.765467e-05
5.89038744040485,1237651190287433829,141.311539798907,56.181697710322,19.00669,17.45108,16.7131,16.2858,15.98452,0.03484717,0.005638204,0.004507869,0.004130313,0.008578657,0.1109286,0.0864348,0.0597952,0.04443424,0.03305091,0.093958,0.019861,1,507808927543486464,0.05729061,7.380466e-06
6.24215156599667,1237651190287434169,141.347084441875,56.1434050373229,19.90567,19.3596,20.21739,19.00548,18.70934,0.3331838,0.1137238,0.0559513,0.03392182,0.09618759,0.1045982,0.0815022,0.05638284,0.04189849,0.03116478,0.466996,0.027797,1,8382402709635225600,0.476034,0.0002321134
6.45869261097031,1237651190287434103,141.154228243767,56.2372779459397,25.9075,22.674,20.35177,19.63543,19.05154,0.5666096,0.2033987,0.08937087,0.0336621,0.0692387,0.1174858,0.09154413,0.06332981,0.04706083,0.03500461,0.570421,0.027416,2,8382413154995689472,0.6167808,0.0001537489
6.99776998622191,1237651190287368583,140.95420943252,56.1437418642951,24.54234,22.55659,21.15603,19.71023,19.39779,1.10579,0.1868047,0.1002124,0.04266309,0.1034149,0.1327944,0.1034725,0.07158177,0.05319292,0.03956576,0.559255,0.033635,1,8382426898891036672,0.5088592,0.0002498766
7.28140691418357,1237651190287302898,140.951934416097,56.0979369719735,19.73266,18.322,17.6929,17.3452,17.1999,0.03962219,0.008057293,0.007029559,0.006821889,0.01741788,0.1382846,0.1077504,0.07454123,0.05539212,0.04120156,0.105576,0.02824,1,507820472415578112,0.0524492,8.592426e-06
7.36109253077967,1237651190287433802,141.157706970976,56.252381618153,20.25851,18.47392,17.61323,17.13491,16.71961,0.1092828,0.01221658,0.008334488,0.006893639,0.01530769,0.1179452,0.09190211,0.06357745,0.04724486,0.03514149,0.124738,0.024156,1,507822396560926720,0.1227742,2.32166e-05
7.71835971582003,1237651190287368322,140.954256666581,56.1859611146486,19.448,18.20173,17.65186,17.26554,16.99312,0.04112428,0.007811395,0.006845306,0.006246215,0.01520256,0.1305502,0.1017238,0.07037207,0.052294,0.03889713,0.087726,0.019918,1,507824595584182272,0.05502497,6.186301e-06
