distance,objid,ra,dec,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,sdss_photo_redshift,sdss_photo_redshift_error,photoErrorClass,specObjID,spec_redshift,spec_redshift_error
0.00387440719303186,1237667911124713496,171.438929259577,24.1399915808714,15.52286,14.4732,13.90905,13.58375,13.33039,0.01003128,0.002378603,0.002257908,0.002354228,0.005142691,0.07860269,0.06124668,0.04237017,0.03148558,0.02341949,0.024915,0.006223,2,2815961497438545920,0.02373581,9.806977e-06
2.8950674742574,1237667911124713624,171.45133102635,24.0930698326425,18.89737,17.68527,17.01791,16.85215,16.71293,0.03153625,0.006560367,0.006279134,0.007373879,0.02260017,0.07980347,0.06218233,0.04301745,0.03196657,0.02377726,0.020525,0.007236,1,2815959573293197312,0.02413535,4.27174e-06
3.96691328112177,1237667550347788801,171.423949549458,24.2046637020993,23.07392,21.83639,20.36793,19.57563,19.33088,0.4512636,0.07206658,0.02874533,0.02207587,0.07245313,0.07764561,0.06050094,0.04185427,0.03110221,0.02313433,0.499095,0.051342,1,7221568562653321216,0.5944887,0.000103655
6.13068355205072,1237667550347788642,171.384295859228,24.229153158241,22.6839,22.10486,20.67162,19.74253,19.13325,0.3893898,0.1580386,0.05230244,0.03089531,0.1055888,0.07719133,0.06014696,0.04160939,0.03092024,0.02299898,0.54911,0.055782,1,7221566363630065664,0.5257832,0.0001910105
6.41485473241861,1237667911124713661,171.424283036255,24.0339233091209,22.27597,20.11116,18.5808,18.14342,17.67535,0.4835757,0.03391903,0.01485223,0.01210139,0.0331466,0.08208073,0.06395674,0.04424498,0.03287876,0.02445576,0.325232,0.021481,1,7221568287775414272,0.3161093,5.878424e-05
6.80365056048888,1237667911124779116,171.556211497237,24.1023845270827,21.33734,19.68138,18.21398,17.72196,17.51995,0.4773665,0.02707169,0.01127928,0.01030785,0.02806024,0.07835567,0.06105421,0.04223702,0.03138663,0.02334589,0.290725,0.017495,1,2815963696461801472,0.3052786,6.005519e-05
7.01214344509663,1237667911124648089,171.351020706952,24.0550879768431,19.56508,20.46883,18.65571,18.1578,17.77065,0.2486694,0.03650264,0.01335997,0.0115877,0.03666421,0.081937,0.06384476,0.04416751,0.03282119,0.02441294,0.351076,0.018122,1,2811414468276283392,0.3784648,6.969335e-05
7.16985776916241,1237667911124713589,171.397017235702,24.0268059546809,17.36722,16.52448,16.18006,16.04326,15.91986,0.0229543,0.00501934,0.005897942,0.007151171,0.02328132,0.08262665,0.06438213,0.04453926,0.03309744,0.02461842,0.016425,0.005244,1,2811414743154190336,0.02397229,8.030453e-06
7.55105758865308,1237667911124779080,171.573587171102,24.1125833711379,20.48036,18.28337,17.2835,16.87643,16.68817,0.1001275,0.008837215,0.006099521,0.006074213,0.01495562,0.07800829,0.06078353,0.04204977,0.03124748,0.02324239,0.133113,0.014323,1,2815962047194359808,0.1288328,2.404958e-05
7.79436283496329,1237667550347788320,171.510108828602,24.252544628085,21.85324,20.39488,18.45106,17.82364,17.18196,0.3487434,0.04172068,0.009010338,0.008308745,0.01809213,0.0784051,0.06109273,0.04226367,0.03140643,0.02336062,0.333689,0.024418,1,2815959023537383424,0.2470226,3.871473e-05
