distance,objid,ra,dec,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,sdss_photo_redshift,sdss_photo_redshift_error,photoErrorClass,specObjID,spec_redshift,spec_redshift_error
0.522594897810687,1237659324941927199,207.244271077968,57.3823117255266,21.08389,21.78551,20.02142,19.49374,19.28695,0.6582124,0.07604818,0.02811284,0.02487952,0.08410683,0.03149528,0.02454091,0.01697729,0.01261595,0.009383946,0.323692,0.042951,1,9231354066139109376,0.3060333,7.212179e-05
0.609358583035079,1237659324941927135,207.221139238322,57.3962826179455,21.97945,20.857,19.07397,18.49376,18.0011,0.3778686,0.05270993,0.01826235,0.01763144,0.04597156,0.03338956,0.02601692,0.01799839,0.01337473,0.009948341,0.352584,0.031248,1,7661802850213976064,0.3106275,7.337629e-05
0.789307451263968,1237659324941927122,207.213006565344,57.3949993130617,22.87484,21.55484,19.83465,19.30957,18.96725,0.4713562,0.1015695,0.03384598,0.03016418,0.08327051,0.03370902,0.02626584,0.01817059,0.01350269,0.01004352,0.396383,0.040657,1,9231354615894923264,0.3108914,9.683079e-05
1.03339904638285,1237659324941926619,207.203247155071,57.3891954256942,21.51077,19.9152,18.43665,17.81079,17.43779,0.2326206,0.02816908,0.0125694,0.01104554,0.03249751,0.03385069,0.02637623,0.01824695,0.01355944,0.01008573,0.312686,0.033873,1,9234893131438381056,0.3124554,6.311957e-05
1.22159199450736,1237659324941927255,207.269135375028,57.3805774584701,20.48805,21.76438,20.27086,19.6629,19.57997,0.3729917,0.1113361,0.04086813,0.0393656,0.1203451,0.02998333,0.02336281,0.01616228,0.01201031,0.008933463,0.337485,0.058482,1,9234901927531403264,0.305201,0.0001893887
1.46568696996154,1237659324941927268,207.280523968591,57.3898331373897,24.75548,21.08548,19.23817,18.66282,18.17377,0.8897554,0.05749886,0.01881503,0.01692063,0.04384581,0.02905581,0.02264009,0.01566231,0.01163877,0.00865711,0.352309,0.019194,1,7661791305341884416,0.3056625,6.508525e-05
1.61678499416709,1237659324941926519,207.227662993292,57.4161587403025,20.83929,18.68325,17.6196,17.17296,16.82339,0.0971786,0.01091682,0.007108104,0.007082651,0.01926842,0.03342652,0.02604572,0.01801831,0.01338953,0.009959352,0.137347,0.009832,1,1303846012955158528,0.1283663,3.042711e-05
1.69557320360651,1237659144557232895,207.27557801238,57.3714966583169,20.94457,21.22666,19.88437,19.34773,19.2084,0.6011315,0.06315621,0.04332973,0.03790402,0.0952468,0.02931631,0.02284307,0.01580273,0.01174312,0.008734724,0.279711,0.057326,1,9231343620778645504,0.3076861,9.065906e-05
1.80729668408503,1237659144557232309,207.215137326988,57.3614074303721,23.53778,19.23958,17.50187,17.08214,17.0126,1.255215,0.0258372,0.01134531,0.01030325,0.02702963,0.03195119,0.02489615,0.01722304,0.01279856,0.009519781,0.310349,0.014786,1,7661802300458162176,0.3079886,5.071594e-05
1.90141284005486,1237655107309339436,207.18425627141,57.3737030434989,21.32948,21.63229,20.12375,19.53059,19.29198,0.4565996,0.1058789,0.0313225,0.03064413,0.06635454,0.03392118,0.02643115,0.01828495,0.01358768,0.01010673,0.344039,0.068752,1,9231354341017016320,0.3072427,8.0707e-05
1.90780974243808,1237659144557232311,207.218547826498,57.3590169870612,23.40068,21.26781,19.45619,18.53947,18.46056,1.469966,0.1096906,0.02700473,0.02018077,0.08819225,0.03166186,0.02467071,0.01706708,0.01268267,0.009433578,0.399751,0.027798,1,9234901652653496320,0.3130909,9.799246e-05
1.94404621999768,1237659144557232310,207.213938824026,57.3592146938268,22.77714,19.56288,17.67638,17.2662,17.12602,0.8475901,0.02983256,0.01236571,0.01098998,0.02883462,0.03191384,0.02486705,0.01720291,0.0127836,0.009508653,0.33111,0.013256,1,9231354890772830208,0.3077672,6.521125e-05
