objID,ra,dec
116770042514369981,4.25142933,7.31626092
116770042526951323,4.25268624,7.30904945
116770042528460393,4.25283316,7.30828151
116770042530962175,4.25297627,7.30979876
116770042533874647,4.25338973,7.31181856
116770042534220914,4.25342269,7.30870919
116770042554357902,4.25544241,7.31454557
116770042559512811,4.25595336,7.31029201
116770042561202335,4.25611783,7.30989672
116770042561835385,4.25618135,7.31243822
116770042578962242,4.25789653,7.30981711
116770042580386879,4.25803877,7.31368099
116770042580399198,4.25803918,7.3156133
116770042583945910,4.25839636,7.31287471
116770042586588733,4.25865815,7.31521793
116770042587073645,4.25871078,7.31098639
116770042587435066,4.25874715,7.31217063
116770042588156474,4.25881895,7.3133436
116770042588889343,4.25889147,7.31573464
116770042594858552,4.25949645,7.31508389
116770042596194611,4.259619,7.31178811
116770042599169807,4.25990873,7.31611248
116770042599819064,4.25999106,7.31551197
116770042602714840,4.26028153,7.31199163
116770042610407851,4.26104721,7.31450152
116770042610529335,4.26105489,7.3157145
116770042615865878,4.26158495,7.31285969
116770042616307444,4.26162913,7.31415091
116770042621644469,4.26216564,7.31167994
116770042632327756,4.26322522,7.31440942
116770042662289268,4.2662392,7.31568306
116770042680129918,4.26802,7.31622064
116770042680139988,4.26802066,7.31627871
116780042116609161,4.21166776,7.32392535
116780042117819938,4.21179877,7.32457985
116780042123177906,4.2123205,7.32287564
116780042126507542,4.21264917,7.32256218
116780042127609245,4.21276555,7.3240089
116780042137689391,4.21377404,7.32413029
116780042139698901,4.21397819,7.32370945
116780042151095991,4.21510839,7.32126846
116780042152639008,4.21526216,7.32378308
116780042154335617,4.21543501,7.32095989
116780042154747746,4.21547539,7.32273421
116780042155859363,4.21558638,7.3240815
116780042158228239,4.21582007,7.32314827
116780042161039623,4.21611229,7.32431113
116780042164322409,4.21643208,7.31828635
116780042170322930,4.21702019,7.31870745
116780042172539808,4.2172586,7.3244794
116780042180849952,4.21808994,7.32459983
116780042184039238,4.21840116,7.32398015
116780042195013072,4.219487743182044,7.318849123771642
116780042199736175,4.21996697,7.3214374
116780042206135903,4.22061667,7.32121677
116820042610223435,4.2610681,7.35255529
116820042613717666,4.26130056,7.35608127
116820042640162709,4.26402348,7.35189611
116820042643491489,4.26435001,7.35087118
116820042651774504,4.26516254,7.35338353
116820042671202578,4.26712139,7.35177782
116820042678990481,4.26791559,7.35002966
116820042690550176,4.26882651,7.34972738
116820042693280900,4.26932792,7.3503615
116820042701552426,4.27017343,7.35165715
116820042702891761,4.27030256,7.35109194
116820042704752282,4.27047394,7.35152252
116820042718196694,4.27184019,7.35521376
116820042719378302,4.27193751,7.35653746
116820042721406593,4.27214633,7.35510701
116820042723521553,4.27236193,7.35091482
116820042728973137,4.27291278,7.35224134
116820042729915853,4.2729925,7.35449645
116820042739957285,4.27401094,7.35569485
116820042741018369,4.27410167,7.35659307
116820042742353698,4.27423613,7.35268707
116820042742386552,4.27415427,7.35497385
116820042747297639,4.27474475,7.35599011
116820042753584453,4.27537834,7.35333852
116820042754400873,4.27544703,7.35034848
116820042759255503,4.27593312,7.3542209
116820042760878467,4.27609959,7.35664833
116820042770929141,4.27709537,7.35723841
116820042781171179,4.2781193,7.35059223
116820042784200426,4.27841999,7.34998407
116820042788509556,4.278884858308438,7.357573687382584
116820042790235747,4.27902469,7.35439931
116820042792089383,4.2792228,7.35746982
116820042794579593,4.27945745,7.35760616
116820042794792294,4.27947837,7.35153243
116820042806993104,4.28069929,7.3522001
116820042817720254,4.281773,7.3498403
116830042092035656,4.20919407,7.36267042
116830042093836083,4.20937451,7.36301804
116830042099466303,4.20993837,7.36320294
116830042105838556,4.21062814,7.36519295
116830042109728704,4.21097355,7.36521224
116830042114919837,4.21149474,7.36614105
116830042117639746,4.21175648,7.36608573
116830042121821895,4.21230776,7.35943622
116830042122162296,4.21220944,7.35987274
116830042127278570,4.212856668712233,7.3651576223060475
116830042128340132,4.21290422,7.35811877
116830042128688893,4.212926888783399,7.365271545857578
116830042130548239,4.21304533,7.36483505
116830042131958989,4.21318756,7.3654538
116830042132038634,4.21319086,7.36514955
116830042132446919,4.21323901,7.36369426
116830042138703216,4.21386918,7.36063868
116830042139559227,4.21395079,7.3656364
116830042139891160,4.21397537,7.35891634
116830042141790649,4.2141813,7.35848547
116830042142711036,4.21426724,7.35880976
116830042143774628,4.21437294,7.36180273
116830042151347426,4.21512734,7.36412693
116830042155450704,4.21554876,7.35854344
116830042160732065,4.21607667,7.35967735
116830042161811159,4.21613093,7.3588936
116830042162392898,4.21623504,7.36036035
116830042163497154,4.21633954,7.36390338
116830042168065063,4.21680576,7.3621638
116830042170561308,4.21705346,7.35903634
116830042171133171,4.21711073,7.36058897
116830042171913974,4.21718198,7.36125395
116830042172386296,4.21723493,7.36319378
116830042173839884,4.21737949,7.36618373
116830042178452470,4.21784814,7.36002516
116830042178931307,4.21788546,7.3590322
116830042181138201,4.21810559,7.36477289
116830042182842393,4.21828003,7.35993968
116830042192160411,4.21920948,7.35828474
116830042193218262,4.2193181,7.36483197
116830042193274483,4.21932102,7.3616856
116830042206422305,4.22064294,7.35986508
116830042208847579,4.22088951,7.36426323
116830042216253471,4.22162009,7.36084229
116830042226054769,4.22259512,7.36192571
116830042226695374,4.222658436867349,7.362449526328894
116830042227137748,4.22271027,7.36440743
116830042228515739,4.22281666,7.3626519
116830042234422961,4.22344177,7.36041199
116830042237782979,4.22377246,7.36043743
116830042250966778,4.22499949,7.36355346
116830042253247240,4.22532153,7.36398442
116830042254313521,4.22543097,7.36087832
116830042260392893,4.2260336,7.36036545
116830042267713928,4.22676131,7.36123172
116830042269034849,4.22688732010085,7.362038328342053
116830042274308486,4.22743058,7.36503085
116830042283383476,4.22833652,7.36084915
116830042283696523,4.22836687,7.36338831
116830042285145415,4.22850894,7.36246665
116830042289735004,4.22896804,7.3621225
116830042290171744,4.22901201,7.35940635
116830042290183334,4.22901834,7.36072254
116830042292154532,4.22921435,7.36172049
116830042293175030,4.22931775,7.36213959
116830042293320522,4.22933246,7.35838402
116830042294318907,4.22943208,7.36536971
116780042208968404,4.2209051,7.32329592
116780042232785846,4.223308005545351,7.321137585653805
116780042236400266,4.22363477,7.31649677
116780042245105801,4.22450307,7.3211134
116780042254758619,4.22548725,7.32348251
116780042256980789,4.22569317,7.31693298
116780042261929145,4.22620477,7.32392091
116780042269067718,4.22690873,7.32272094
116780042270083935,4.2270102,7.31956899
116780042280102525,4.22802104,7.31840763
116780042280130386,4.22801545,7.31661164
116780042280996918,4.22810088,7.3220542
116780042281288193,4.22812962,7.32311654
116780042282271603,4.22822268,7.31761126
116780042282403826,4.22823906,7.31947125
116780042282596358,4.22825848,7.32158069
116780042284363205,4.22842875,7.31895572
116780042284570151,4.22845658,7.31640682
116780042289805548,4.22897651,7.32091336
116780042298339557,4.22984112,7.32425962
116780042299276049,4.22992384,7.32132162
116780042299923493,4.22999203,7.31918956
116780042301320617,4.23014242,7.31681442
116780042303315401,4.23033152,7.32077993
116780042304347876,4.23043329,7.32284587
116780042312204626,4.23123422,7.320132
116780042317120935,4.23172233,7.3170793
116780042317400058,4.23170549,7.31631584
116780042318951324,4.2318972,7.31738716
116780042331193016,4.23311577,7.3187891
116780042332691441,4.23328103,7.31749566
116780042347430562,4.23474863,7.31676298
116780042350497707,4.23504613,7.32270272
116780042357221243,4.23573171,7.31733152
116780042363372046,4.23631616,7.31798509
116780042366642124,4.23667579,7.31806388
116780042367020002,4.23671202,7.31629738
116780042367855545,4.23678755,7.32090318
116780042373166511,4.23731619,7.32172013
116780042375252392,4.2375178,7.3182595
116780042377788713,4.23777747,7.32353872
116780042385971004,4.2386009,7.31713188
116780042386972197,4.23869761,7.31811193
116780042390494492,4.23904941,7.32002145
116780042395272777,4.23953787,7.31860886
116780042397806905,4.23978505,7.32204618
116780042398391410,4.2398435,7.31746971
116780042398622431,4.23986258,7.31830613
116780042401205854,4.240074045974035,7.321241939867243
116780042402930193,4.2403041,7.31645576
116780042405313692,4.24052906,7.31935707
116780042405559158,4.24055784,7.3239279
116780042409409456,4.24093948,7.32416322
116780042414588232,4.24146168,7.32315503
116780042419255872,4.2419266,7.32118554
116780042420365021,4.2420374,7.32048317
116780042426287482,4.24262765,7.32251382
116780042426295109,4.24263054,7.3205565
116780042430233069,4.24302334,7.31883781
116780042431841712,4.24318387,7.31770998
116780042432143543,4.24322489,7.31924768
116780042435724811,4.24356886,7.32028835
116780042436121006,4.24362313,7.31713345
116780042438921055,4.24389846,7.31714901
116780042442021167,4.24420039,7.31725192
116780042444062168,4.24441255,7.31810038
116780042452632206,4.24526752,7.31811891
116780042454507317,4.2454516,7.32237757
116780042455353881,4.2455383,7.3195293
116780042456211245,4.245709762185309,7.3172944180677835
116780042457202113,4.24567424,7.31809579
116780042458571521,4.245767632388142,7.31740834568814
116780042463614279,4.24637169,7.31986009
116780042466886735,4.24668416,7.32189145
116780042469142016,4.24691294,7.3179588
116780042470896740,4.247083308587284,7.321952852574814
116780042472886477,4.24728728,7.32167352
116780042479850466,4.2479962,7.31677698
116780042483026797,4.24830153,7.32194963
116780042488142225,4.24884037,7.31812559
116780042489173173,4.24899698,7.31909115
116780042497192627,4.24973039,7.31848239
116780042498744581,4.24988431,7.32011043
116780042507216539,4.25072181,7.32172786
116780042509722831,4.25096565,7.31863549
116780042512699474,4.25126941,7.3241724
116780042514314155,4.25143021,7.31974181
116780042517528135,4.25175608,7.3230736
116780042517873877,4.25178724,7.3195099
116780042517979144,4.25179746,7.32391208
116780042525484192,4.25254799,7.31977391
116780042528155304,4.25281454,7.32070034
116780042529536876,4.2529511,7.32201648
116780042531151489,4.25312137,7.31753692
116780042532933336,4.25328642,7.3190564
116780042535815022,4.25358073,7.32046416
116780042536552525,4.25366063,7.31839781
116780042537287801,4.25372769,7.32278125
116780042538324764,4.25384253,7.32026273
116780042539240133,4.25392464,7.31638904
116780042540339224,4.25403251,7.32396725
116780042540447917,4.25403427,7.32287708
116780042542382066,4.25424561,7.3180154
116780042544718165,4.25448203,7.32309668
116800042511731263,4.2511749,7.33401204
116800042515112130,4.25151692,7.33473281
116800042516152782,4.25161316,7.33527957
116800042520012265,4.25201264,7.33482345
116800042523261827,4.25233332,7.33446508
116800042524172494,4.25240941,7.33502276
116800042524669408,4.25247394,7.34080494
116800042524783307,4.25248521,7.33571752
116800042525101016,4.25251043,7.33379097
116800042527481871,4.25274832,7.33450394
116800042535108576,4.25353846,7.34010722
116800042537331093,4.25373448,7.33387199
116800042537452726,4.25374544,7.33521569
116800042538590754,4.25386031,7.3335899
116800042538623143,4.25386231,7.33556486
116800042540916863,4.25408624,7.33866596
116800042541091875,4.25411446,7.33452282
116800042541730044,4.254164794652224,7.332949304457628
116800042543111336,4.25431106,7.33405768
116800042544490785,4.25444946,7.33359817
116800042546245250,4.25463182,7.33733084
116800042546743960,4.25460424,7.33643717
116800042547015586,4.254712170271818,7.337706953096693
116800042551870877,4.25518745,7.33367485
116800042557372414,4.25573777,7.33495715
116800042562807546,4.25627917,7.3392353
116800042563266012,4.25632526,7.33794621
116800042568186412,4.25681026,7.33830894
116800042568692843,4.25686762,7.33531699
116800042570136146,4.25716556,7.33806038
116800042571133487,4.25711283,7.33585965
116800042571159138,4.25711313,7.34056277
116800042588961982,4.25889466,7.33459951
116800042589439195,4.25895334,7.34063396
116800042590857757,4.25908286,7.33941191
116800042591150780,4.25911387,7.33359708
116800042591378908,4.25913488,7.34037069
116800042592287257,4.25923795,7.33901805
116800042593280454,4.25932794,7.3333319
116800042594424079,4.25944214,7.33635286
116800042595928010,4.25959186,7.33962954
116800042596300678,4.259637,7.3335355
116800042597683406,4.2597697,7.33578722
116800042597721427,4.2597822,7.33413832
116800042599125892,4.25991418,7.33785952
116800042615353660,4.26152349,7.33602107
116800042617332059,4.2617335,7.33465842
116800042617755280,4.26181449,7.33734788
116800042619754124,4.26197723,7.33638607
116800042619928962,4.26199238,7.34043227
116800042621041522,4.26210669,7.33423313
116800042621435818,4.26214256,7.33780559
116800042623060740,4.26231394,7.3335589
116800042623971396,4.26240026,7.33411106
116800042630226071,4.26301004,7.33802989
116800042632326418,4.26322606,7.33831278
116800042634325546,4.26344044,7.33757829
116800042641699513,4.26417296,7.34088222
116800042644701712,4.26447635,7.33438151
116800042646715946,4.26467496,7.33791556
116800042648983642,4.26487205,7.33610437
116800042667715109,4.2665738,7.33705296
116800042679733082,4.267931012970778,7.3355265612485026
116800042682516093,4.26828642,7.33802833
116800042695607962,4.269533510263152,7.339655317166917
116800042699014255,4.26990891,7.33650122
116800042701610409,4.27016176,7.33328507
116800042704657783,4.27046395,7.33944134
116800042705473879,4.27054345,7.33618331
116800042707478900,4.27074902,7.34036884
116800042707536402,4.27075504,7.3382876
116800042710571926,4.27105417,7.33455557
116800042715929433,4.27160196,7.34081562
116800042717188922,4.27172763,7.34039638
116800042719784549,4.27188885,7.3366562
116800042719858300,4.2719563,7.3399247
116800042719940375,4.27199802,7.33326095
116800042720265874,4.27203079,7.33784362
116800042728157681,4.27281502,7.33934997
116800042733727509,4.27336878,7.33920449
116800042736930115,4.27370234,7.33306291
116800042747663728,4.2747636,7.33606087
116800042748125195,4.27481571,7.33727113
116800042761620588,4.276130562920149,7.333507399750849
116800042764592951,4.27646692,7.33541553
116800042773866791,4.27739728,7.3386177
116800042774281158,4.27743154,7.33394176
116800042779777473,4.27797804,7.33918754
116800042789493585,4.27894801,7.33594723
116800042792047710,4.2792188329228695,7.339437663439186
116800042793728299,4.27937424,7.33986915
116800042801930260,4.28020476,7.33318417
116800042805335960,4.28062644,7.33810521
116800042810146334,4.28101807,7.33822462
116800042814396245,4.28144221,7.33815857
116810042060411103,4.20604397,7.34221379
116810042061447218,4.20610834,7.34722874
116810042061936249,4.20620458,7.34650368
116810042062909437,4.20629235,7.34915748
116810042064805864,4.20647235,7.34618935
116810042068554222,4.20685975,7.34479846
116810042070353960,4.20703533,7.3445776
116810042073480518,4.20734002,7.34170104
116810042081460277,4.20815379,7.34153989
116840042129200207,4.2129232,7.36644905
116840042145281813,4.21452383,7.36779051
116840042146863079,4.21468157,7.36884568
116840042148943451,4.21488999,7.36915813
116840042150102255,4.21501053,7.36817241
116840042156581552,4.21565418,7.36758611
116840042156820952,4.21568461,7.36706996
116840042165661308,4.21656101,7.36736899
116840042167084644,4.21670331,7.37014917
116840042168224142,4.21682264,7.36974211
116840042170280281,4.21702102,7.36652228
116840042170670618,4.21706672,7.36679345
116840042171934553,4.21719277,7.37007278
116840042173738408,4.21737329,7.3732854
116840042175183801,4.21743488,7.36951525
116840042176246135,4.21762066,7.37139282
116840042177492768,4.21775471,7.36861619
116840042178177433,4.21781214,7.37248783
116840042181531968,4.21814946,7.36793369
116840042188442898,4.218860682003618,7.368743126586286
116840042188480704,4.2188402,7.36687052
116840042194881989,4.2194894,7.36793453
116840042196035593,4.21961007,7.37095699
116840042198356359,4.21983024,7.37158756
116840042208680096,4.22086654,7.36637063
116840042212963015,4.22129529,7.36880882
116840042223908279,4.22239052,7.37318023
116840042227652457,4.22276127,7.36834272
116840042228133264,4.22281111,7.36901674
116840042243881001,4.22438304,7.36712131
116840042249332574,4.22492919,7.36844096
116840042249863449,4.22498436,7.36917192
116840042254558918,4.22560671,7.3737184
116840042255263666,4.2255261,7.36933224
116840042261334579,4.2261335,7.37009431
116840042262383755,4.22623593,7.36942733
116840042262660839,4.22625645,7.36698559
116840042274322999,4.22742788,7.36879642
116840042274896636,4.22748548,7.37182312
116840042275374027,4.2275652,7.36961715
116840042279734310,4.22798962,7.36969681
116840042284255640,4.22842256,7.37098461
116840042287143162,4.22870892,7.36893292
116840042291077995,4.22910296,7.37294673
116840042291485450,4.22914332,7.3708257
116840042292145008,4.22920807,7.37046181
116840042293024001,4.22929951,7.36963405
116840042293268468,4.22931974,7.3733452
116840042294047592,4.22940468,7.37260538
116840042300275438,4.2300162,7.37081512
116840042301557248,4.23014821,7.37232365
116840042305156054,4.23051167,7.37132961
116840042307235214,4.2307261,7.37062142
116840042321787061,4.2322137,7.37215031
116840042324053572,4.23239978,7.36927547
116840042325104406,4.23250644,7.36997276
116840042327386996,4.2327315,7.37211359
116840042332387699,4.23323207,7.37269907
116840042333061162,4.23329938,7.36725175
116840042338621020,4.23386122,7.36714177
116840042340924568,4.23408739,7.37010878
116840042345622307,4.23456294,7.36820023
116840042345903753,4.2345848,7.36942739
116840042347678424,4.23476105,7.37330865
116840042347942286,4.23479169,7.36819342
116840042349818942,4.23498063,7.37372936
116840042353496478,4.23535589,7.37169538
116840042353604725,4.23535541,7.37023996
116840042355928109,4.23559549,7.37304421
116840042356319064,4.23562116,7.37383603
116840042357812486,4.23564197,7.3682435
116840042364042612,4.23639846,7.36845978
116840042364909590,4.23648393,7.37428076
116840042367967481,4.23680177,7.37251183
116840042370559948,4.23704523,7.37457281
116840042373141643,4.23730856,7.36765307
116840042376590626,4.23766421,7.36681708
116840042380044207,4.23799898,7.36980716
116840042389704386,4.23896394,7.36995716
116840042389727931,4.2389536,7.37274625
116840042390026279,4.23900319,7.3715206
116840042393385491,4.23933316,7.37084855
116840042397642318,4.23975884,7.36820408
116840042405255542,4.2405166,7.37091971
116840042410208509,4.24101473,7.37335914
116840042413206750,4.241315,7.37189788
116840042418053564,4.2417997,7.36924318
116840042430099521,4.24300497,7.3742268
116840042439511915,4.24400706518034,7.367788792005372
116840042454387494,4.24544502,7.37254337
116840042455530888,4.24554927,7.36702378
116840042458953001,4.24589525,7.36878001
116840042465621842,4.24655924,7.36781195
116840042466255572,4.24663372,7.37094171
116840042466491518,4.246641356777111,7.367563193734349
116840042468621204,4.24684459,7.36731409
116840042470976383,4.2470981,7.37160757
116840042471188428,4.24711438,7.37330692
116840042472144571,4.24721404,7.3701062
116840042485509241,4.24854338,7.3739735
116840042494119056,4.24941039,7.37383843
116840042496658498,4.24966442,7.3733775
116840042502967570,4.25029587,7.37259999
116840042504249034,4.25043425,7.37382627
116780042548530756,4.25485745,7.31692443
116780042550854815,4.25509728,7.32030492
116780042552151696,4.25521321,7.31769968
116780042554608926,4.25543658,7.32374397
116780042560970071,4.25609688,7.31633808
116780042563725641,4.25638433,7.3209932
116780042564071530,4.25640509,7.31755958
116780042564643662,4.2564622,7.31933684
116780042564819643,4.2564801,7.32431566
116780042568072326,4.25681615,7.31823466
116780042569811851,4.25699038,7.3178387
116780042578473798,4.25784657,7.31944348
116780042581702021,4.25816991,7.31796572
116780042582494212,4.25824903,7.31979127
116780042583317365,4.25833089,7.3224189
116780042584768793,4.25847524,7.32360897
116780042586806082,4.25851278,7.32126979
116780042587501584,4.25875518,7.31761842
116780042589590974,4.25896276,7.31709392
116780042589902618,4.25899362,7.31846438
116780042591416911,4.25914419,7.32204141
116780042591646291,4.25915495,7.32151513
116780042599600515,4.2599602,7.31670823
116780042600626190,4.26006829,7.32145171
116780042603903795,4.26039005,7.31944396
116780042609426641,4.26095274,7.32183373
116780042612416253,4.26125019,7.32150191
116780042613792643,4.26137159,7.31848191
116780042614140750,4.26141877,7.31692412
116780042618136593,4.26182487,7.32178568
116780042624968823,4.26249972,7.3236651
116780042625757825,4.26257713,7.32279557
116780042625864065,4.26258339,7.31966206
116780042628893949,4.26288888,7.31956582
116780042636566166,4.26365627,7.32142163
116780042638277095,4.26383863,7.32220342
116780042642259258,4.26422561,7.32399244
116780042643738771,4.26443529,7.3236319
116780042645454346,4.26454508,7.31990105
116780042648781943,4.2648793,7.31790204
116780042649523000,4.26495338,7.31879836
116780042654116910,4.26542325,7.32204863
116780042656395407,4.26564428,7.32079727
116780042657041056,4.26570452,7.31715818
116780042657963090,4.26580589,7.3188705
116780042659510085,4.26594763,7.31651429
116780042659732346,4.26588279,7.31820976
116780042659981654,4.26599825,7.31765583
116780042660208381,4.26602191,7.32327273
116780042660250955,4.26603069,7.31709196
116780042662437827,4.26625378,7.32282248
116780042671527177,4.26716311,7.32227226
116780042683225624,4.26833525,7.32097302
116780042683940648,4.26839778,7.31682944
116780042687546054,4.26876532,7.32133348
116780042693632263,4.26936309,7.31817692
116780042698979394,4.26989939,7.32411609
116780042699132451,4.26992191,7.31832988
116780042701891589,4.27019298,7.31760265
116780042702956401,4.27030879,7.32161968
116780042708596350,4.27085882,7.32157019
116780042718467091,4.27179153,7.32217377
116780042718828947,4.27188562,7.32373919
116780042722479635,4.27224785,7.32430657
116780042723126932,4.27232569,7.32206196
116780042732897304,4.2733113,7.32230144
116780042734336664,4.27340339,7.3218934
116780042741018548,4.27409957,7.32340853
116780042746708465,4.27468119,7.32335755
116790042083789586,4.20837216,7.33260367
116790042087096377,4.20871426,7.32994128
116790042095312940,4.20953162,7.32706532
116790042098404400,4.2098316586415825,7.32830191275038
116790042101922866,4.21019279,7.32700063
116790042120199696,4.21202663,7.33270514
116790042129517484,4.21294887,7.33084805
116790042134280094,4.21344533,7.32471003
116790042134432076,4.2134504,7.32635671
116790042149716253,4.21496921,7.32982249
116790042152671055,4.21527453,7.3255063
116790042155337640,4.21553251,7.33097716
116790042156281473,4.21562958,7.32583975
116790042158327182,4.21583318,7.33059715
116790042159259722,4.2159253,7.33271439
116790042161995358,4.21620714,7.32907734
116790042163115827,4.21631069,7.32949284
116790042166669928,4.21667268,7.33289928
116790042167968453,4.21680235,7.33167076
116790042170520481,4.21705735,7.32502734
116790042173274262,4.21732168,7.32817279
116790042176380651,4.21765468,7.32517602
116790042179715812,4.21797071,7.32948504
116790042182273683,4.21821844,7.32767983
116790042189198937,4.21892521,7.33207289
116790042189453514,4.21895213,7.3275543
116790042191372610,4.21913892,7.32679162
116790042192006720,4.21919948,7.33024103
116790042195241639,4.21952479,7.32600322
116790042197074540,4.21970666,7.3284213
116790042197860111,4.21979146,7.32473225
116790042201164425,4.22012329,7.32831337
116790042203886050,4.2203952,7.3296675
116790042206510999,4.22066751,7.32546673
116790042207766849,4.22076829,7.33034565
116810042486462312,4.24864776,7.34320597
116810042497807376,4.24977926,7.34743618
116810042499714211,4.24998159,7.34479414
116810042501916957,4.25018852,7.3470888
116810042510321905,4.25102921,7.34287701
116810042513731536,4.2513743,7.34256584
116810042515440511,4.25154057,7.34171438
116810042519096433,4.25191555,7.34664435
116810042521902118,4.25218978,7.34304659
116810042522230206,4.25222278,7.34145336
116810042522396631,4.25224621,7.34681657
116810042522768221,4.2523603,7.34815541
116810042527448176,4.25274309,7.34809478
116810042527542648,4.25275707,7.34348643
116810042527635153,4.25277143,7.34558979
116810042534118479,4.25341794,7.34835279
116810042541978540,4.25425822,7.34848824
116810042549472806,4.25495257,7.34363054
116810042551258534,4.25495064,7.3483863
116810042555135895,4.25551147,7.34620388
116810042563522482,4.25635187,7.34334884
116810042568764178,4.25687336,7.34477483
116810042569376587,4.25694345,7.34677288
116810042574641109,4.25746353,7.3422115
116810042575056728,4.2575058,7.34689133
116810042575351453,4.25753637,7.34249704
116810042575429545,4.25771733,7.34922256
116810042577458892,4.25774542,7.34869784
116810042580448465,4.25804375,7.34833277
116810042580799640,4.25807837,7.34931352
116810042582105318,4.25821364,7.34571278
116810042584335879,4.25844206,7.34617546
116810042584961817,4.25849481,7.34279573
116810042592552535,4.25925317,7.34339388
116810042594029256,4.25939983,7.34899502
116810042594066622,4.25940329,7.34679954
116810042594858922,4.25948549,7.34872318
116810042596854336,4.25968474,7.34490431
116810042597072115,4.25970779,7.34303981
116810042600440392,4.26004553,7.34160948
116810042601151744,4.26011598,7.34273587
116810042601905125,4.26019104,7.34555375
116810042603318963,4.26033148,7.3487522
116810042607768872,4.26078995,7.3486634
116810042610142085,4.2610163,7.3430317
116810042612046195,4.2612039,7.3464434
116810042613996893,4.2613968,7.34702481
116810042615955048,4.261605024427777,7.345471615289479
116810042616852073,4.26168629,7.34300526
116810042621985850,4.262199,7.3461577
116810042622478607,4.26225167,7.3484553
116810042623713317,4.26238042,7.34404791
116810042626266266,4.26262453,7.34650266
116810042634213693,4.26342132,7.34435836
116810042642441463,4.26424526,7.34250445
116810042648981976,4.26489784,7.34292757
116810042673831458,4.26738339,7.34250519
116810042703060218,4.27030496,7.34147025
116810042704382202,4.27043773,7.34312183
116810042705135880,4.27051228,7.34618835
116810042716125362,4.2716538495764205,7.345807912530489
116810042717581042,4.2717589,7.34214724
116810042718681390,4.27187032,7.34244594
116810042719777086,4.27197937,7.34719195
116810042720688481,4.27207298,7.34834792
116810042728282694,4.272824751748629,7.343533400484152
116810042729551213,4.27295716,7.34229526
116810042729681734,4.27296756,7.34273347
116810042742721126,4.2743093720031435,7.3423213614806455
116810042745915909,4.27458175,7.34620845
116810042766943616,4.2766973,7.34428935
116810042776828852,4.27768512,7.3486528
116810042779226798,4.27792436,7.34694755
116810042785879978,4.2785839,7.34959519
116810042797733209,4.2798535041904024,7.343933819497838
116820042070639822,4.20705485,7.35781125
116820042071469320,4.20714481,7.35738216
116820042077278498,4.20772598,7.3566973
116820042083858312,4.20838585,7.3565502
116820042085729207,4.20857536,7.35728384
116820042094022557,4.2094029,7.35174278
116820042101615745,4.21015634,7.35438319
116820042108695650,4.21086554,7.35433822
116820042109955337,4.21098678,7.35408226
116820042110628021,4.2110572,7.3563121
116820042114642325,4.2114549,7.3515155
116820042120222505,4.21201315,7.35170449
116820042122937524,4.2122946,7.35589543
116820042123262399,4.212323894394069,7.351630109339091
116820042123332951,4.21232956,7.35207288
116820042128533063,4.21285998,7.35215539
