objID,ra,dec
108350014362184002,1.4362806,0.29462014
108350014363320450,1.43638836,0.29166702
108350014363852699,1.43645483,0.29353302
108350014365510011,1.43662205,0.29128822
108350014367235857,1.43677669,0.29616366
108350014367651613,1.43683505,0.29262879
108350014367677659,1.43676332,0.29769733
108350014368653863,1.43693322,0.29450487
108350014368814241,1.43693838,0.29482667
108350014369213432,1.4368897,0.29416281
108350014369957971,1.43704715,0.29794121
108350014371099908,1.43716208,0.29954773
108350014371344412,1.4372583,0.29491094
108350014371780500,1.4371766,0.29172918
108350014371956136,1.43726665,0.29639377
108350014372379061,1.43723532,0.29886927
108350014374041431,1.4374615,0.29248454
108350014375735264,1.43763993,0.29567852
108350014376212894,1.43768714,0.2937037
108350014376555934,1.43772011,0.29623303
108350014377194797,1.43777327,0.29529683
108350014378126386,1.43787712,0.29661134
108350014378864219,1.43793948,0.29481675
108350014379166912,1.4379887,0.29704661
108350014380589390,1.43811901,0.29911102
108350014381440180,1.43820956,0.29144094
108350014381553496,1.43822208,0.2942035
108350014384514140,1.43851337,0.29473434
108350014386675999,1.43874846,0.29634137
108350014386912018,1.43875945,0.29297608
108350014388367707,1.43889293,0.29772324
108350014390061226,1.43902474,0.29232383
108350014392654668,1.43926263,0.2952044
108350014393323848,1.43931894,0.29451609
108350014396116554,1.43968482,0.2967483
108350014399131614,1.43989973,0.29265487
108350014399364033,1.4400009,0.29464859
108350014399365803,1.44000504,0.29612211
108350014400507718,1.44004293,0.29775958
108350014400916500,1.44015478,0.29670703
108350014402371628,1.44023462,0.29267083
108350014402825673,1.44034568,0.29600941
108350014404367960,1.44049032,0.29792968
108350014406096357,1.44071061,0.29658204
108350014406618980,1.44067348,0.29878114
108350014407187864,1.44077051,0.29785035
108350014407410488,1.44081117,0.2916831
108350014408653406,1.44086151,0.29415009
108410014241365596,1.42419595,0.34595046
108410014243631733,1.42442238,0.34273568
108410014243932179,1.42446158,0.34309775
108410014244005081,1.42447037,0.34552473
108410014250937507,1.42515854,0.34753397
108410014252391509,1.42522758,0.34257344
108410014253771074,1.42544086,0.34217401
108410014258429228,1.42583767,0.34901112
108410014258920882,1.42595951,0.34201324
108410014259977668,1.42599031,0.34770709
108410014262324693,1.42622559,0.34522862
108410014264264329,1.42642335,0.34492254
108410014264372985,1.42649695,0.34377188
108410014264499532,1.42643724,0.34925932
108410014265347769,1.42652917,0.3477817
108410014268392783,1.42683659,0.34363386
108410014268423443,1.42683054,0.34418565
108410014269348852,1.42693299,0.34867939
108410014269530790,1.42702608,0.34193161
108410014269984929,1.42699329,0.34541481
108410014273280903,1.42732551,0.34206708
108410014273686827,1.42735649,0.34700486
108410014273788813,1.42744644,0.34861681
108410014274607805,1.42758914,0.3478556
108410014276910861,1.42768745,0.3420259
108410014277582869,1.4278308,0.34366324
108410014278070180,1.42787446,0.34142804
108410014280511433,1.42804806,0.34251519
108410014281844056,1.42825108,0.34465723
108410014291730189,1.4292686188775734,0.3414629423754888
108410014294929270,1.42955652,0.34901004
108410014297276250,1.42972575,0.34651102
108410014308543581,1.43091916,0.34426976
108410014309112086,1.43097475,0.34302617
108410014315052695,1.43150276,0.34354958
108410014317448368,1.43173145,0.34828979
108410014325822410,1.43258025,0.34331121
108410014326491119,1.43264662,0.34223649
108410014335681559,1.43362373,0.34259449
108410014336734293,1.4337356396820309,0.3448484593997022
108410014347201188,1.43477679,0.3422852
108410014360942191,1.43609493,0.3431335
108410014364920659,1.43654979,0.3418435
108410014368500192,1.43685035,0.34146759
108410014370085991,1.43707307,0.34628409
108410014370854148,1.4370833,0.3447644
108410014381118819,1.43811444,0.34866325
108410014385837490,1.43880948,0.34747384
108410014389212895,1.43898155,0.34369802
108410014391402408,1.43920508,0.34329859
108410014391516975,1.43921671,0.34710228
108410014392029392,1.4392259540735381,0.3491024376278988
108410014396715473,1.43973627,0.3458502
108410014399619037,1.43995992,0.34882199
108410014402254117,1.44028557,0.34471648
108410014402548729,1.44025209,0.34856812
108410014405291941,1.4405875,0.34290217
108410014407214287,1.44071901,0.34486506
108410014407799727,1.44078364,0.34941916
108410014408511885,1.44107876,0.34295174
108410014410333424,1.4410307,0.34414875
108410014417250130,1.44179073,0.34139929
108410014417283642,1.4417274088872594,0.3442276948529124
108410014437166983,1.44371791,0.34710892
108410014438114499,1.44380802,0.34505084
108410014439935841,1.44402388,0.34615553
108410014440922132,1.44414999,0.34306422
108410014441004111,1.44409305,0.34472416
108410014441732850,1.44416959,0.34367703
108410014442773513,1.44427849,0.34421918
108410014443901591,1.44438648,0.34262804
108410014447140986,1.44470706,0.34212033
108410014447704303,1.44476742,0.34488811
108410014453111213,1.44530798,0.34231355
108410014453252078,1.44531732,0.34302555
108420013978042740,1.39785886,0.35190768
108420013995361682,1.39953968,0.35104269
108420013999020120,1.3999655,0.34972574
108420014004932040,1.4005526481558621,0.3513254809704487
108420014010822154,1.40108779,0.35141422
108420014020695240,1.40207224,0.35401708
108420014032565329,1.40325749,0.35408582
108420014034392272,1.40350143,0.35151797
108420014034956394,1.40349394,0.3549811
108420014039635046,1.40402421,0.35382698
108420014040801709,1.40408136,0.35106934
108420014041534420,1.40421143,0.35329985
108420014043610537,1.40436241,0.35009322
108420014046081584,1.4045747,0.35097068
108420014046971977,1.40478139,0.35125721
108420014056455670,1.40571184,0.35433668
108420014056693521,1.40573195,0.35255811
108420014065131896,1.40651373,0.35121883
108420014069410227,1.40700303,0.34981148
108420014072685269,1.4074076460725262,0.35401794398751774
108420014075143835,1.40757703,0.35281546
108420014080540422,1.40805457,0.35000985
108420014081411061,1.40819965,0.35051185
108420014089383333,1.40893368,0.35242102
108420014092636680,1.40933134,0.35517973
108420014110337303,1.41110159,0.3556984
108420014115314661,1.41159311,0.35350534
108420014115488617,1.41158302,0.35680854
108420014117826457,1.41184351,0.35500226
108330014284728637,1.42847399,0.28184027
108340013903709321,1.39044482,0.2907322
108340013911188752,1.39111603,0.29027348
108340013935327133,1.393593940136251,0.28890852900393005
108340013961384745,1.39613781,0.28692927
108340013966573856,1.39665135,0.28618498
108340013968078118,1.39670368,0.28981274
108340013968094762,1.39680654,0.2869442
108340013972607718,1.39721498,0.28939427
108340013973239510,1.39738881,0.29088531
108340013974118752,1.397409,0.29026871
108340013975078277,1.39757288,0.28985615
108340013978335747,1.39782078,0.28776559
108340013978336516,1.39789916,0.28838875
108340013979083409,1.39790812,0.28581349
108340013979133938,1.39797696,0.28624082
108340013979235084,1.39798727,0.28719573
108340013993109716,1.39929733,0.29108342
108340014000514057,1.40003698,0.28636143
108340014001096960,1.40009656,0.28878558
108340014005092326,1.40049545,0.28491906
108340014030631807,1.4031213933049385,0.2845320092840016
108340014034612918,1.40345217,0.28541747
108340014036078792,1.40360836,0.29030123
108340014039607041,1.40402896,0.28881182
108340014041429426,1.40420183,0.29081294
108340014055236940,1.4056385487682657,0.28865259335586196
108340014061097072,1.40609847,0.28888189
108340014064648643,1.4065253,0.29015729
108340014065899161,1.40665419,0.29060086
108340014073824882,1.40744098,0.28702924
108340014078385152,1.40783861,0.2872656
108340014079989627,1.40803872,0.29098232
108340014080398031,1.40809695,0.2896635
108340014087399343,1.40880084,0.29074087
108340014087880260,1.40883256,0.28331171
108340014103301427,1.41039305,0.28413984
108340014107597633,1.41076191,0.2893371
108340014109298865,1.41091906,0.29036787
108340014112725586,1.41126785,0.28763631
108340014115963679,1.41159126,0.28604764
108340014118316656,1.41182101,0.28852356
108340014130953280,1.4131505,0.28571129
108340014131693685,1.4132246,0.28604862
108340014136851960,1.41374035,0.2845989
108340014138727970,1.41387974,0.28961445
108340014141671981,1.41423476,0.28459731
108340014143861589,1.41443584,0.28428143
108340014150530948,1.41504606,0.28376618
108340014182980152,1.41829949,0.28310141
108340014188476926,1.41876748,0.28873329
