objID,ra,dec
109380047036745565,4.70365707,1.15427803
109380047040703432,4.7040535,1.15250032
109380047067662910,4.70676596,1.15205791
109380047067865396,4.70679688,1.15410579
109380047072565702,4.70726653,1.1543664
109380047077386370,4.70773779,1.15494118
109380047081318952,4.70813459,1.15708915
109380047083917159,4.70839464,1.15559553
109380047089858301,4.70899431,1.15655295
109380047090812452,4.70908395,1.15167257
109380047092120669,4.70921249,1.1501903
109380047111795353,4.71117995,1.15409659
109380047117479395,4.71175632,1.15746454
109380047117604341,4.71178727,1.15322808
109380047118570707,4.7118673,1.15019496
109380047120721897,4.71207427,1.15121244
109380047134364387,4.71345407,1.15326547
109380047138719191,4.7138805,1.15726523
109380047139360777,4.71393664,1.15028358
109380047145620177,4.71457517,1.14979596
109380047149861436,4.71499587,1.15080159
109380047155197146,4.71552785,1.15556689
109380047167737959,4.71679249,1.1562418
109380047175688030,4.71757625,1.15630269
109380047180468601,4.71805643,1.15677251
109380047193907589,4.71938235,1.15595713
109380047197245814,4.71972491,1.1544808
109380047197786314,4.71980268,1.15480758
109380047200105926,4.72006424,1.15455389
109380047202190761,4.72022627,1.15023475
109380047205881360,4.7205992,1.15074249
109380047205883819,4.72059188,1.1528234
109380047209954692,4.72098563,1.15353161
109380047210762562,4.72108768,1.15174312
109380047219503730,4.72195627,1.15272071
109380047222230069,4.72219721,1.14969794
109380047223996845,4.72238909,1.15530912
109380047224813822,4.72249253,1.15279453
109380047225857647,4.72255171,1.15598316
109380047227783705,4.72276943,1.15271919
109380047229650251,4.72295377,1.14983972
109380047238712618,4.72388727,1.15179285
109380047239153658,4.723957443773468,1.1526695805174354
109380047240375200,4.72404065,1.15393894
109380047244850629,4.72448972,1.15016345
109380047255787553,4.72556742,1.15592451
109380047267791311,4.72678432,1.1507308
109380047276748088,4.72773191,1.1566397
109380047278411724,4.72781677,1.15107702
109380047284856699,4.72849423,1.15519191
109380047291229291,4.72912222,1.15737819
109380047291464499,4.72914623,1.15338489
109380047292292292,4.72922863,1.15154684
109380047293414659,4.7293493,1.15348565
109380047297288172,4.72970521,1.15649304
109380047298427704,4.729818585944388,1.155963136190404
109380047302076004,4.73022388,1.15460584
109380047315727585,4.73157148,1.15595672
109380047318189280,4.73182746,1.15734696
109380047320981601,4.7321009,1.15094394
109380047322050465,4.73220804,1.1499852
109380047323408924,4.73233965,1.15707201
109380047325053092,4.73248212,1.15221665
109380047327328441,4.73269462,1.15666306
109380047328472145,4.73285958,1.15139544
109380047331723627,4.73313261,1.15265265
109380047332289323,4.73323761,1.15737474
109380047332816928,4.73326407,1.15540697
109380047336605084,4.73364012,1.15386641
109380047337239972,4.73372116,1.15794237
109380047337620313,4.73374764,1.14987999
109380047338062833,4.73378549,1.15199099
109380047341143523,4.73410489,1.15257136
109380047341618994,4.73415901,1.15712756
109380047355121590,4.73550721,1.15096354
109380047355764854,4.7355846,1.15365037
109380047361024526,4.73609244,1.15341063
109380047361866112,4.73619418,1.15470229
109380047362363598,4.73622563,1.15263649
109300046958167975,4.69581609,1.08961465
109300046967045320,4.696735106715492,1.0873073877948232
109300046975207173,4.69746392,1.08896746
109300046979305048,4.69787238,1.08719774
109300046990785309,4.69902748,1.08740289
109300046992669021,4.69926317,1.09050354
109300046995187045,4.69946297,1.08904527
109300046997079157,4.69970875,1.09061313
109300047003734607,4.70036828,1.08681743
109300047013928521,4.70141312,1.0900528
109300047016387967,4.70163918,1.0896053
109300047016858459,4.7016863,1.09002251
109300047017703905,4.70178017,1.08618833
109300047020587125,4.70203646,1.08889614
109300047021765749,4.70217672,1.08775671
109300047024306457,4.70242292,1.08835517
109300047025268006,4.70253762,1.0896108
109300047025966765,4.7025897,1.08861322
109300047028003002,4.70280107,1.08546723
109300047035447389,4.70353834,1.08913388
109300047042092299,4.70421833,1.08484904
109300047042322656,4.70425073,1.08515898
109300047042704508,4.70422858,1.08678834
109300047042731237,4.70427183,1.08399211
109300047044055451,4.70442126,1.08748963
109300047045029179,4.7045191,1.09058849
109300047045448464,4.70454355,1.09002255
109300047046829286,4.70468213,1.09070763
109300047051447737,4.70514482,1.0894167
109300047052277169,4.70524948,1.08873159
109300047053340501,4.705335,1.08338652
109300047056996039,4.70567562,1.08798357
109300047061155972,4.70610893,1.08795211
109300047061572628,4.70613626,1.08514664
109300047063855692,4.70638263,1.08771299
109300047064054750,4.70639702,1.08693115
109300047064112985,4.70638715,1.08543778
109300047064125123,4.70640516,1.0872428
109300047066878387,4.70670308,1.0900066
109300047070101927,4.70701122,1.08448947
109300047071406587,4.70707848,1.08846853
109300047084203483,4.70844374,1.08584476
109300047085366279,4.70851637,1.08818955
109300047087583448,4.70873818,1.08582946
109300047087916625,4.708769,1.08847241
109300047089589543,4.70897564,1.09089826
109300047090343767,4.70901091,1.08609045
109300047096074523,4.70962107,1.08670544
109300047103164074,4.71033826,1.08633642
109300047105496878,4.71054176,1.08856272
109300047106629313,4.71065958,1.0907267
109300047111887081,4.71120288,1.08884823
109300047112683945,4.71134162,1.08627182
109300047117552373,4.71175264,1.08494404
109300047117960982,4.71181001,1.08374724
109300047119490139,4.71197179,1.08305639
109300047120207930,4.71199919,1.08956086
109300047122328883,4.71222308,1.09037403
109300047126044088,4.71259981,1.08633191
109300047126198999,4.71261584,1.09042833
109300047131426224,4.71312106,1.08813905
109300047131917924,4.71318343,1.0895782
109300047132967135,4.71331738,1.08888901
109300047138337648,4.71382516,1.08934444
109300047139095229,4.71390711,1.08732373
109300047139683550,4.71396273,1.08588106
109300047144625048,4.71442164,1.08719159
109300047151250825,4.71514399,1.08363354
109300047164618024,4.71645157,1.08965711
109300047164778750,4.71646872,1.09026533
109300047164971968,4.71649551,1.08461711
109300047167551443,4.71675529,1.08417066
109300047169493849,4.71696788,1.08615312
109300047170193381,4.71701805,1.08577784
109300047177671396,4.71778585,1.08410829
109300047179139677,4.71789409,1.09103964
109300047195071719,4.71952705,1.08437224
109300047199496973,4.71995683,1.08875817
109300047203916387,4.72040095,1.08827152
109300047210051007,4.72100315,1.08381609
109300047216593181,4.72167319,1.08559489
109300047223313160,4.72232828,1.08560354
109300047233545098,4.72335386,1.08722152
109300047237083711,4.72371224,1.08606238
109300047239507996,4.72396934,1.0896059
109300047240431553,4.72405121,1.08422915
109300047245690101,4.7245812,1.08301866
109300047264731824,4.72648725,1.08445977
109300047269239576,4.7269349,1.09092251
109300047279778339,4.72800054,1.08988682
109300047284652712,4.72845457,1.08522748
109300047294033270,4.72938984,1.08569305
109300047294661328,4.7294543,1.08407243
109300047299008773,4.72988716,1.09027907
109300047314428356,4.73147171,1.08990333
109300047324114348,4.73241233,1.08658722
109300047324647475,4.73247841,1.08916964
109400046889976229,4.68900711,1.17147387
109400046893821399,4.68938056,1.16747451
109400046894106409,4.68940373,1.17164812
109400046894889809,4.68948757,1.17448288
109400046895685943,4.68956039,1.17125474
109400046896017170,4.68958758,1.17227713
109400046896251148,4.68962649,1.16726586
109310047436457053,4.74367294,1.09715126
109310047436563377,4.74364485,1.09406924
109310047441629427,4.74416869,1.09912636
109310047449494190,4.74495759,1.09474964
109310047451224529,4.74513503,1.09504143
109310047456061077,4.74559562,1.09219062
109310047457222362,4.74555341,1.09324723
109310047458628017,4.74585043,1.09797703
109310047465429704,4.74655686,1.09934525
109310047467963620,4.74678589,1.09427178
109310047472591255,4.74726096,1.09229721
109310047474618305,4.74745012,1.09820858
109310047484016290,4.74838879,1.09653252
109310047491466706,4.74920702,1.0969861
109310047495044274,4.74949926,1.09487065
109310047495058485,4.74944878,1.098208
109310047499082461,4.74992017,1.09332415
109310047501476586,4.75013511,1.09678427
109310047504495657,4.750443,1.09602594
109310047506544336,4.75066835,1.09488779
109310047510379839,4.75102707,1.09948739
109310047513546231,4.75136465,1.0964583
109310047517169783,4.75172435,1.09942117
109310047518826132,4.75187679,1.0964186
109310047519474339,4.75192504,1.09490189
109310047521947653,4.75203908,1.09766007
109310047522578675,4.7522634,1.09849906
109310047529054459,4.75291545,1.09498136
109310047532295552,4.75321017,1.09591681
109310047538435975,4.75384698,1.09623564
109310047538755213,4.75385373,1.09563016
109310047543365975,4.75433749,1.0962761
109310047544756511,4.75448527,1.09669196
109310047545767729,4.75456367,1.09773629
109310047557888209,4.75578973,1.09814322
109320046744229201,4.67442348,1.10730826
109320046758518618,4.67585228,1.10681749
109320046761878239,4.67629721,1.10652222
109320046762786957,4.6763003,1.1054247
109320046764059952,4.67642352,1.10791457
109320046767494721,4.67675626,1.10354956
109320046779425419,4.67793478,1.10416366
109320046791085600,4.67910849,1.10430455
109320046791574503,4.67915626,1.10338834
109320046795377384,4.67955695,1.10576375
109320046796696592,4.67967405,1.10513457
109320046798139721,4.67980923,1.10773209
109320046804284030,4.68041389,1.10299051
109320046805822067,4.68058348,1.10135879
109320046808002337,4.68080539,1.10158867
109320046808460202,4.68086864,1.09977745
109320046810164010,4.68101635,1.10299527
109320046814157514,4.68141812,1.10590016
109320046814742872,4.68148526,1.10203388
109320046823640722,4.68238607,1.10021076
109320046824171991,4.68241655,1.10129669
109320046825479586,4.6825673,1.10760224
109320046831285659,4.68313915,1.10432098
109320046832137722,4.68321778,1.10607507
109320046836841729,4.68368477,1.10113226
109320046840487799,4.68405726,1.10611958
109320046840868483,4.684140657260123,1.1067965869477197
109320046841873447,4.68420399,1.10248896
109320046846925678,4.6846994,1.10434322
109320046849658570,4.68496523,1.10677732
109320046855825440,4.68558934,1.10414535
109320046858835946,4.68588181,1.10460568
109320046860627935,4.68607767,1.10622685
109320046863823208,4.68636434,1.10230825
109320046865124111,4.68650853,1.10306418
109320046867183835,4.68677323,1.10262202
109320046868464463,4.68684748,1.10337339
109320046879064308,4.68790272,1.10322749
109320046881246122,4.68813422,1.10474315
109320046898417882,4.68984571,1.10621012
109320046915937240,4.6916022,1.10567406
109320046923366737,4.69234997,1.10522288
109320046925508287,4.69256175,1.1065185
109320046927468946,4.69276509,1.10707446
109320046931010479,4.693113,1.10000917
109320046935988039,4.69360696,1.10633914
109320046943953965,4.69439903,1.10295651
109320046944451583,4.69443349,1.10095422
109320046949450100,4.6949448,1.09972771
109320046950228114,4.6950121,1.10639706
109320046956655262,4.69566408,1.10402752
109320046958207614,4.6958025,1.10601676
109320046964588436,4.69647274,1.10664664
109320046967298861,4.69672965,1.1070191
109320046971190517,4.69711914,1.10006652
109320046973324781,4.697359901101893,1.1036317992561233
109320046977249452,4.69773287,1.10753438
109320046982001653,4.6981977,1.10103167
109320046985871032,4.69858716,1.10049402
109320046989408068,4.698926,1.10636147
109320047003856234,4.700378,1.1048414
109320047006879698,4.70069835,1.10768387
109320047007504739,4.70076078,1.10356098
109320047015538854,4.70153886,1.10701546
109320047018219419,4.70182362,1.10749678
109320047023951917,4.70235429,1.10124373
109320047024006841,4.7024125,1.10531816
109320047026247529,4.70262631,1.10590879
109320047028618476,4.70286192,1.10669937
109340046902566767,4.69025388,1.12194366
109340046904972776,4.69047405,1.11862146
109340046905296480,4.69053266,1.12170756
109340046908877640,4.69087741,1.12264424
109340046910116090,4.69100948,1.1213798
109340046912346336,4.69123197,1.1215848
109340046912458779,4.69124892,1.12362375
109340046913438464,4.69134391,1.12335977
109340046914329436,4.69143005,1.12416838
109340046914377175,4.69143458,1.12228563
109340046919363088,4.69193508,1.11887598
109340046921008521,4.69210036,1.12340329
109340046921275230,4.69212622,1.12066122
109340046921299614,4.69213167,1.12431877
109340046923374178,4.69233491,1.11978634
109340046923468328,4.69234695,1.12324666
109340046925216408,4.69265756,1.12170961
109340046925730734,4.69258651,1.11689557
109340046927866747,4.69278835,1.12192986
109340046927868574,4.69278928,1.12345219
109340046930875396,4.69308905,1.12080393
109340046933405945,4.69334419,1.12125961
109340046934302861,4.69343057,1.11868627
109340046939643032,4.6939732,1.11880698
109340046941802289,4.69417175,1.11821057
109340046949393274,4.6950444335350205,1.1190310848503653
109340046949647947,4.69496457,1.12292846
109340046951435778,4.69514683,1.12112177
109340046951719289,4.69523637,1.12403825
109340046956488150,4.69565175,1.1230992
109340046957295621,4.69572756,1.12098865
109340046963164811,4.69631696,1.12031145
109340046964325926,4.69644314,1.12121001
109340046964652555,4.6964563,1.11843176
109340046966606425,4.69666872,1.12163792
109340046969625285,4.69695702,1.12071293
109340046970527872,4.69705532,1.1228668
109340046975346842,4.697534781329373,1.1219788858903252
109340046975987599,4.69759912,1.12263831
109340046977696528,4.69777993,1.12174892
109340046977995152,4.6977997,1.12059914
109340046983447836,4.69834256,1.12283348
109340046989299692,4.69893496,1.12435298
109340046997515130,4.6997493,1.12057865
109340047003479453,4.70033668,1.12417712
109340047003655039,4.70036646,1.12050175
109340047003888874,4.70037986,1.12373957
109340047003928315,4.70039273,1.12323197
109340047005679778,4.70055181,1.1244504
109340047006317853,4.70062037,1.1228444
109340047007603409,4.7007697,1.11911545
109340047007608661,4.70074538,1.12351975
109340047009176113,4.7009187,1.12139994
109340047009856623,4.70097828,1.12174198
109340047012928817,4.7012951,1.1236576
109340047013099904,4.70129476,1.12456977
109340047015414778,4.70152639,1.12028403
109340047016321272,4.70163393,1.11733828
109340047016612518,4.70164953,1.11839852
109340047016658057,4.70165057,1.12303044
109340047018666858,4.70185229,1.12203182
109340047020594789,4.70205727,1.12029402
109340047026656119,4.70267393,1.1213834
109340047027380639,4.70272729,1.11683741
109340047034608127,4.70347231,1.12308034
109340047034803911,4.7034846,1.119563
109340047034976963,4.70349578,1.12210582
109340047040356009,4.70403574,1.12130999
109340047040944488,4.70408924,1.12002303
109340047044868395,4.70448941,1.12330665
109340047045120409,4.70452738,1.11662725
109340047046444413,4.70464286,1.1199799
109340047049146253,4.70490798,1.12152246
109340047049447335,4.70493769,1.12251995
109340047050029708,4.70500879,1.12439161
109340047051586983,4.70516949,1.12210257
109340047051736101,4.7051775,1.12138852
109340047056175298,4.70562934,1.12072332
109340047059582868,4.70596485,1.11869158
109340047061253289,4.70612525,1.1190437
109340047066943454,4.70670153,1.1191584
109340047070586905,4.70706456,1.12203088
109340047071422307,4.70714717,1.11822754
109340047077979445,4.70780203,1.12414084
109340047081859462,4.70819534,1.12415944
109340047084181323,4.70840612,1.11740971
109340047087867757,4.7087852,1.1227663
109340047088014869,4.70881308,1.12036482
109340047088262582,4.70883067,1.11845633
109340047092356524,4.70924707,1.12170881
109340047093224681,4.70933187,1.12018026
109340047093473781,4.70935197,1.11923669
109340047095746157,4.70957488,1.12143334
109340047096668339,4.7096755,1.12321888
109340047109765588,4.71098124,1.12096075
109340047110180365,4.71102256,1.11660694
109340047110443187,4.71104885,1.11896056
109340047111488257,4.7111641,1.12315467
109340047113829184,4.71139128,1.123923
109340047117588532,4.71176298,1.12341393
109340047120794347,4.71211227,1.12010712
109340047124943057,4.71249442,1.11885044
109340047127473401,4.71278201,1.11917259
109340047128793887,4.71284005,1.11956928
109360046860478035,4.68601886,1.13967116
109360046864684081,4.68645163,1.1363731
109360046868378614,4.68684179,1.14014487
109360046874032989,4.6874038,1.13546024
109360046876214140,4.68759067,1.13642581
109360046877141111,4.6877361592624816,1.1339136366130949
109360046877180143,4.68771516,1.13308689
109360046878838903,4.68788735,1.14038539
109360046880027044,4.6880039,1.13884236
109360046886673308,4.68866707,1.13572542
109360046889295363,4.68892891,1.13743697
109360046889411105,4.68893677,1.13388818
109360046890066727,4.68902127,1.13855734
109360046891309190,4.68913381,1.14062468
109360046891362061,4.68913773,1.1346902
109360046892860685,4.68939187,1.13342555
109360046893455854,4.68934085,1.13784556
109360046895167114,4.68951317,1.13889698
109360046902643082,4.69026232,1.13554111
109360046904841640,4.69048177,1.13434123
109360046905134614,4.69050978,1.13681392
109360046906524155,4.69064989,1.1364367
109360046907348660,4.69073232,1.14019006
109360046911169501,4.69111346,1.14089255
109360046912165391,4.69119675,1.13748289
109360046914190607,4.69141622,1.13347773
109360046915625076,4.69156118,1.13720129
109360046918659681,4.69186885,1.14103352
109360046919646078,4.69196063,1.13803741
109360046920029142,4.692098733288257,1.1406653889304936
109360046921274019,4.69212052,1.13632613
109360046922539474,4.692292316051579,1.1407815075332337
109360046926872173,4.69268521,1.1347835
109360046929961745,4.69299351,1.13442255
109360046934995022,4.69349465,1.13716117
109360046939795455,4.69399114,1.13749484
109360046940781615,4.69407339,1.13432192
109360046941091098,4.6941047,1.13389332
109360046944087229,4.69441107,1.13899398
109360046944770122,4.69448944,1.13304045
109360046945184145,4.69451573,1.13642311
109360046949900096,4.69498457,1.13302531
109360046958571191,4.695807598746623,1.133794318296854
109360046961064081,4.6960961,1.13637324
109360046963295633,4.69631938,1.13766656
109360046964529518,4.69643502,1.14088422
109360046964741459,4.69647505,1.13415146
109360046965833162,4.69659449,1.13558918
109360046966561936,4.69666309,1.13454899
109360046967409651,4.69670931,1.14100905
109360046968107768,4.69680065,1.13944011
109360046968270357,4.69684606,1.13324203
109360046971955145,4.6972051,1.13735482
109360046972954409,4.69731678,1.13662038
109360046975659618,4.69752711,1.14098838
109360046979173305,4.697902,1.13572245
109360046980522788,4.69791758,1.13530727
109360046981564769,4.69816534,1.13692418
109360046981800651,4.69817092,1.13350884
109360046982537635,4.69822875,1.13933203
109360046984864377,4.69847348,1.13662816
109360046985223834,4.69851247,1.1361668
109360046985450075,4.69856291,1.13300978
109360046986522484,4.69865372,1.13500636
109360046987425409,4.69873202,1.13747946
109360046989808754,4.69899576,1.1402344
109360046992243609,4.69923381,1.13595728
109360046992666454,4.69927749,1.13832285
109360046996473034,4.6996482,1.13549672
109360046997992685,4.69981102,1.13518384
109360047001195351,4.70012882,1.13740885
109360047007416015,4.70073684,1.13797983
109360047009153775,4.70091549,1.13611487
109360047012897622,4.70130177,1.13929912
109360047013434308,4.70134105,1.13650894
109360047013566957,4.70136634,1.13874797
109360047015900376,4.7015541752065255,1.1332244547882415
109360047022063770,4.70221841,1.13608899
109360047027565776,4.70276804,1.137766
109360047027878224,4.70278782,1.13981999
109360047028432305,4.70271659,1.13485464
109360047033030141,4.70330276,1.13309083
109360047038469076,4.70385851,1.1405099
109360047049075042,4.70491834,1.13715369
109360047050290557,4.70502221,1.13343568
109360047050336380,4.70504475,1.13826891
109360047052860318,4.70527703,1.1332396
109360047056969970,4.70582015,1.14145015
109360047061627293,4.70617332,1.1390454
109360047066111407,4.70659922,1.13413805
109360047069522193,4.70697009,1.13476752
109360047073509765,4.70736061,1.14108472
109360047074618980,4.70747581,1.14042162
109360047078347207,4.70784477,1.13895484
109360047081720288,4.708140031567959,1.133114678773219
109360047082550682,4.70823278,1.13353621
109360047086082566,4.70858879,1.13511004
109360047097789280,4.70977803,1.14070262
109360047097929264,4.7097925,1.14068893
109360047106196218,4.71060761,1.13814676
109360047110435996,4.71103145,1.1379567
109360047111627991,4.71117275,1.13960723
109360047112477394,4.71125171,1.13910955
109360047113101434,4.71131063,1.13416392
109400046897053898,4.68971515,1.16953763
109400046897926402,4.68976419,1.17163836
109400046898244216,4.68971262,1.1699125
109400046898795722,4.68986519,1.17107017
109400046900914470,4.69006325,1.17002849
109400046901030044,4.69011608,1.16634635
109400046902512319,4.69024334,1.16823472
109400046903157012,4.69030601,1.17215076
109400046903625763,4.69037205,1.17108868
109400046904006418,4.69037887,1.17164832
109400046905670404,4.69055289,1.16662733
109400046905831859,4.69056871,1.16785099
109400046906394671,4.69061772,1.17019309
109400046906532528,4.69057265,1.16835091
109400046908031270,4.69077471,1.16736129
109400046910114181,4.69102145,1.16977313
109400046911692849,4.69115922,1.16868211
109400046911895641,4.6911893,1.17100956
109400046913332239,4.69133325,1.16816843
109400046914205422,4.69143423,1.17079167
109400046915740306,4.69156449,1.16656323
109400046921567660,4.69216602,1.17266528
109400046922296147,4.69212712,1.17124539
109400046922511904,4.69226554,1.16786022
109400046932443107,4.69325455,1.16887776
109400046932687840,4.69327819,1.17281507
109400046939380196,4.69398518,1.16619208
109400046940770834,4.69407876,1.16700457
109400046941137333,4.69413329,1.17239122
109400046941782433,4.69418594,1.16833077
109400046942780597,4.6942747,1.16680666
109400046947699726,4.69476674,1.17441304
109400046948309130,4.69484772,1.17390188
109400046948633749,4.69487526,1.16940976
109400046953877235,4.69540442,1.17232377
109400046954949963,4.69550943,1.17458321
109400046957869521,4.69578636,1.17424215
109400046959840969,4.69599872,1.16708226
109400046961605158,4.69617412,1.17057217
109400046965276946,4.6965373,1.17207971
109400046968844033,4.69689567,1.1696452
109400046969675348,4.69697322,1.17076508
109400046975560362,4.69755779,1.16661068
109400046977555198,4.69777444,1.17062213
109400046980350124,4.698071298923372,1.1663843043005115
109400046982444470,4.69825303,1.17000594
109400046984156480,4.69842392,1.17167002
109400046993071811,4.69932051,1.16778643
109400046995200024,4.69952156,1.16632882
109400046996089035,4.69961899,1.17381417
109400046999945780,4.700001329938783,1.171010370436634
109400047001575262,4.70014645,1.17069342
109400047003066804,4.70029497,1.17197874
109400047006029335,4.70059145,1.17408769
109400047010943497,4.701066695920007,1.1691445019396596
109400047011081269,4.70112434,1.1673304
109400047013446513,4.70135258,1.17170385
109400047022170494,4.70223021,1.16668853
109400047026297018,4.70264321,1.17212286
109400047028235038,4.70283373,1.1704792
109400047029626616,4.70296768,1.17182098
109400047042676629,4.70427864,1.17179638
109400047053764506,4.70539512,1.17005908
109400047060564447,4.70606212,1.17000296
109400047066081218,4.70661299,1.16731167
109400047072266745,4.70722859,1.17189768
109400047085744694,4.70857629,1.17020965
109400047089140203,4.70891887,1.16648339
109400047094160165,4.70941801,1.16643682
109400047100365294,4.71004728,1.1706926
109400047116983141,4.7117251226093675,1.1688984208655084
109400047123023388,4.71231199,1.16909607
109400047124513843,4.71245813,1.16951132
109400047126672825,4.71267445,1.16862785
109400047137830489,4.71379401,1.16668976
109400047139386053,4.71395293,1.17132108
109400047142119504,4.71422429,1.17419366
109400047146634891,4.71465553,1.17034266
109400047167685403,4.71677907,1.17077377
109400047168828010,4.71689427,1.17295166
109400047170345301,4.71704235,1.17069331
109400047176975113,4.717697092446026,1.1705224445307054
109400047179670321,4.71797821,1.1665402
109400047182630345,4.71825414,1.16659169
109400047183183317,4.71832402,1.16908704
109400047183378730,4.7183484,1.17355022
109400047184723518,4.71851783,1.16931623
109400047191165441,4.7191164,1.17083544
109400047195830145,4.71958871,1.1664138
109400047201541496,4.72014441,1.16755156
109400047201812052,4.72019129,1.16798547
109400047207889790,4.72079913,1.17443803
109400047209471662,4.7209471,1.16768633
