objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance
PSO J219.3086+07.6407,-999,-999,-999,117162193086359325,3493518000062937,105364137768411,0,14919515016475,11716,1,1466,92,0.481466740818198,3493518,24532,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,219.30864687,7.64071892,0.18887999653816223,0.18887999653816223,,,,,56796.45675926,-999.0,-0.7668747655971814,-0.6278730137470288,0.1329607930876299,214.30239452763152,21.82313334919278,359.9668717565474,58.253683070879944,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.8064650297164917,21.133399963378906,0.1882849931716919,-999.0,1,21.133399963378906,21.133399963378906,-999.0,-999.0,-999.0,0,21.005199432373047,0.1882849931716919,-999.0,1,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.03767176117686594
PSO J219.3076+07.6410,-999,-999,-999,117162193075799708,3493518000062790,105364137768264,0,14919515017177,11716,1,1466,92,0.408124438867089,3493518,24532,3,302067712,0,36,-999.0,-999.0,-999.0,-999.0,219.30756082,7.6410307,0.12319999933242798,0.12319999933242798,,,,,56037.41553241,-999.0,-0.7668861070474888,-0.6278580190637844,0.1329661863589694,214.30118925916176,21.823070623595473,359.96597291246144,58.25469904200715,-999,0,2,1,1,0,0,0,0.9995539784431458,21.072200775146484,0.12227900326251984,-999.0,1,21.072200775146484,21.072200775146484,19.619400024414062,0.086558997631073,-999.0,1,20.034400939941406,0.12227900326251984,-999.0,1,16777496,0.6671329736709595,21.72089958190918,0.2503480017185211,-999.0,1,21.72089958190918,21.72089958190918,-999.0,-999.0,-999.0,0,22.40169906616211,0.2503480017185211,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.036770477534841736
PSO J219.3076+07.6402,-999,-999,-999,117162193075418707,3493518000062786,105364137768260,0,14919515015811,11716,1,1466,92,0.0285887951297581,3493518,24532,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,219.30755397,7.64020427,0.19561000168323517,0.19561000168323517,,,,,56796.45675926,-999.0,-0.7668876660148182,-0.6278591422665447,0.1329518904967636,214.30147750584007,21.8222886850244,359.9647810825308,58.25416070718161,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.804955005645752,21.158199310302734,0.195032000541687,-999.0,1,21.158199310302734,21.158199310302734,-999.0,-999.0,-999.0,0,20.838300704956055,0.195032000541687,-999.0,1,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.03743091580810261
PSO J219.3067+07.6408,-999,-999,-999,117162193067269363,3493518000062637,105364137768111,0,14919515016447,11716,1,1466,92,0.684407729361586,3493518,24532,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,219.30674344,7.64075433,0.13332000374794006,0.13332000374794006,,,,,56796.42199074,-999.0,-0.7668955602366367,-0.6278474849073609,0.1329614056214676,214.30046465978967,21.822541294211103,359.96456466351907,58.25512763305369,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7955170273780823,21.15329933166504,0.13247700035572052,-999.0,1,21.15329933166504,21.15329933166504,-999.0,-999.0,-999.0,0,21.04759979248047,0.13247700035572052,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.036514589845397794
PSO J219.3064+07.6408,-999,-999,-999,117162193064039486,3493518000062575,105364137768049,0,14919515016227,11716,1,1466,92,0.435065756957108,3493518,24532,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,219.30640907,7.64083429,0.4325999915599823,0.4325999915599823,,,,,55328.34158565,-999.0,-0.7668990806734398,-0.6278428918590279,0.1329627887956853,214.30009931161683,21.822506856980613,359.96426495258,58.25542988236515,-999,0,1,1,0,0,0,0,0.4496929943561554,22.507999420166016,0.432343989610672,-999.0,1,22.507999420166016,22.507999420166016,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.036257376622938195
PSO J219.3058+07.6387,-999,-999,-999,117162193058306876,3493518000062472,105364137767946,0,14919515029058,11716,1,1466,92,0.669601571438463,3493518,24532,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,219.30584415,7.63867355,0.16884000599384308,0.16884000599384308,,,,,55966.60297454,-999.0,-0.7669091503823215,-0.6278385063315937,0.13292541151781076,214.30030197943512,21.820282695885044,359.9604712898484,58.254430746072124,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.5710560083389282,19.655500411987305,0.16817300021648407,-999.0,1,19.655500411987305,19.655500411987305,-999.0,-999.0,-999.0,0,19.50629997253418,0.16817300021648407,-999.0,1,4120,0.037737592144686964
PSO J219.3053+07.6383,-999,-999,-999,117162193052706411,3493518000062367,105364137767841,0,14919515029247,11716,1,1466,92,0.918932793586452,3493518,24532,3,512024576,7,61,219.3052864,7.6383111,0.0010000000474974513,0.0010000000474974513,219.30527941890867,7.638310351900427,0.0012374181741269664,0.0012373997877931418,4.316829657498216,-5.5679929957412835,0.866862804433507,0.8668628043795217,55966.52069708945,18.04458236694336,-0.7669159905675778,-0.627831481068159,0.1329191287644968,214.29985628088517,21.819740083213787,359.9592219545427,58.25461389602449,-999,5,74,13,13,20,14,14,0.9997230172157288,19.241600036621094,0.02542700059711933,0.07622700184583664,7,19.117000579833984,19.314199447631836,18.086599349975586,0.029092999175190926,0.1083339974284172,10,18.431900024414062,0.027036000043153763,0.09349799901247025,10,16892216,0.9991980195045471,18.698400497436523,0.06987600028514862,0.209989994764328,11,18.37700080871582,18.9606990814209,17.415599822998047,0.011781999841332436,0.08169399946928024,11,17.94260025024414,0.01721999980509281,0.04987499862909317,11,16892216,0.9994869828224182,18.307100296020508,0.04652100056409836,0.09285499900579453,9,18.108699798583984,18.434999465942383,16.99139976501465,0.013309000059962273,0.0617000013589859,16,17.47599983215332,0.039604999125003815,0.12608900666236877,16,16892216,0.9995980262756348,17.90399932861328,0.0345040000975132,0.14200100302696228,9,17.727500915527344,18.096399307250977,16.948400497436523,0.023833999410271645,0.09836699813604355,9,17.15839958190918,0.029746999964118004,0.09175900369882584,9,16892216,0.9994310140609741,17.969200134277344,0.0683939978480339,0.1328659951686859,9,17.738800048828125,18.12420082092285,16.83650016784668,0.032457999885082245,0.06330999732017517,11,17.11639976501465,0.048583999276161194,0.09889499843120575,11,16892216,0.03774730895376055
PSO J219.3048+07.6393,-999,-999,-999,117162193048177611,3493518000062292,105364137767766,0,14919515029289,11716,1,1466,92,0.524801201675833,3493518,24532,3,277348352,0,33,-999.0,-999.0,-999.0,-999.0,219.30482319,7.63926303,0.14250999689102173,0.14250999689102173,,,,,56892.24534722,-999.0,-0.7669192795259482,-0.6278239742659527,0.13293560857913453,214.29906311391989,21.82050334239108,359.9600505048433,58.2555807081107,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7579089999198914,20.022600173950195,0.14171600341796875,-999.0,1,20.022600173950195,20.022600173950195,19.566699981689453,0.10533300042152405,-999.0,1,19.345600128173828,0.14171600341796875,-999.0,1,16781336,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.036699207623328185
PSO J219.3046+07.6386,-999,-999,-999,117162193046646868,3493518000062268,105364137767742,0,14919515029134,11716,1,1466,92,0.950650389260287,3493518,24532,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,219.30464449,7.63863586,0.08867000043392181,0.08867000043392181,,,,,56394.55488426,-999.0,-0.7669223635676189,-0.6278225040255642,0.13292475954060473,214.29910710720551,21.81985292437323,359.9589311269351,58.255301675635316,-999,0,2,2,0,0,0,0,0.6000739932060242,21.118099212646484,0.03135799989104271,0.04500799998641014,2,21.092199325561523,21.15489959716797,-999.0,-999.0,-999.0,0,21.531299591064453,0.23037800192832947,0.3441999852657318,2,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.03714187139552618
PSO J219.3043+07.6385,-999,-999,-999,117162193043306655,3493518000062205,105364137767679,0,14919515026231,11716,1,1466,92,0.316634779159571,3493518,24532,3,277348352,0,33,-999.0,-999.0,-999.0,-999.0,219.30434502,7.63849761,0.11141999810934067,0.11141999810934067,,,,,56037.43884259,-999.0,-0.7669258932017394,-0.6278186986804635,0.13292236803444146,214.29885484714168,21.819624086130574,359.9583621713684,58.255434348703524,-999,0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7020869851112366,21.067699432373047,0.11040399968624115,-999.0,1,21.067699432373047,21.067699432373047,-999.0,-999.0,-999.0,0,20.510900497436523,0.11040399968624115,-999.0,1,16781336,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.03710850423684501
