objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance
PSO J020.0307-01.3847,-999,-999,-999,106330200306458870,3495829000150447,363156664896432,0,8831265530385,10633,1,1237,64,0.559027419946182,3495829,84554,3,310456320,0,37,-999.0,-999.0,-999.0,-999.0,20.03070062,-1.38467805,0.17170000076293945,0.17170000076293945,,,,,56141.56903935,-999.0,0.9392348740086307,0.34242358566515463,-0.024164838634056354,17.965748435143478,-9.112825088011473,139.08845689656025,-63.35305849410717,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.99788498878479,20.65239906311035,0.17103900015354156,-999.0,1,20.65239906311035,20.65239906311035,19.474899291992188,0.13680200278759003,-999.0,1,19.612499237060547,0.17103900015354156,-999.0,1,16777496,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.034250400973395344
PSO J020.0296-01.3848,-999,-999,-999,106330200295908762,3495829000150057,363156664896042,0,8831265532196,10633,1,1237,64,0.560438924059681,3495829,84554,3,444674048,0,53,20.02946884,-1.38477579,0.0010000000474974513,0.0010000000474974513,20.02963499,-1.38477375,0.1786399930715561,0.1786399930715561,,,,,56141.56903935,-999.0,0.9392412045754845,0.34240610318461134,-0.024166508426374387,17.96471308268876,-9.112510451944615,139.0862084276374,-63.353415097461884,-999,3,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,0.9980030059814453,20.681100845336914,0.17800599336624146,-999.0,1,20.681100845336914,20.681100845336914,19.891599655151367,0.16966700553894043,-999.0,1,19.964000701904297,0.17800599336624146,-999.0,1,16892216,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.03345885163351585
PSO J020.0295-01.3844,-999,-999,-999,106330200295219162,3495829000150034,363156664896019,0,8831265532409,10633,1,1237,64,0.710441016322413,3495829,84554,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,20.02950498,-1.38438786,0.2570500075817108,0.2570500075817108,,,,,55917.20398148,-999.0,0.9392421344245205,0.3424040276882067,-0.02415977534176574,17.964739166608524,-9.112104077096628,139.0857145432331,-63.35307342379208,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.5962449908256531,19.97570037841797,0.2566069960594177,-999.0,1,19.97570037841797,19.97570037841797,20.201000213623047,0.2891539931297302,-999.0,1,19.56879997253418,0.2566069960594177,-999.0,1,4120,0.03312062494762457
PSO J020.0292-01.3838,-999,-999,-999,106330200292269808,3495829000149894,363156664895879,0,8831265532885,10633,1,1237,64,0.0958998241423628,3495829,84554,3,277348352,0,33,-999.0,-999.0,-999.0,-999.0,20.02921143,-1.38384819,0.1781100034713745,0.1781100034713745,,,,,55917.19756944,-999.0,0.9392441024461547,0.342399293481789,-0.024150359071636946,17.96467093620283,-9.111493481981839,139.0847825734069,-63.35262325189173,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.6519100069999695,19.470800399780273,0.17748099565505981,-999.0,1,19.470800399780273,19.470800399780273,19.267000198364258,0.1476369947195053,-999.0,1,18.969499588012695,0.17748099565505981,-999.0,1,16781336,0.032560876496183354
PSO J020.0289-01.3865,-999,-999,-999,106330200289336589,3495829000149744,363156664895729,0,8831265480569,10633,1,1237,64,0.0161192771197476,3495829,84554,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,20.02891684,-1.38653197,0.2734600007534027,0.2734600007534027,,,,,55917.20398148,-999.0,0.9392447990660988,0.34239407647944853,-0.02419718618082336,17.963366072835793,-9.113866127659055,139.08562849127526,-63.35529635536702,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7111489772796631,20.06559944152832,0.27304399013519287,-999.0,1,20.06559944152832,20.06559944152832,19.857900619506836,0.2189749926328659,-999.0,1,19.461299896240234,0.27304399013519287,-999.0,1,4120,0.03401667379910033
PSO J020.0280-01.3866,-999,-999,-999,106330200279966458,3495829000149311,363156664895296,0,8831265478117,10633,1,1237,64,0.980690668319064,3495829,84554,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,20.02797726,-1.38663929,0.20911000669002533,0.20911000669002533,,,,,55102.5197338,-999.0,0.939250371195485,0.3423786584561367,-0.02419905871970396,17.962444394706555,-9.113609937386432,139.08365847469477,-63.35563296576653,-999,0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7654110193252563,21.901599884033203,0.20857000350952148,-999.0,1,21.901599884033203,21.901599884033203,-999.0,-999.0,-999.0,0,22.72920036315918,0.20857000350952148,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.03338333296233132
PSO J020.0280-01.3860,-999,-999,-999,106330200279307268,3495829000149290,363156664895275,0,8831265478550,10633,1,1237,64,0.153889635721119,3495829,84554,3,310456320,0,37,-999.0,-999.0,-999.0,-999.0,20.02797964,-1.38600403,0.16270999610424042,0.16270999610424042,,,,,55917.19756944,-999.0,0.939250608994307,0.34237878933898525,-0.024187974586439624,17.962690144727933,-9.113022840364161,139.0833128084872,-63.35501690495273,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.8763840198516846,19.39419937133789,0.16201700270175934,-999.0,1,19.39419937133789,19.39419937133789,18.141199111938477,0.1014309972524643,-999.0,1,18.611299514770508,0.16201700270175934,-999.0,1,16777496,0.03296325196967836
PSO J020.0279-01.3851,-999,-999,-999,106330200278708339,3495829000149269,363156664895254,0,8831265477848,10633,1,1237,64,0.8791186230994,3495829,84554,3,444674048,0,53,20.02763835,-1.38504367,0.0010000000474974513,0.0010000000474974513,20.02791727,-1.38512687,0.13404999673366547,0.13404999673366547,,,,,56141.58115741,-999.0,0.9392513294921823,0.3423778936864436,-0.02417266973261801,17.962967941995146,-9.112187339464029,139.08269374288324,-63.35418250783013,-999,3,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,0.9988740086555481,20.432300567626953,0.1332090049982071,-999.0,1,20.432300567626953,20.432300567626953,19.925600051879883,0.16652299463748932,-999.0,1,19.876100540161133,0.1332090049982071,-999.0,1,16892216,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.03234450003916692
PSO J020.0277-01.3843,-999,-999,-999,106330200276749284,3495829000149184,363156664895169,0,8831265531942,10633,1,1237,64,0.399913941882471,3495829,84554,3,302067712,0,36,-999.0,-999.0,-999.0,-999.0,20.02774823,-1.38433182,0.18303999304771423,0.18303999304771423,,,,,56142.55802083,-999.0,0.9392526546582575,0.3423752374495103,-0.024158797544733844,17.963114295805546,-9.111387476937267,139.08188967931676,-63.35345406734302,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.8860459923744202,19.531700134277344,0.18242500722408295,-999.0,1,19.531700134277344,19.531700134277344,19.707799911499023,0.2559179961681366,-999.0,1,19.31290054321289,0.18242500722408295,-999.0,1,280,0.031707038313676314
PSO J020.0276-01.3880,-999,-999,-999,106330200275264892,3495829000149120,363156664895105,0,8831265479194,10633,1,1237,64,0.257162897155772,3495829,84554,3,310456320,0,37,-999.0,-999.0,-999.0,-999.0,20.02757513,-1.38798421,0.1662600040435791,0.1662600040435791,,,,,55917.19756944,-999.0,0.9392522402143544,0.3423718716966467,-0.02422252512129267,17.961551971311152,-9.114702634582434,139.08353266273056,-63.35703554925187,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9989650249481201,19.44420051574707,0.1655779927968979,-999.0,1,19.44420051574707,19.44420051574707,17.74020004272461,0.09247899800539017,-999.0,1,18.324100494384766,0.1655779927968979,-999.0,1,16777496,0.03400864084550138
