objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance
PSO J220.2969-02.2173,-999,-999,-999,105332202969409642,3493941000056807,384202004553190,0,11134144297880,10533,1,1287,44,0.536588424385142,3493941,89454,3,302067712,0,36,-999.0,-999.0,-999.0,-999.0,220.29690767,-2.21733444,0.17629000544548035,0.17629000544548035,,,,,55694.37744213,-999.0,-0.7621321677679207,-0.6462643676521275,-0.03869012737851645,218.5965054147469,12.801363532879831,349.30862664341595,50.50174111580921,-999,0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9956910014152527,20.897199630737305,0.17564800381660461,-999.0,1,20.897199630737305,20.897199630737305,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,272,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.007654730879775106
PSO J220.2970-02.2212,-999,-999,-999,105332202970804960,3493941000056823,384202004553206,0,11134144286597,10533,1,1287,44,0.934303997023314,3493941,89454,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,220.29704764,-2.22122075,0.27006998658180237,0.27006998658180237,,,,,56405.43957176,-999.0,-0.7621285856642838,-0.6462645307315894,-0.03875790540827822,218.59788163108843,12.797713607836146,349.30485561415634,50.498680167718874,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.5978879928588867,21.633499145507812,0.2696489989757538,-999.0,1,21.633499145507812,21.633499145507812,-999.0,-999.0,-999.0,0,21.82939910888672,0.2696489989757538,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.011495946528480292
PSO J220.2974-02.2234,-999,-999,-999,105332202973962349,3493941000056871,384202004553254,0,11134144168214,10533,1,1287,44,0.383459778859708,3493941,89454,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,220.29737344,-2.22338805,0.3207699954509735,0.3207699954509735,,,,,56405.51508102,-999.0,-0.7621237920901482,-0.6462679157452016,-0.0387957034797104,218.5988903575635,12.795755147905874,349.303050313866,50.49681350529212,-999,0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.6321769952774048,20.984800338745117,0.32041800022125244,-999.0,1,20.984800338745117,20.984800338745117,-999.0,-999.0,-999.0,1,21.36009979248047,0.32041800022125244,-999.0,1,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.01363439350536767
PSO J220.2975-02.2246,-999,-999,-999,105332202975100851,3493941000056891,384202004553274,0,11134144168580,10533,1,1287,44,0.518725339806383,3493941,89454,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,220.29748796,-2.22463557,0.42204999923706055,0.42204999923706055,,,,,56405.51508102,-999.0,-0.7621218559204679,-0.6462688925638007,-0.038817460410234345,218.59939987964435,12.794605138423824,349.3019235521358,50.49578605722393,-999,0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.6308929920196533,21.244400024414062,0.42178601026535034,-999.0,1,21.244400024414062,21.244400024414062,-999.0,-999.0,-999.0,0,22.010499954223633,0.42178601026535034,-999.0,1,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.014875147706568415
PSO J220.2984-02.2222,-999,-999,-999,105332202983893787,3493941000056988,384202004553371,0,11134144283491,10533,1,1287,44,0.891495828415729,3493941,89454,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,220.29836193,-2.22219136,0.29065999388694763,0.29065999388694763,,,,,56390.57957176,-999.0,-0.7621132601352062,-0.6462815880487272,-0.038774833014507244,218.59947121237627,12.797199747770627,349.305450134207,50.4970915119002,-999,0,1,1,0,0,0,0,0.7162789702415466,21.7096004486084,0.2902680039405823,-999.0,1,21.7096004486084,21.7096004486084,-999.0,-999.0,-999.0,1,22.466299057006836,0.2902680039405823,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.012421117898132451
PSO J220.2984-02.2177,-999,-999,-999,105332202983959118,3493941000056990,384202004553373,0,11134144283891,10533,1,1287,44,0.889774654889269,3493941,89454,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,220.29836381,-2.21774921,0.5768899917602539,0.5768899917602539,,,,,56390.56931713,-999.0,-0.7621155294418495,-0.6462835554387927,-0.03869736105941199,218.59805583180426,12.801422035910331,349.309954838603,50.50048593096326,-999,0,1,1,0,0,0,0,0.546413004398346,22.33329963684082,-999.0,-999.0,1,22.33329963684082,22.33329963684082,-999.0,-999.0,-999.0,0,22.681100845336914,0.57669597864151,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.007980565007303616
PSO J220.2993-02.2198,-999,-999,-999,105332202993286693,3493941000064088,384202004561592,0,11134144253185,10533,1,1287,44,0.956612747122173,3493941,89454,3,404226048,0,48,220.29934362,-2.21980173,0.0010000000474974513,0.0010000000474974513,220.29934362,-2.21980173,0.0010000000474974513,0.0010000000474974513,,,,,55987.87834491,-999.0,-0.7621034195338058,-0.6462956911894628,-0.03873315743409832,218.59966486688748,12.79977597323827,349.30905094220276,50.49828573726875,-999,3,0,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.010105429545284414
PSO J220.3002-02.2205,-999,-999,-999,105332203002285800,3493941000057254,384202004553637,0,11134144250642,10533,1,1287,44,0.779666018467085,3493941,89454,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,220.30020626,-2.2205114,0.23645000159740448,0.23645000159740448,,,,,56405.51508102,-999.0,-0.7620933229298624,-0.646306854925852,-0.03874553421458892,218.60073136619013,12.799369688924967,349.30936747443013,50.49718750180798,-999,0,1,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7000640034675598,20.715099334716797,0.23597599565982819,-999.0,1,20.715099334716797,20.715099334716797,-999.0,-999.0,-999.0,0,20.7549991607666,0.23597599565982819,-999.0,1,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.010942711638060194
PSO J220.3005-02.2227,-999,-999,-999,105332203007173265,3493941000057319,384202004553702,0,11134144757986,10533,1,1287,44,0.726993279277341,3493941,89454,3,1343750144,0,160,220.30052726,-2.22269857,0.0010000000474974513,0.0010000000474974513,220.30052726,-2.22269857,0.0010000000474974513,0.0010000000474974513,,,,,55987.87834491,-999.0,-0.7620885734116029,-0.646310167435953,-0.038783678840182946,218.60174173749317,12.797390839948427,349.3075361450709,50.4953088150174,-999,1,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,0.7402939796447754,22.221399307250977,0.2562980055809021,-999.0,1,22.221399307250977,22.221399307250977,-999.0,-999.0,-999.0,1,22.419599533081055,0.2562980055809021,-999.0,1,20536,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.013151164981281212
PSO J220.3022-02.2174,-999,-999,-999,105332203022689527,3493941000057541,384202004553924,0,11134144251310,10533,1,1287,44,0.869070569862677,3493941,89454,3,276901888,0,33,-999.0,-999.0,-999.0,-999.0,220.30223379,-2.21743257,0.01995999924838543,0.01995999924838543,,,,,56784.35047454,-999.0,-0.7620720382814375,-0.646335168531624,-0.03869183878768836,218.60172368358474,12.802926029244126,349.31492277954476,50.49823454973518,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9967830181121826,18.838199615478516,0.013164999894797802,-999.0,1,18.838199615478516,18.838199615478516,18.794700622558594,0.01828799955546856,-999.0,1,18.70159912109375,0.013164999894797802,-999.0,1,16777240,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.008702398434187925
