objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance
PSO J004.2498-04.8175,-999,-999,-999,102210042497939447,3484560000103188,361958368973587,0,8809684221155,10221,1,1144,74,0.634329700501943,3484560,84275,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,4.24978644,-4.81747789,0.2335599958896637,0.2335599958896637,,,,,56136.60043981,-999.0,0.9937274618835057,0.07384298224117657,-0.08398181631933786,1.9793740714988641,-6.109265135665064,101.21366460854564,-66.22626559484924,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7556290030479431,21.069499969482422,0.2330770045518875,-999.0,1,21.069499969482422,21.069499969482422,-999.0,-999.0,-999.0,0,21.37179946899414,0.2330770045518875,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.031107452086867757
PSO J004.2500-04.8200,-999,-999,-999,102210042500136468,3484560000103241,361958368973640,0,8809684216347,10221,1,1144,74,0.992829798714099,3484560,84275,3,277348352,0,33,-999.0,-999.0,-999.0,-999.0,4.25000758,-4.81997226,0.10457000136375427,0.10457000136375427,,,,,55402.53263889,-999.0,0.9937235298364379,0.07384654663020632,-0.08402519741246035,1.9785764736400768,-6.111640316771844,101.21213536764506,-66.2286926162324,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.5523070096969604,18.304000854492188,0.10349299758672714,-999.0,1,18.304000854492188,18.304000854492188,16.52280044555664,0.048076000064611435,-999.0,1,17.564199447631836,0.10349299758672714,-999.0,1,16781328,0.033252315696844226
PSO J004.2505-04.8198,-999,-999,-999,102210042505406652,3484560000103371,361958368973770,0,8809684216891,10221,1,1144,74,0.786342929849721,3484560,84275,3,277348352,0,33,-999.0,-999.0,-999.0,-999.0,4.25053574,-4.81980985,0.13285000622272491,0.13285000622272491,,,,,55447.42914352,-999.0,0.993723086584899,0.07385572455357814,-0.08402237284704056,1.9791269917083192,-6.11170135598369,101.21350081520288,-66.2287132808361,-999,0,1,1,0,0,0,0,0.7466689944267273,21.04640007019043,0.13200299441814423,-999.0,1,21.04640007019043,21.04640007019043,-999.0,-999.0,-999.0,0,20.09830093383789,0.13200299441814423,-999.0,1,16781336,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.03288604105575716
PSO J004.2506-04.8191,-999,-999,-999,102210042506107565,3484560000103390,361958368973789,0,8809684219445,10221,1,1144,74,0.850138276675845,3484560,84275,3,277348352,0,33,-999.0,-999.0,-999.0,-999.0,4.25060433,-4.81905543,0.1014299988746643,0.1014299988746643,,,,,55402.54299769,-999.0,0.9937241013727809,0.07385699615446639,-0.08400925228745969,1.9794927190927907,-6.11103684082487,101.21427940071489,-66.22802384319516,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.46970000863075256,18.154600143432617,0.10031499713659286,-999.0,1,18.154600143432617,18.154600143432617,-999.0,-999.0,-999.0,0,17.2947998046875,0.10031499713659286,-999.0,1,16781328,0.03217074306693911
PSO J004.2518-04.8173,-999,-999,-999,102210042517929615,3484560000103663,361958368974062,0,8809684219811,10221,1,1144,74,0.990192642426298,3484560,84275,3,277348352,0,33,-999.0,-999.0,-999.0,-999.0,4.25178817,-4.81733792,0.18174000084400177,0.18174000084400177,,,,,55447.41793981,-999.0,0.9937250860357942,0.07387771504349487,-0.08397938201192923,1.981269727912208,-6.109932553846778,101.21844939196889,-66.22679265658684,-999,0,1,1,0,0,0,0,0.7628300189971924,21.217599868774414,0.18111899495124817,-999.0,1,21.217599868774414,21.217599868774414,-999.0,-999.0,-999.0,0,20.227399826049805,0.18111899495124817,-999.0,1,16781336,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.03012007620281899
PSO J004.2518-04.8199,-999,-999,-999,102210042518246484,3484560000140361,361958369012344,0,8809684217433,10221,1,1144,74,0.897490972557562,3484560,84275,3,1343750144,0,160,4.25182571,-4.8199356,0.0010000000474974513,0.0010000000474974513,4.25182571,-4.8199356,0.0010000000474974513,0.0010000000474974513,,,,,55958.65561343,-999.0,0.993721239625636,0.07387808376652322,-0.08402455983744214,1.9802619593265065,-6.11232947960305,101.21640747945338,-66.22925677165793,-999,1,0,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.0324974056394115
PSO J004.2519-04.8208,-999,-999,-999,102210042518815516,3484560000103685,361958368974084,0,8809684217475,10221,1,1144,74,0.567515678301003,3484560,84275,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,4.25187446,-4.82075229,0.2938399910926819,0.2938399910926819,,,,,56136.61200231,-999.0,0.99371998228146,0.07387884046738837,-0.08403876335197377,1.9799790762068075,-6.113097741834416,101.21585164631936,-66.23004363132115,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.5450230240821838,21.09149932861328,0.29346200823783875,-999.0,1,21.09149932861328,21.09149932861328,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.033238182196245185
PSO J004.2534-04.8211,-999,-999,-999,102210042533515157,3484560000104019,361958368974418,0,8809802502330,10221,1,1144,74,0.849967115418955,3484560,84275,3,310456320,0,37,-999.0,-999.0,-999.0,-999.0,4.25337082,-4.82110763,0.16933000087738037,0.16933000087738037,,,,,55402.53263889,-999.0,0.9937175327128713,0.07390475418242293,-0.08404494326418067,1.9812115889600648,-6.114018441000469,101.21905188104896,-66.23087172970318,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9993469715118408,19.044300079345703,0.16866900026798248,-999.0,1,19.044300079345703,19.044300079345703,17.675100326538086,0.12438700348138809,-999.0,1,17.943199157714844,0.16866900026798248,-999.0,1,16777488,0.03305953080878646
PSO J004.2535-04.8214,-999,-999,-999,102210042534484624,3484560000140394,361958369012377,0,8809802502367,10221,1,1144,74,0.473049209893727,3484560,84275,3,404226048,0,48,4.25346067,-4.82141351,0.0010000000474974513,0.0010000000474974513,4.25346067,-4.82141351,0.0010000000474974513,0.0010000000474974513,,,,,55927.2081713,-999.0,0.9937169693540234,0.07390627922930472,-0.08405026298789843,1.9811714278265249,-6.114334643388185,101.21901077635722,-66.23119001274677,-999,4,0,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.03332080744005878
PSO J004.2537-04.8181,-999,-999,-999,102210042537358643,3484560000104102,361958368974501,0,8809802504609,10221,1,1144,74,0.652088924918407,3484560,84275,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,4.25372725,-4.81813928,0.3047400116920471,0.3047400116920471,,,,,56839.6155787,-999.0,0.9937214137703392,0.07391125883885613,-0.08399331896724843,1.982730126539224,-6.111438239803366,101.22231671397024,-66.22818742814243,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.550583004951477,21.143199920654297,0.30436599254608154,-999.0,1,21.143199920654297,21.143199920654297,-999.0,-999.0,-999.0,0,22.014699935913086,0.30436599254608154,-999.0,1,4120,0.03014122982252351
