,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance,Unnamed: 0,z_phot,odds,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
943,PSO J199.8268+31.1162,-999,-999,-999,145341998268580048,3488744000050638,216908733400527,0,15145264051687,14533,1,1974,76,0.535998642943798,3488744,50503,3,503635968,7,60,199.82686305,31.11622801,0.0010000000474974,0.0010000000474974,199.82682964261005,31.11617959703779,0.0001751366556982,0.0001697051236304,-1.2975890223511577,-9.67039714626956,0.1566338289429878,0.1456526267780902,56162.33665277582,495.1856994628906,-0.8053720760567816,-0.2903778705759895,0.51677510716727,184.3211427992207,36.13128809097738,67.82517016645421,82.72607423523321,-999,5,79,12,18,20,14,15,0.9997310042381288,15.349599838256836,0.0029599999543279,0.0095650004222989,8,15.339099884033203,15.365099906921388,15.393099784851074,0.00251100002788,0.0087090004235506,10,15.34060001373291,0.0021009999327361,0.0067889997735619,10,115000,0.9993429780006408,14.99530029296875,0.002121000085026,0.0080800000578165,12,14.982799530029297,15.007800102233888,15.048399925231934,0.0026090000756084,0.0065979999490082,14,14.98390007019043,0.0004309999931138,0.0028309999033808,14,115000,0.9995309710502625,14.863699913024902,0.003173999954015,0.0138490004464983,16,14.835800170898438,14.883399963378906,14.921899795532228,0.0013060000492259,0.0051159998401999,16,14.858400344848633,0.0010489999549463,0.003709000069648,16,115000,0.9996010065078736,14.840999603271484,0.0027280000504106,0.0074330000206828,10,14.833700180053713,14.856800079345703,14.90019989013672,0.0017579999985173,0.0074579999782145,14,14.845499992370604,0.0024079999420791,0.009456000290811,14,115000,0.9997599720954896,14.812899589538574,0.0039049999322742,0.0135049996897578,13,14.788399696350098,14.833100318908691,14.842599868774414,0.0033120000734925,0.0141899995505809,14,14.808099746704102,0.0030720001086592,0.0114190001040697,14,115000,0.0547416507661786,835544.0,0.026263287,0.9444262516850486,111.8107749928024,-20.213632724517268,0.0035357843921575
2116,PSO J199.7846+31.1402,-999,-999,-999,145361997845469005,3488744000044512,216908733394401,0,15145266402725,14536,1,1974,76,0.786620263742861,3488744,50503,3,512024576,7,61,199.78459834,31.14028443,0.0010000000474974,0.0010000000474974,199.7845560068841,31.14023479373909,0.0027817025048645,0.0027845305889218,7.883779561548064,6.556113007256652,2.163905258572419,2.16730664902476,56199.83734014626,5.612008571624756,-0.8053818735841782,-0.2897101122199371,0.5171344975724886,184.2676414044031,36.135840905877984,68.13728491781515,82.7442419222079,-999,5,77,14,18,14,16,15,0.9994760155677797,21.61230087280273,0.0696830004453659,0.2852570116519928,12,21.00639915466309,21.79789924621582,21.266300201416016,0.1054859980940818,0.2272839993238449,12,21.273500442504883,0.0344079993665218,0.1573590040206909,12,115000,0.999671995639801,19.847400665283203,0.0307119991630315,0.0966230034828186,12,19.693300247192383,19.99469947814941,19.354900360107425,0.0180920008569955,0.1022479981184005,16,19.34079933166504,0.0241049993783235,0.0849210023880004,16,16892216,0.9994770288467408,19.34149932861328,0.0248550008982419,0.1006349995732307,11,19.175899505615234,19.422399520874023,18.69239997863769,0.0210720002651214,0.078186996281147,14,18.783599853515625,0.0260039996355772,0.0964820012450218,14,16892216,0.99965101480484,19.088499069213867,0.0206669997423887,0.0810230001807212,11,18.937000274658203,19.1692008972168,18.47800064086914,0.0236089993268251,0.0741980001330375,13,18.5629997253418,0.018903000280261,0.0730049982666969,13,16892216,0.999512016773224,18.9109001159668,0.0208379998803138,0.1003260016441345,12,18.769100189208984,19.10580062866211,18.28779983520508,0.0317809991538524,0.2816930115222931,15,18.326099395751957,0.0369790010154247,0.2432930022478103,15,16892216,0.011409385085233,836717.0,0.38921702,0.8713297612811397,1514.0107967464576,-21.564002621883585,6.688721358364732e-05
2782,PSO J199.7680+31.1546,-999,-999,-999,145381997680226193,3488744000041695,216908733391583,0,15145266496620,14538,1,1974,76,0.375357673853038,3488744,50503,3,503635968,7,60,199.76801906,31.15468411,0.0010000000474974,0.0010000000474974,199.76798007443116,31.154626683560338,0.0001387427808574,0.0001344399415861,-6.8242233102895575,-9.68616961897548,0.1053417544962503,0.0962707816265169,56150.49765585386,433.3523864746094,-0.8053433868948887,-0.2894331575996096,0.5173494722782551,184.24381541656405,36.14201525513638,68.29342814076898,82.7486797062746,-999,5,81,15,18,19,14,15,0.9997140169143676,14.156700134277344,0.0043999999761581,0.0130880000069737,8,14.134499549865724,14.171799659729004,14.199700355529783,0.0023099998943507,0.0118859997019171,10,14.14579963684082,0.0034310000482946,0.0165960006415843,10,115000,0.9970790147781372,13.786299705505373,0.0214000009000301,0.0422660000622272,4,13.743300437927246,13.834199905395508,13.82040023803711,0.0065049999393522,0.009006000123918,4,13.773200035095217,0.0016860000323504,0.0027439999394118,4,115000,0.9994580149650574,13.62600040435791,0.0046500000171363,0.0087519995868206,3,13.625800132751465,13.637700080871582,13.69540023803711,0.0055100000463426,0.0304140001535415,5,13.617600440979004,0.0082470001652836,0.0226329993456602,5,16892216,0.9997100234031676,13.622699737548828,0.0041930000297725,0.0156469997018575,10,13.605299949645996,13.649299621582031,13.659099578857422,0.0021579999011009,0.0140840001404285,11,13.610099792480469,0.0014359999913722,0.0055129998363554,11,115000,0.999629020690918,13.586899757385254,0.0036069999914616,0.0115839997306466,12,13.571200370788574,13.60669994354248,13.642399787902832,0.0027139999438077,0.0131639996543526,15,13.584699630737305,0.0017259999876841,0.0069880001246929,15,115000,0.0088230079730705,837383.0,0.029536344,0.942607782081776,125.65056905927236,-21.69356430486387,0.010942002314972
7215,PSO J199.7748+31.1480,-999,-999,-999,145371997748078218,3488744000043039,216908733392928,0,15145266526277,14537,1,1974,76,0.259986384082573,3488744,50503,3,528801792,7,63,199.77481926,31.14804471,0.0010000000474974,0.0010000000474974,199.77478201176805,31.147989377605857,0.0002746104075317,0.0002746104301824,6.908398041792994,11.368983281232016,0.2260914174116076,0.2260915577864211,56222.19014412845,215.424560546875,-0.8053654124857949,-0.2895490370862074,0.5172503334885687,184.25401266202084,36.13883416926345,68.22441486730703,82.74725177963875,-999,5,97,18,23,20,19,17,0.9995729923248292,16.738800048828125,0.0277329999953508,0.0939640030264854,13,16.616600036621094,16.922800064086914,15.53660011291504,0.0046939998865127,0.022198999300599,18,16.277700424194336,0.0465810000896453,0.1641169935464859,18,16892216,0.999206006526947,16.470500946044922,0.0259589999914169,0.1031510010361671,18,16.305700302124023,16.599300384521484,14.887399673461914,0.0053340001031756,0.0280990004539489,20,15.842300415039062,0.0235309991985559,0.099711000919342,20,16892216,0.9998120069503784,16.227399826049805,0.0111779998987913,0.045448999851942,10,16.12689971923828,16.29520034790039,14.555100440979004,0.0123469997197389,0.0404100008308887,17,15.59969997406006,0.0217409990727901,0.0782769992947578,17,16892216,0.9996479749679564,16.092899322509766,0.0185449998825788,0.0737600028514862,14,15.967700004577637,16.213899612426758,14.547499656677246,0.0457779988646507,0.2047529965639114,19,15.44130039215088,0.0307129994034767,0.1178919970989227,19,16892216,0.999210000038147,15.887700080871582,0.0243740007281303,0.1489190012216568,12,15.58080005645752,16.09600067138672,14.271300315856934,0.03558000177145,0.1320410072803497,17,15.24269962310791,0.0263819992542266,0.1050750017166137,17,16892216,2.5734944445626643e-05,841816.0,0.043392576,0.965540720529255,184.008721992896,-21.45493461542245,0.0040954066217754
7913,PSO J199.7544+31.1205,-999,-999,-999,145341997544095172,3488744000038563,216908733388451,0,15145266375302,14534,1,1974,76,0.0299103502462714,3488744,50503,3,512024576,7,61,199.75441397,31.12051736,0.0010000000474974,0.0010000000474974,199.75437777916488,31.12045629096469,0.0003887805358276,0.0003887805358276,-0.247299549238364,1.5942357723052805,0.3004393783018334,0.3004393783018334,56130.74633529875,35.23251724243164,-0.8057023161757814,-0.2893461885648972,0.5168390086593194,184.25064922556177,36.10634464299797,68.11202959907904,82.77661936175683,-999,5,84,14,18,21,14,17,0.999897003173828,17.604299545288086,0.0357990004122257,0.0881000012159347,9,17.4601993560791,17.769899368286133,16.817100524902344,0.013141999952495,0.041262000799179,14,17.09830093383789,0.0278479997068643,0.0701349973678588,14,16892216,0.9995740056037904,16.91029930114746,0.0156830009073019,0.0954070016741752,11,16.8075008392334,17.0856990814209,16.043699264526367,0.0160019993782043,0.0485970005393028,17,16.40690040588379,0.0231780000030994,0.1022970005869865,17,16892216,0.9994480013847352,16.558399200439453,0.0318920016288757,0.1292130053043365,14,16.344900131225586,16.79210090637207,15.670700073242188,0.0158830005675554,0.0845649987459182,17,15.991700172424316,0.0152219999581575,0.0757939964532852,17,16892216,0.999633014202118,16.406099319458008,0.0115560004487633,0.0589310005307197,11,16.292800903320312,16.44879913330078,15.478400230407717,0.0034090001136064,0.0121440002694725,14,15.90060043334961,0.0137940002605319,0.0590130016207695,14,16892216,0.999459981918335,16.134899139404297,0.0220490004867315,0.0933990031480789,12,15.959799766540527,16.273700714111328,15.406000137329102,0.0124979997053742,0.0519790016114711,16,15.673399925231934,0.0174269992858171,0.0765829980373382,16,16892216,0.032630923755474,842514.0,0.06474,0.9259545796757388,273.1740678664688,-21.157416047569065,0.0014128220988168
9903,PSO J199.8198+31.0605,-999,-999,-999,145271998198633185,3488744000049594,216908733399483,0,15145263950935,14527,1,1974,76,0.497503612653821,3488744,50503,3,503635968,7,60,199.81986515,31.06050128,0.0010000000474974,0.0010000000474974,199.8198389623254,31.060467192868725,0.0001812218324706,0.0001756154006549,6.341626899735646,-12.81746010866441,0.1715861477621766,0.1647283089515345,56075.30188274436,91.57901763916016,-0.8058798462963813,-0.2904498448564845,0.5159424008124986,184.34652295924835,36.07913850446349,67.47299642882862,82.76014875481752,-999,5,81,16,16,19,12,18,0.9997000098228456,15.352800369262695,0.0028770000208169,0.0089520001783967,9,15.341099739074709,15.368800163269045,15.392200469970703,0.0012390000047162,0.0051669999957084,13,15.339900016784668,0.0025720000267028,0.0124019999057054,13,115000,0.9997299909591676,15.080499649047852,0.0033120000734925,0.0115769999101758,13,15.057900428771973,15.096799850463867,15.122300148010254,0.0021180000621825,0.010746999643743,16,15.066900253295898,0.0020630001090466,0.0078119998797774,16,115000,0.9997050166130066,14.98610019683838,0.0030920000281184,0.0102099999785423,14,14.968799591064451,15.002900123596191,15.029800415039062,0.0013749999925494,0.0051739998161792,19,14.975000381469728,0.0018410000484436,0.0071160001680254,19,115000,0.9997230172157288,14.9822998046875,0.0026519999373704,0.0117410002276301,8,14.962300300598145,15.003899574279783,15.035300254821776,0.0018919999711215,0.0060149999335408,12,14.982600212097168,0.0012710000155493,0.0062520001083612,12,115000,0.9991719722747804,14.964699745178224,0.0044780001044273,0.0185529999434947,15,14.944000244140623,14.997400283813477,15.001299858093262,0.0038250000216066,0.0159740000963211,16,14.95930004119873,0.0033929999917745,0.0134880002588033,16,115000,0.0956603277998266,844504.0,0.03176325,0.9371410603865834,135.0555379281574,-20.551097419437063,0.0033068475487168
12816,PSO J199.8687+31.1481,-999,-999,-999,145371998686928328,3488744000056577,216908733406466,0,15145263959669,14537,1,1974,76,0.670329486644202,3488744,50503,3,503636096,7,60,199.86869572,31.14814845,0.0010000000474974,0.0010000000474974,199.8686604704486,31.148105227206297,0.0001947024496492,0.0001904425518916,9.85497096263471,-13.946464546894628,0.155025278847353,0.148892237839415,56191.88078296547,111.09982299804688,-0.8048889253539915,-0.2908678741021803,0.517252063947332,184.34213011697716,36.17617488149821,67.89200947130767,82.6788523300013,-999,5,90,11,26,23,14,16,0.9996899962425232,16.26919937133789,0.0061639999039471,0.024822000414133,10,16.22640037536621,16.311800003051758,16.328399658203125,0.0022130000870674,0.0079439999535679,11,16.26889991760254,0.0029309999663382,0.0079159997403621,11,115000,0.9997599720954896,15.45359992980957,0.0031069999095052,0.01600700058043,21,15.419599533081056,15.478300094604492,15.496299743652344,0.0026410000864416,0.0105039998888969,23,15.4443998336792,0.0016540000215172,0.0085629997774958,23,115000,0.9997130036354064,15.085599899291992,0.0027979998849332,0.008216000162065,15,15.071200370788574,15.1003999710083,15.145899772644045,0.0031409999355673,0.0121079999953508,19,15.08810043334961,0.0009030000073835,0.0034950000699609,19,115000,0.9989680051803588,14.942099571228027,0.003002000041306,0.007957000285387,8,14.928600311279297,14.952400207519531,14.991600036621094,0.0013970000436529,0.0063330000266432,11,14.941800117492676,0.0023789999540895,0.0041129998862743,11,115000,0.999176025390625,14.818300247192385,0.0043359999544918,0.0155699998140335,10,14.78950023651123,14.840499877929688,14.86299991607666,0.0063220001757144,0.024872999638319,12,14.826600074768066,0.0036740000359714,0.0149980001151561,13,115000,0.080328992177433,847417.0,0.06288259,0.9683209930176924,265.4520851816335,-21.64200821409343,0.0023379273057004
13473,PSO J199.7500+31.2087,-999,-999,-999,145451997500501060,3488744000036979,216908733386867,0,15145263428267,14545,1,1974,86,0.0140313543509984,3488744,50503,3,503635968,7,60,199.75007943,31.208733,0.0010000000474974,0.0010000000474974,199.75003868849177,31.208676436940685,0.0002775065411541,0.000280001956355,26.534615553395103,11.438507605777588,0.2384854750134619,0.2346768372426112,56182.108031752505,432.0840759277344,-0.8049742900261407,-0.2890159154907075,0.5181565332889074,184.19593414697724,36.18278360202026,68.72005653373394,82.73285800962543,-999,10,94,14,24,19,18,19,0.9994570016860962,16.814199447631836,0.0053110001608729,0.025119999423623,12,16.766599655151367,16.82309913635254,16.85759925842285,0.0020580000709742,0.012334999628365,13,16.796499252319336,0.0052789999172091,0.0204039998352527,13,115000,0.9996979832649232,16.17060089111328,0.0020490000024437,0.0097059998661279,18,16.149599075317383,16.18320083618164,16.214599609375,0.0018670000135898,0.0113509995862841,22,16.164499282836914,0.0023880000226199,0.0103339999914169,22,115000,0.9996740221977234,15.92020034790039,0.0020729999523609,0.0079770004376769,13,15.905099868774414,15.92739963531494,15.976799964904783,0.0035910001024603,0.0211810003966093,19,15.915200233459473,0.0021969999652355,0.01067900005728,19,115000,0.999714970588684,15.826499938964844,0.0025450000539422,0.0095349997282028,12,15.802000045776367,15.83590030670166,15.879599571228027,0.0026380000635981,0.0176359992474317,15,15.825300216674805,0.0023940000683069,0.0106340004131197,15,115000,0.9991509914398192,15.747599601745604,0.0035349999088793,0.0141610000282526,15,15.722599983215332,15.767999649047852,15.809300422668455,0.0032629999332129,0.0330910012125968,18,15.744400024414062,0.0025349999777972,0.0102829998359084,18,115000,0.0642589426789668,848074.0,0.05625343,0.8306106457282568,237.83551425746003,-20.68577173048636,0.0012071334425696
13820,PSO J199.7747+31.1047,-999,-999,-999,145321997746836208,3488744000043014,216908733392903,0,15145264466625,14532,1,1974,76,0.339660741705131,3488744,50503,3,512024576,7,61,199.77471728,31.10472465,0.0010000000474974,0.0010000000474974,199.7746841320555,31.10467461307015,0.0027444642835517,0.0027444642835517,-2.349114630285622,-4.314481608973331,2.4215878390907317,2.4215878390907317,56238.37104075631,8.009787559509277,-0.80573365146254,-0.2896798738507474,0.5166031877434142,184.27876904556976,36.10040888298016,67.93261791390559,82.77013443640786,-999,5,79,13,19,21,12,14,0.9995139837265016,21.220600128173828,0.0566870011389255,0.235508993268013,13,20.75510025024414,21.399900436401367,20.550800323486328,0.0689439997076988,0.2014349997043609,13,20.60849952697754,0.0453700013458728,0.1943079978227615,13,16892216,0.999575972557068,19.829099655151367,0.030367000028491,0.1791570037603378,14,19.536800384521484,20.128700256347656,19.18370056152344,0.0208180006593465,0.1031489968299865,17,19.267099380493164,0.0242389999330043,0.1448819935321808,17,16892216,0.9995740056037904,19.26689910888672,0.0321439988911151,0.1237350031733512,12,19.036500930786133,19.449899673461918,18.57869911193848,0.0184369999915361,0.0984489992260932,17,18.680599212646484,0.0301130004227161,0.0879760012030601,17,16892216,0.999547004699707,19.13969993591309,0.0345349982380867,0.1134959980845451,10,18.920299530029297,19.220399856567383,18.367300033569336,0.0439970009028911,0.1494040042161941,11,18.566499710083008,0.0187279991805553,0.0587339997291564,11,16892216,0.9989629983901978,18.875200271606445,0.0241759996861219,0.0988849997520446,14,18.644899368286133,19.021699905395508,18.34720039367676,0.0508500002324581,0.1634750068187713,14,18.358299255371094,0.0346760004758834,0.1796430051326751,14,16892216,0.0433355004389883,848421.0,0.3295297,0.8343539150642953,1301.9834396408555,-21.40952324688893,7.845098089993401e-05
14703,PSO J199.7575+31.1209,-999,-999,-999,145341997574965728,3488744000039560,216908733389448,0,15145266374339,14534,1,1974,76,0.0826370986948135,3488744,50503,3,512024576,7,61,199.75748579,31.120971,0.0010000000474974,0.0010000000474974,199.7574603595082,31.120908411378885,0.0004610632438929,0.0004610632438929,-1.9554292030116192,-1.9891965978912325,0.3709185051446432,0.3709185051446432,56121.83152742571,30.555213928222656,-0.8056829095334453,-0.2893881572199242,0.516845763982427,184.2532855009336,36.10797060220407,68.10402672283922,82.7741359657468,-999,5,85,16,17,21,14,17,0.9994630217552184,17.966999053955078,0.0472950004041194,0.1356610059738159,11,17.8031005859375,18.233999252319336,16.989700317382812,0.0044720000587403,0.0216690003871917,15,17.348899841308594,0.0334540009498596,0.0941689983010292,15,16892216,0.9995250105857848,17.147499084472656,0.0486310012638568,0.2049639970064163,13,16.922000885009766,17.500499725341797,16.185699462890625,0.0109609998762607,0.0530570000410079,15,16.569000244140625,0.0462700016796588,0.1611620038747787,15,16892216,0.9995880126953124,16.812700271606445,0.0377879999577999,0.1203659996390342,14,16.617599487304688,16.967300415039062,15.949299812316896,0.0438309982419014,0.1588709950447082,19,16.254600524902344,0.0168370008468627,0.0662840008735656,19,16892216,0.99966299533844,16.753400802612305,0.0114289997145533,0.0739390030503273,11,16.596399307250977,16.832000732421875,15.607199668884276,0.0197979994118213,0.0730860009789466,14,16.135299682617188,0.0174560006707906,0.0655990019440651,14,16892216,0.9998120069503784,16.44890022277832,0.0244900006800889,0.1009680032730102,12,16.232200622558594,16.53190040588379,15.58430004119873,0.0137560004368424,0.0474629998207092,17,15.86489963531494,0.0235500000417232,0.092798002064228,17,16892216,0.0308995192582079,849304.0,0.069959685,0.8840363085041656,294.8375878146961,-21.181132747037125,0.0012396166475547
