,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance,Unnamed: 0,z_phot,odds,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
199,PSO J183.8560+01.7723,-999,-999,-999,110121838560177204,3574859000019580,62169651629179,0,14844908562617,11012,1,1368,45,0.473076659695317,3574859,14475,3,503635968,7,60,183.85601744,1.77231033,0.0010000000474974,0.0010000000474974,183.85598182608888,1.7722901006455425,0.000120773363258,0.0001204613668242,-8.903371544196979,8.712176744153302,0.0822748935428316,0.0807540335137171,56160.282886130895,261.1595153808594,-0.9972589555013364,-0.0672166181923351,0.0309273650861063,182.83402492805124,3.159319461324241,282.62163415973794,63.21505413635353,-999,5,80,15,13,26,12,14,0.9996119737625122,15.1181001663208,0.0023330000694841,0.008755000308156,10,15.105799674987791,15.131699562072754,15.172800064086914,0.0019680000841617,0.0059480001218616,13,15.115500450134276,0.0026380000635981,0.008441999554634,13,115000,0.9995570182800292,14.394700050354004,0.0048139998689293,0.0148090003058314,8,14.37559986114502,14.416399955749512,14.428199768066406,0.0020540000405162,0.0050519998185336,9,14.38010025024414,0.0037040000315755,0.0089779999107122,9,115000,0.9996539950370787,14.080900192260742,0.0030549999792128,0.0141120003536343,20,14.05620002746582,14.099599838256836,14.1274995803833,0.0023620000574737,0.0127450004220008,22,14.06350040435791,0.0018980000168085,0.006341999862343,22,115000,0.9991880059242249,13.930299758911133,0.0030159999150782,0.0086979996412992,8,13.917200088500977,13.939900398254396,14.000499725341797,0.0054509998299181,0.0125500001013278,11,13.931300163269045,0.0016969999996945,0.0069030001759529,11,115000,0.999559998512268,13.863800048828123,0.0056710001081228,0.0162920001894235,11,13.837499618530272,13.886199951171877,13.88010025024414,0.0058229998685419,0.0163390003144741,13,13.847299575805664,0.0039229998365044,0.0102009996771812,13,115000,0.03919375987848,698132.0,0.052819796,0.9369802407463772,223.49688980476745,-22.428112812961917,0.0068030264187846
447,PSO J183.8268+01.7597,-999,-999,-999,110111838268652066,3574859000014356,62169651623955,0,14844942483906,11011,1,1368,45,0.479046351722485,3574859,14475,3,436527104,7,52,183.82687715,1.75968346,0.0010000000474974,0.0010000000474974,183.8268406769357,1.7596719552837852,0.0027522544052495,0.0027674005293581,-5.486143234616887,-4.084138640599662,1.7848916087663127,1.8208891318090767,56027.6690961764,2.3720836639404297,-0.997299785196014,-0.0667098476022495,0.0307072415053684,182.81228478667535,3.1361586357745685,282.56886488109285,63.19403680579016,-999,5,71,13,14,16,16,12,0.99958598613739,21.37070083618164,0.0411100015044212,0.1320559978485107,12,21.14310073852539,21.58690071105957,21.516000747680664,0.0534240007400512,0.1847070008516311,10,21.54010009765625,0.0925080031156539,0.3093509972095489,12,115000,0.9994699954986572,20.220199584960938,0.0202419999986886,0.0526390001177787,14,20.111499786376957,20.30229949951172,20.26469993591309,0.0233200006186962,0.1050319969654083,14,20.19239997863769,0.0321770012378692,0.1317089945077896,14,115000,0.999197006225586,19.15850067138672,0.0091989999637007,0.0424959994852542,16,19.10300064086914,19.2593994140625,19.24860000610352,0.0220049992203712,0.0787670016288757,16,19.155000686645508,0.020278999581933,0.0905700027942657,16,115000,0.9987540245056152,18.596599578857425,0.0178640000522136,0.0428630001842975,13,18.518600463867188,18.65660095214844,18.68180084228516,0.0194530002772808,0.0565529987215995,13,18.587299346923828,0.0082329995930194,0.0374629981815815,13,115000,0.9991589784622192,18.364999771118164,0.0157849993556737,0.1308789998292923,11,18.292200088500977,18.74449920654297,18.443099975585938,0.0650340020656585,0.2327740043401718,12,18.32200050354004,0.0327970013022422,0.1038789972662925,12,115000,0.0378883634572957,698380.0,0.5520895,0.91917985947089,2056.494373013308,-21.43523604239304,3.2198776230041574e-05
531,PSO J183.8027+01.7582,-999,-999,-999,110111838026390268,3574859000009952,62169651619551,0,14844942400229,11011,1,1368,45,0.578668213057023,3574859,14475,3,444915712,7,53,183.80269008,1.75819503,0.0010000000474974,0.0010000000474974,183.80266225935225,1.7581774425858012,0.0047023013442489,0.0047023013442489,-6.646004869695833,-3.7807702372349055,3.077971740172351,3.077971740172351,55884.26306384776,18.472227096557617,-0.9973286463550398,-0.0662890412501149,0.0306811696283657,182.79067580204548,3.1251794946961837,282.51896582333103,63.185117386618295,-999,5,65,8,15,19,14,9,0.9992550015449524,21.611900329589844,0.0662420019507408,0.2015939950942993,8,21.326799392700195,21.871999740600582,20.226999282836918,0.0671980008482933,0.1794900000095367,8,20.502700805664062,0.0789379999041557,0.251116007566452,8,16892216,0.9995949864387512,20.515100479125977,0.0821399986743927,0.3008129894733429,14,20.10790061950684,20.867900848388672,19.13689994812012,0.0627539977431297,0.2774359881877899,15,19.333200454711918,0.0783379971981048,0.3558720052242279,15,16892216,0.999517023563385,19.75550079345703,0.0564730018377304,0.2882989943027496,16,19.430299758911133,20.295799255371094,18.70929908752441,0.0471579991281032,0.1541360020637512,17,18.74180030822754,0.0622689984738826,0.2763710021972656,17,16892216,0.9992669820785522,19.924999237060547,0.0343560017645359,0.1583950072526931,14,19.732200622558597,20.237699508666992,18.7101993560791,0.0356249995529651,0.2047519981861114,14,19.005300521850582,0.0374459996819496,0.206385999917984,14,16892216,0.9993270039558412,19.614900588989254,0.0934989973902702,0.2300740033388137,9,19.195600509643555,19.979400634765625,18.510900497436523,0.0965849980711937,0.3488860130310058,9,18.788799285888672,0.0897660031914711,0.2344399988651275,9,16892216,0.0457646468414533,698464.0,0.29237112,0.8677282000163327,1166.3116837686212,-21.062210866689707,7.09994679271332e-05
578,PSO J183.8594+01.7782,-999,-999,-999,110131838595324282,3574859000020250,62169651629849,0,14859081134992,11013,1,1368,45,0.257983411902546,3574859,14475,3,436527104,7,52,183.85938864,1.77825561,0.0010000000474974,0.0010000000474974,183.8593591057256,1.778233392543812,0.0179263300396878,0.0179263300396878,-50.10809227671454,-45.60004855885174,14.991637846808306,14.991637846808306,56140.051508247314,4.412683963775635,-0.9972517855228218,-0.0672751848638712,0.0310310453107185,182.8347575785008,3.1661093605937163,282.62467352571787,63.22174460088281,-999,5,19,1,4,9,4,1,0.9930059909820556,22.04010009765625,0.1800310015678405,-999.0,1,22.04010009765625,22.04010009765625,21.29759979248047,0.1933130025863647,-999.0,1,21.32309913635254,0.1800310015678405,-999.0,1,16892216,0.9987159967422484,21.607200622558597,0.1144730001688003,0.1695179939270019,4,21.435800552368164,21.825899124145508,21.35029983520508,0.1144409999251365,0.2964490056037903,4,21.413799285888672,0.0650539994239807,0.1713069975376129,4,115000,0.9996230006217957,21.23390007019043,0.0945219993591308,0.2468290030956268,8,21.0408992767334,21.66939926147461,20.88479995727539,0.2012909948825836,0.5712599754333496,6,20.897300720214844,0.2101359963417053,0.4428899884223938,8,115000,0.9979249835014344,21.13450050354004,0.0113650001585483,0.2013590037822723,4,20.786800384521484,21.15250015258789,21.131500244140625,0.0407590009272098,0.2327689975500106,4,21.0802001953125,0.1224130019545555,0.2943800091743469,4,115000,0.9984830021858216,20.638900756835938,0.1791490018367767,-999.0,1,20.638900756835938,20.638900756835938,20.32169914245605,0.2413779944181442,-999.0,1,20.49970054626465,0.1791490018367767,-999.0,1,114992,0.0385346161355106,698511.0,0.7867846,0.8584593677174068,2751.365016190599,-20.84561375202113,1.0450788989006747e-05
1493,PSO J183.8386+01.7859,-999,-999,-999,110141838385693585,3574859000016256,62169651625855,0,14844908652178,11014,1,1368,45,0.760187169313605,3574859,14475,3,444915712,7,53,183.83858961,1.78594638,0.0010000000474974,0.0010000000474974,183.8385618487614,1.7859334908592333,0.001657344315464,0.001657344315464,3.460888430286939,-8.355853119817443,1.1727196985204524,1.1727196985204524,56293.31206751637,11.492093086242676,-0.9972719694366572,-0.0669129175904715,0.031165372378039,182.8126003814015,3.164910964984444,282.5755360494698,63.22263319725904,-999,5,61,6,10,22,9,14,0.9987540245056152,20.67679977416992,0.0284390002489089,0.059053998440504,4,20.60449981689453,20.748899459838867,20.02199935913086,0.0818890035152435,0.140527993440628,4,20.087099075317383,0.0537870004773139,0.1288820058107376,4,16892216,0.9991610050201416,19.346200942993164,0.0194540005177259,0.0699530020356178,7,19.292200088500977,19.46389961242676,19.09970092773437,0.0585310012102127,0.1480270028114318,9,19.085599899291992,0.0224639996886253,0.0413220003247261,9,16892216,0.9996989965438844,18.617900848388672,0.0204629991203546,0.0808899998664856,15,18.53820037841797,18.789899826049805,18.371700286865234,0.0364359989762306,0.1789440065622329,19,18.234399795532227,0.0261519998311996,0.128929004073143,19,16892216,0.9993500113487244,18.461200714111328,0.0172850005328655,0.068742997944355,8,18.34499931335449,18.508699417114254,18.177000045776367,0.029254000633955,0.0956960022449493,9,18.105499267578125,0.0557969994843006,0.123148001730442,9,16892216,0.9988830089569092,18.269399642944336,0.0259300004690885,0.0807840004563331,10,18.120100021362305,18.423799514770508,17.43549919128418,0.0220730006694793,0.127128005027771,14,17.683799743652344,0.0393129996955394,0.1380809992551803,14,16892216,0.017105914064911,699426.0,0.28423595,0.88152433612059,1136.2303330929617,-21.252814054020696,8.916468165453969e-05
1698,PSO J183.8427+01.7960,-999,-999,-999,110151838427595679,3574859000016967,62169651626566,0,14859081283119,11015,1,1368,45,0.7544557654806,3574859,14475,3,503635968,7,60,183.8427572,1.79604819,0.0010000000474974,0.0010000000474974,183.84272336533417,1.7960357335994876,0.0002644858816114,0.000260829059747,-11.660017176907015,1.1693202686537036,0.1730406388682183,0.1760976188001043,56011.3610526178,47.53310012817383,-0.997261608631242,-0.0669849821327846,0.0313416036427258,182.8123926652895,3.1758361613077355,282.57735119898683,63.2335297303247,-999,5,82,17,13,25,14,13,0.999421000480652,16.666900634765625,0.0030080000869929,0.0102719999849796,14,16.652999877929688,16.68600082397461,16.73189926147461,0.0031530000269412,0.0131480004638433,16,16.669599533081055,0.0024309998843818,0.0097209997475147,16,115000,0.9996089935302734,15.831199645996094,0.0027729999274015,0.008488000370562,9,15.817099571228027,15.840299606323242,15.8774995803833,0.0042779999785125,0.0173119995743036,11,15.83080005645752,0.0022899999748915,0.0074829999357461,11,115000,0.9996349811553956,15.508000373840332,0.0024900001008063,0.0082390001043677,14,15.5,15.523099899291992,15.577099800109863,0.0026730000972747,0.0089539997279644,20,15.5068998336792,0.0028230000752955,0.0157459992915391,20,115000,0.9991310238838196,15.36989974975586,0.0049479999579489,0.0160150006413459,11,15.34589958190918,15.39739990234375,15.435199737548828,0.0048199999146163,0.0120390001684427,12,15.36489963531494,0.0034030000679194,0.0100490003824234,12,115000,0.9990400075912476,15.278400421142578,0.0048320000059902,0.0206170007586479,11,15.260600090026855,15.32229995727539,15.318499565124512,0.0077610001899302,0.0239020008593797,13,15.26990032196045,0.0034610000438988,0.016211999580264,13,115000,0.0167836834131635,699631.0,0.05478923,0.9555795838853562,231.72409962895773,-21.054697953227624,0.0017862275133943
2041,PSO J183.8319+01.8349,-999,-999,-999,110201838319042251,3574859000015133,62169651624732,0,14859081936412,11020,1,1368,45,0.649911832669668,3574859,14475,3,310697984,7,37,-999.0,-999.0,-999.0,-999.0,183.83187685244363,1.8348616770859527,0.000614029009402,0.000614029009402,-27.31104793104666,-11.834033152082265,0.6318987032272009,0.6318987032272009,56162.98204643512,170.7776641845703,-0.9972528516790184,-0.0667947572951809,0.032018904040328,182.78698343109224,3.207152000450937,282.5277287900308,63.26707775075892,-999,0,19,2,3,3,8,3,0.9982789754867554,17.371599197387695,0.009804000146687,0.0138649996370077,2,17.361799240112305,17.381399154663086,16.68470001220703,0.0077169998548924,0.0109149999916553,2,16.841100692749023,0.0191970001906156,0.027148000895977,2,16777496,0.9981210231781006,16.54789924621582,0.0670929998159408,0.0948840007185936,2,16.481000900268555,16.61520004272461,16.078399658203125,0.0089119998738169,-999.0,1,16.455299377441406,0.1896200031042099,0.2681629955768585,2,280,0.9984729886054992,16.338300704956055,0.074522003531456,0.1498059928417205,3,16.187599182128906,16.338300704956055,15.918299674987791,0.0600939989089965,0.084986001253128,2,16.437700271606445,0.1822520047426223,0.3521490097045898,3,280,0.9979209899902344,16.0757999420166,0.02407499961555,0.0509789995849132,6,16.004100799560547,16.13990020751953,15.812100410461426,0.2417770028114318,0.4759379923343658,6,15.910099983215332,0.0510919988155365,0.1171509996056556,7,16777496,0.9993410110473632,15.996500015258787,0.0052189999260008,0.0085720000788569,2,15.994400024414062,16.00480079650879,16.083900451660156,0.0236430000513792,0.03600500151515,3,15.933199882507324,0.0065190000459551,0.0167430005967617,3,280,0.0377702174476582,699974.0,0.046462137,0.9141888579346708,196.88599626964424,-20.07388633863374,0.0010025934899336
