,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance,Unnamed: 0,z_phot,odds,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
228,PSO J196.7864+39.7673,-999,-999,-999,155721967864261425,3485734000100175,250388003522383,0,15180857351151,15572,1,2124,91,0.282346859837274,3485734,58298,3,503635968,7,60,196.7864117,39.76733217,0.0010000000474974,0.0010000000474974,196.78640020355127,39.76731756809725,0.0002441455531729,0.000241482784144,-11.704124894491716,-5.2801579857123375,0.2091704833390194,0.2045539604708967,56060.38191019479,43.722434997558594,-0.7358949344126929,-0.2219891984323451,0.639671354122649,176.0529341785951,42.46883968781838,109.45382982597238,76.94704103838794,-999,5,66,10,10,14,11,21,0.9993600249290466,16.087200164794922,0.0028540000785142,0.0067309997975826,7,16.0757999420166,16.093700408935547,16.129499435424805,0.0025849998928606,0.0079880002886056,10,16.076200485229492,0.0039440002292394,0.0094590000808238,10,115000,0.9996439814567566,15.701199531555176,0.0046390001662075,0.0119319995865225,8,15.68179988861084,15.718199729919434,15.752900123596191,0.0019600000232458,0.0067389998584985,10,15.694899559020996,0.0019450000254437,0.006252999883145,10,115000,0.9996150135993958,15.56760025024414,0.0016260000411421,0.0113329999148845,9,15.54319953918457,15.575300216674805,15.621700286865234,0.0024590000975877,0.0067659998312592,14,15.56369972229004,0.0012219999916851,0.0056710001081228,14,115000,0.9995149970054626,15.543700218200684,0.0036669999826699,0.0150079997256398,11,15.52280044555664,15.573200225830078,15.597000122070312,0.0025770000647753,0.0082130003720521,11,15.538599967956545,0.0018110000528395,0.0083079999312758,11,115000,0.9996150135993958,15.51729965209961,0.0050619998946785,0.0168440006673336,14,15.486300468444824,15.55210018157959,15.55500030517578,0.0084079997614026,0.02475400082767,19,15.497400283813477,0.0030219999607652,0.0126809999346733,19,115000,0.0119978807520872,806795.0,0.032988824,0.9448911406129984,140.22743073938284,-20.013641489966982,0.0018697805686477
291,PSO J196.8459+39.7663,-999,-999,-999,155721968459660288,3485734000110242,250388003532450,0,15180856642745,15572,1,2124,91,0.769150444091438,3485734,58298,3,503635968,7,60,196.84594752,39.76637324,0.0010000000474974,0.0010000000474974,196.84592210609648,39.76635402567829,0.0001286974163812,0.0001278518684109,-28.07964772751496,-10.982840234746693,0.1090539953848325,0.106618248922219,56132.84146231475,648.4039916992188,-0.7356742187925541,-0.2227566827341466,0.6396584276793701,176.1067316228445,42.49162984833865,109.25782914600042,76.93553790833406,-999,5,64,8,10,14,15,17,0.9989100098609924,14.79990005493164,0.0015849999617785,0.0044900001958012,7,14.794099807739258,14.807700157165527,14.85219955444336,0.001386999967508,0.0039989999495446,8,14.79930019378662,0.0015579999890178,0.0048290002159774,8,115000,0.9992820024490356,14.25189971923828,0.0015099999727681,0.004311999771744,8,14.246700286865234,14.258000373840332,14.306500434875488,0.001405999995768,0.0031789999920874,9,14.247699737548828,0.0016120000509545,0.0052220001816749,9,115000,0.998485028743744,14.074700355529783,0.00290900003165,0.0111069995909929,9,14.053999900817873,14.087300300598145,14.13479995727539,0.0017470000311732,0.0056590000167489,11,14.075200080871582,0.0015670000575482,0.0051890001632273,11,115000,0.999580979347229,14.02910041809082,0.0026010000146925,0.0108749996870756,13,14.020999908447266,14.045299530029297,14.079999923706056,0.0014359999913722,0.0051710000261664,15,14.030699729919434,0.0019660000689327,0.0074169998988509,15,115000,0.9998469948768616,13.981300354003906,0.0035709999501705,0.0144079998135566,13,13.957799911499023,14.003100395202637,14.005000114440918,0.0026410000864416,0.0092089995741844,17,13.972399711608888,0.0019000000320374,0.0061380001716315,17,115000,0.0375088485187105,806858.0,0.035160895,0.9420517411650108,149.38591541280144,-21.59721187340947,0.00708378618218
842,PSO J196.7980+39.7593,-999,-999,-999,155711967980461771,3485734000102088,250388003524296,0,15180857370008,15571,1,2124,91,0.993444062763307,3485734,58298,3,512024576,7,61,196.79803238,39.75929718,0.0010000000474974,0.0010000000474974,196.7980226594174,39.75928131623345,0.0005504727854597,0.0005504727854597,2.038883988101431,1.1993357711344352,0.4518721109847015,0.4518721109847015,56167.92565625789,20.456281661987305,-0.7359357728107053,-0.2221643969379729,0.6395635379152698,176.06893695124646,42.46657198607272,109.4060953521832,76.95236166312499,-999,5,66,10,12,14,12,18,0.9996569752693176,17.81369972229004,0.0264669992029666,0.0843869969248771,6,17.80389976501465,17.946500778198242,16.609600067138672,0.0083799995481967,0.024635000154376,10,17.193300247192383,0.0493220016360282,0.1815039962530136,10,16892216,0.9997169971466064,17.427400588989258,0.030979000031948,0.0660099983215332,6,17.368499755859375,17.521799087524414,16.17569923400879,0.0243790000677108,0.0423990003764629,10,16.68670082092285,0.0323470011353492,0.0775310024619102,10,16892216,0.99966299533844,17.105199813842773,0.03201400116086,0.0877109989523887,9,16.965700149536133,17.16320037841797,15.82260036468506,0.005717999767512,0.0232480000704526,13,16.43670082092285,0.0124819995835423,0.0317629985511302,13,16892216,0.9993969798088074,17.05470085144043,0.0225760005414485,0.06734299659729,7,16.923200607299805,17.12700080871582,15.699199676513672,0.0034030000679194,0.0146460002288222,12,16.412599563598633,0.0266350004822015,0.0655020028352737,12,16892216,0.999226987361908,16.84510040283203,0.0243580006062984,0.0769139975309372,11,16.716400146484375,16.9783992767334,15.645600318908691,0.0073549998924136,0.0351400002837181,17,16.146499633789062,0.0322039984166622,0.1164909973740577,17,16892216,1.9463682086133363e-05,807409.0,0.0641168,0.9457323262510052,270.58400640619175,-21.01889148885221,0.0012675127883961
