,objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance,Unnamed: 0,z_phot,odds,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
318,PSO J141.4773+53.6090,-999,-999,-999,172331414772901450,3569158000034386,304392922236497,0,16376156816311,17233,1,2371,48,0.112963492155972,3569158,70872,3,503635968,7,60,141.47728997,53.60896,0.0010000000474974,0.0010000000474974,141.4772894706084,53.60895991338397,0.0003466605328122,0.0003345274757072,-2.2238649538495303,2.0450198787688896,0.2465957442200773,0.2341792154326437,56242.57203691104,27.974647521972656,-0.4641695185598463,0.3695175961057755,0.8049865863529214,125.1496621524818,36.26886123102577,163.18143251365188,44.155835388460666,-999,5,69,10,10,20,15,14,0.9997550249099731,16.577999114990234,0.0027979998849332,0.0082569997757673,8,16.566999435424805,16.591800689697266,16.6476993560791,0.0086679998785257,0.0160140004009008,10,16.588600158691406,0.0060149999335408,0.0152920000255107,10,115000,0.9990649819374084,16.151199340820312,0.0023270000237971,0.0055769998580217,8,16.142000198364258,16.159400939941406,16.213199615478516,0.0012819999828934,0.0075309998355805,9,16.150699615478516,0.005642999894917,0.0105090001598,9,115000,0.9997929930686952,15.996000289916992,0.0019990000873804,0.0082569997757673,16,15.98009967803955,16.007200241088867,16.04990005493164,0.0024989999365061,0.0096330000087618,20,15.98550033569336,0.002379999961704,0.0081609999760985,20,115000,0.9998109936714172,15.958200454711914,0.0077390000224113,0.0226520001888275,11,15.93299961090088,15.99250030517578,15.991999626159668,0.0044289999641478,0.016457000747323,11,15.935099601745604,0.002119000069797,0.015417999587953,11,115000,0.999105989933014,15.905500411987305,0.0049459999427199,0.0145960003137588,11,15.884099960327148,15.929100036621094,15.938300132751465,0.0113639999181032,0.0885019972920417,14,15.909199714660645,0.0046680001541972,0.0273599997162818,14,115000,0.00946626087751,287197.0,0.046864323,0.8561219339312143,198.57177607068496,-20.37766695394132,0.001303862338412
604,PSO J141.4878+53.5711,-999,-999,-999,172281414877565983,3569158000035300,304392922237411,0,16376157465741,17228,1,2371,48,0.303057688570635,3569158,70872,3,503636096,7,60,141.48775664,53.57107944,0.0010000000474974,0.0010000000474974,141.4877502699377,53.5710779038439,0.0002012302583244,0.0001925313778907,1.1532188690080307,-6.41155202018337,0.1374691491781767,0.1284245633712897,56233.737964713975,239.9591522216797,-0.4646533305213747,0.3697641730035294,0.804594145391582,125.1748997063827,36.23630967244207,163.23049156713614,44.17117422814086,-999,10,80,12,13,28,15,12,0.9995449781417848,15.084600448608398,0.0042599998414516,0.0118310004472732,4,15.081100463867188,15.104100227355955,15.153499603271484,0.0094029996544122,0.0156230004504323,7,15.086199760437012,0.0097669996321201,0.0190699994564056,7,115000,0.9994670152664183,14.994600296020508,0.002206000033766,0.0062979999929666,8,14.984600067138672,15.002900123596191,15.057700157165527,0.002517000073567,0.0100360000506043,12,14.990300178527832,0.0014979999978095,0.0070659997873008,12,115000,0.9999179840087892,15.074600219726562,0.0077869999222457,0.030944999307394,19,15.022700309753418,15.127699851989746,15.137399673461914,0.0063069998286664,0.0212200004607439,23,15.083000183105469,0.0075440001673996,0.0302889999002218,24,115000,0.9995099902153016,15.129899978637695,0.0061900001019239,0.0267939995974302,10,15.091099739074709,15.163100242614746,15.192999839782717,0.0101279998198151,0.0279229991137981,15,15.110699653625488,0.002517000073567,0.0073609999381005,15,115000,0.9991520047187804,15.148300170898438,0.0066490001045167,0.0196299999952316,8,15.1181001663208,15.1850004196167,15.185999870300291,0.0051649999804794,0.0165929999202489,11,15.154899597167969,0.0059420000761747,0.0174969993531703,11,115000,0.0292708463306301,287483.0,0.01759503,0.8966771403799872,75.05650312259336,-19.42567374335705,0.0037974568151556
1043,PSO J141.4199+53.6006,-999,-999,-999,172321414198461442,3569158000029299,304392922231410,0,16376157052016,17232,1,2371,48,0.818546783941376,3569158,70872,3,503635968,7,60,141.41984588,53.60062446,0.0010000000474974,0.0010000000474974,141.41984685499023,53.60062361724527,0.0009358189649928,0.0008965158365644,25.672972375376297,1.700627677189491,0.7120170550758778,0.669735053926682,56385.76369147998,5.539797782897949,-0.4638903745371929,0.3700558039115811,0.8049002561827746,125.11468111687212,36.24800551089192,163.20438540216912,44.12486302002068,-999,5,64,8,8,20,15,13,0.999853014945984,20.041200637817383,0.0189089998602867,0.0635560005903244,8,19.977100372314453,20.133100509643555,20.199199676513672,0.0331970006227493,0.1630479991436004,8,20.06180000305176,0.0318760015070438,0.0816909968852996,8,115000,0.999284029006958,18.72599983215332,0.0088520003482699,0.0305049996823072,7,18.678300857543945,18.769100189208984,18.81559944152832,0.0185669995844364,0.0482960008084774,8,18.72330093383789,0.0226339995861053,0.0397210009396076,8,115000,0.9994680285453796,17.463499069213867,0.0035600000992417,0.0177159998565912,16,17.44409942626953,17.504600524902344,17.53969955444336,0.0050349999219179,0.01651700027287,18,17.465499877929688,0.0044269999489188,0.0190140008926391,18,115000,0.9994270205497742,16.883899688720703,0.0079539995640516,0.0179680008441209,12,16.85540008544922,16.916000366210938,16.946300506591797,0.0116200000047683,0.0295480005443096,12,16.877599716186523,0.0048779998905956,0.0209929998964071,12,115000,0.9993889927864076,16.611900329589844,0.007402999792248,0.0225050002336502,12,16.562400817871094,16.640199661254883,16.675800323486328,0.0077189998701214,0.03150400146842,13,16.59869956970215,0.0088020004332065,0.0367290005087852,13,115000,0.0333998592166561,287922.0,0.28288665,0.9332413033279944,1131.2278137107096,-21.58568094878064,0.0001222284291032
1354,PSO J141.4711+53.5961,-999,-999,-999,172311414710816015,3569158000033899,304392922236010,0,16376157640661,17231,1,2371,48,0.696804677785192,3569158,70872,3,503635968,7,60,141.47107823,53.59610362,0.0010000000474974,0.0010000000474974,141.47107896745112,53.5961008489729,0.001707979678052,0.001628812120809,-12.001773867830412,-14.57391728210683,1.259142080768921,1.193270268766101,56234.186769838925,2.821230411529541,-0.4642707843098672,0.3696804360043251,0.8048534115427186,125.15159893938112,36.25556516625977,163.2000834683874,44.15542377083273,-999,5,59,8,6,23,11,11,0.999336004257202,21.181699752807617,0.0470080003142356,0.1315169930458068,8,20.91900062561035,21.28260040283203,21.26420021057129,0.0431040003895759,0.0890479981899261,7,20.99399948120117,0.0858940035104751,0.2729189991950989,8,115000,0.9993270039558412,20.002899169921875,0.0355859994888305,0.0588509999215602,6,19.930700302124023,20.107500076293945,20.036800384521484,0.0392130017280578,0.1122620031237602,6,19.98189926147461,0.0650679990649223,0.2183399945497512,6,115000,0.9998160004615784,18.556900024414062,0.0061280000954866,0.0304470006376504,20,18.5088005065918,18.61930084228516,18.66790008544922,0.0075329998508095,0.0364620015025138,22,18.571399688720703,0.005913000088185,0.0287660006433725,22,115000,0.9992719888687134,17.88279914855957,0.0061789997853338,0.0254120007157325,9,17.858699798583984,17.933500289916992,17.97960090637207,0.0186700001358985,0.055341001600027,9,17.898000717163086,0.0132499998435378,0.0401850007474422,9,115000,0.9994750022888184,17.568199157714844,0.0054489998146891,0.0695049986243248,10,17.537500381469727,17.768299102783203,17.640300750732422,0.0162649992853403,0.1168180033564567,10,17.544599533081055,0.0084389997646212,0.0276539996266365,10,115000,0.0045353483343265,288233.0,0.48366758,0.8936640572137415,1834.9162090149791,-21.37545096898635,3.827788324401203e-05
